year,agency_code,category_code,avg_sat_score,pct_sat_participation
2008,490354,H,1048,0.408
2008,490362,H,1043,0.444
2008,490380,H,996,0.407
2008,490LEA,,1056,0.55
2008,491312,H,1005,0.629
2008,491LEA,,1005,0.629
2008,500316,A,875,0.522
2008,500340,H,996,0.59
2008,500LEA,,984,0.556
2008,510324,H,1017,0.566
2008,510357,H,1063,0.318
2008,510368,H,1023,0.331
2008,510376,A,1001,0.386
2008,510399,H,1000,0.514
2008,510402,H,1017,0.289
2008,510406,H,1033,0.483
2008,510LEA,,1019,0.456
2008,520320,H,902,0.383
2008,520LEA,,902,0.383
2008,530336,H,984,0.627
2008,530343,H,958,0.455
2008,530LEA,,974,0.545
2008,53A000,T,,0.056
2008,540315,H,919,0.493
2008,540324,H,948,0.356
2008,540336,H,1042,0.358
2008,540LEA,,959,0.393
2008,550320,H,979,0.646
2008,550332,H,982,0.384
2008,550344,H,988,0.648
2008,550368,H,962,0.483
2008,550LEA,,978,0.544
2008,55A000,A,978,0.722
2008,560320,H,993,0.586
2008,560324,A,1102,0.464
2008,560332,A,,0.5
2008,560LEA,,1002,0.57
2008,570318,H,991,0.466
2008,570LEA,,991,0.466
2008,580304,T,1086,0.472
2008,580328,T,1043,0.471
2008,580344,H,865,0.419
2008,580368,H,910,0.492
2008,580LEA,,936,0.465
2008,590330,H,998,0.404
2008,590LEA,,998,0.404
2008,600302,H,1084,0.849
2008,600361,H,1039,0.766
2008,600376,H,910,0.41
2008,600377,H,1025,0.687
2008,600386,T,843,0.259
2008,600396,H,851,0.507
2008,600405,H,913,0.742
2008,600415,H,980,0.709
2008,600426,H,920,0.608
2008,600439,A,,0.037
2008,600445,H,747,
2008,600466,H,1154,0.82
2008,600480,H,1049,0.758
2008,600482,T,1019,0.656
2008,600490,H,1028,
2008,600496,H,836,0.766
2008,600498,H,952,0.46
2008,600508,H,1127,0.926
2008,600535,H,1027,0.728
2008,600576,H,813,0.488
2008,600579,H,893,0.384
2008,600592,H,929,0.574
2008,600693,H,955,0.609
2008,600695,H,935,0.6
2008,600696,H,874,0.756
2008,600697,H,882,0.75
2008,600LEA,,1006,0.684
2008,60C000,T,701,0.215
2008,60H000,H,703,0.407
2008,610334,H,1031,0.453
2008,610LEA,,1031,0.453
2008,620316,H,826,0.558
2008,620340,H,911,0.489
2008,620LEA,,867,0.495
2008,630330,T,,0.167
2008,630332,H,1008,0.347
2008,630336,H,1062,0.601
2008,630360,H,1013,0.491
2008,630LEA,,1039,0.517
2008,640346,H,939,0.453
2008,640347,H,1024,0.267
2008,640350,H,959,0.51
2008,640361,H,995,0.527
2008,640364,H,977,0.318
2008,640LEA,,968,0.442
2008,64A000,A,1021,0.564
2008,650326,H,1007,0.59
2008,650327,H,1008,0.558
2008,650342,H,1073,0.822
2008,650352,H,998,0.604
2008,650LEA,,1029,0.634
2008,660324,H,798,0.829
2008,660336,H,826,0.5
2008,660LEA,,812,0.612
2008,670320,H,1031,0.56
2008,670324,H,967,0.623
2008,670333,H,977,0.505
2008,670340,H,1009,0.406
2008,670344,H,931,0.49
2008,670352,H,1038,0.462
2008,670364,H,1039,0.493
2008,670LEA,,996,0.51
2008,680310,H,1045,0.823
2008,680332,H,1039,0.725
2008,680LEA,,1043,0.775
2008,681308,H,1178,0.923
2008,681314,H,1184,0.936
2008,681LEA,,1179,0.931
2008,690320,H,991,0.391
2008,690LEA,,991,0.391
2008,700317,H,909,0.69
2008,700319,H,886,0.551
2008,700LEA,,898,0.612
2008,710321,H,955,0.452
2008,710326,H,915,0.395
2008,710342,H,1035,0.72
2008,710LEA,,985,0.531
2008,720316,H,936,0.51
2008,720LEA,,936,0.51
2008,730352,H,959,0.535
2008,730LEA,,959,0.535
2008,740309,H,981,0.451
2008,740333,H,1025,0.558
2008,740344,H,937,0.592
2008,740366,H,1048,0.63
2008,740374,H,891,0.548
2008,740388,H,949,0.771
2008,740LEA,,990,0.601
2008,750318,H,1036,0.556
2008,750LEA,,1036,0.556
2008,760318,H,984,0.463
2008,760348,H,970,0.515
2008,760358,H,993,0.383
2008,760380,H,990,0.514
2008,760LEA,,985,0.468
2008,761304,H,1009,0.623
2008,761LEA,,1009,0.623
2008,770348,H,950,0.292
2008,770LEA,,950,0.281
2008,780325,H,889,0.342
2008,780342,H,910,0.468
2008,780391,H,798,0.275
2008,780401,H,920,0.307
2008,780402,H,764,0.4
2008,780420,H,879,0.446
2008,780LEA,,880,0.387
2008,790314,H,1000,0.516
2008,790354,H,983,0.552
2008,790366,H,892,0.588
2008,790378,H,1000,0.601
2008,790LEA,,972,0.562
2008,800308,H,,0.273
2008,800340,H,990,0.527
2008,800361,H,1022,0.375
2008,800376,H,940,0.607
2008,800396,H,945,0.736
2008,800400,H,1008,0.417
2008,800408,H,974,0.461
2008,800LEA,,977,0.506
2008,810324,H,915,0.348
2008,810340,H,917,0.593
2008,810384,H,995,0.417
2008,810LEA,,946,0.443
2008,81A000,A,1155,1.154
2008,820348,H,901,0.482
2008,820349,H,870,0.449
2008,820352,H,951,0.509
2008,820388,H,876,0.425
2008,820LEA,,904,0.469
2008,821308,H,942,0.544
2008,821LEA,,942,0.544
2008,830346,H,932,0.577
2008,830LEA,,932,0.577
2008,840302,H,922,0.528
2008,840332,H,934,0.438
2008,840356,H,984,0.505
2008,840368,H,1012,0.459
2008,840LEA,,967,0.475
2008,84B000,H,1102,0.976
2008,850332,H,987,0.378
2008,850352,H,1003,0.417
2008,850358,H,996,0.485
2008,850LEA,,997,0.441
2008,860316,H,1024,0.477
2008,860336,H,1020,0.313
2008,860352,H,1025,0.401
2008,860LEA,,1023,0.386
2008,861308,H,1046,0.582
2008,861LEA,,1046,0.582
2008,862312,H,1015,0.544
2008,862LEA,,1015,0.544
2008,870314,H,1000,0.467
2008,870LEA,,1000,0.458
2008,880308,H,1067,0.604
2008,880328,H,979,0.484
2008,880LEA,,1044,0.518
2008,890304,H,960,0.424
2008,890LEA,,960,0.424
2008,900316,H,959,0.466
2008,900336,H,898,0.569
2008,900342,H,1018,0.658
2008,900344,H,1030,0.644
2008,900348,H,1008,0.674
2008,900360,H,1014,0.625
2008,900365,T,,0.143
2008,900377,H,1071,0.913
2008,900393,H,,0.002
2008,900LEA,,1023,0.678
2008,910364,H,809,0.549
2008,910370,H,850,0.535
2008,910LEA,,830,0.494
2008,920316,H,1116,0.845
2008,920318,H,1071,0.768
2008,920324,T,,1
2008,920348,H,1078,0.85
2008,920368,H,1087,0.747
2008,920412,H,1174,0.782
2008,920428,H,1027,0.583
2008,920436,H,932,0.509
2008,920441,H,1134,0.91
2008,920466,H,918,0.608
2008,920473,H,1080,0.853
2008,920495,H,1049,0.69
2008,920500,H,1002,0.786
2008,920528,H,732,0.096
2008,920552,H,1048,0.723
2008,920562,H,996,0.732
2008,920588,H,1033,0.688
2008,920595,H,1050,0.796
2008,920700,H,932,0.466
2008,920701,H,,0.095
2008,920702,H,882,0.12
2008,920703,H,838,0.129
2008,920LEA,,1059,0.736
2008,92F000,A,1058,0.786
2008,92G000,A,939,0.667
2008,92K000,H,1264,0.959
2008,92P000,H,944,0.267
2008,930352,H,836,0.543
2008,930LEA,,836,0.543
2008,940308,T,824,0.25
2008,940316,H,819,0.471
2008,940LEA,,819,0.439
2008,950336,H,1102,0.717
2008,950LEA,,1102,0.717
2008,960324,H,1017,0.546
2008,960330,H,1018,0.604
2008,960335,H,835,0.547
2008,960372,H,997,0.382
2008,960380,H,948,0.435
2008,960386,T,998,0.419
2008,960490,H,1132,0.29
2008,960LEA,,979,0.493
2008,970320,H,1048,0.418
2008,970356,H,1007,0.474
2008,970388,H,1074,0.474
2008,970390,H,1033,0.62
2008,970LEA,,1037,0.472
2008,980318,H,871,0.369
2008,980336,H,982,0.506
2008,980342,H,997,0.502
2008,980LEA,,964,0.466
2008,990322,H,996,0.449
2008,990326,H,970,0.451
2008,990LEA,,984,0.446
2008,995330,H,1035,0.432
2008,995LEA,,1035,0.432
2008,NATION,,,0.45
2009,010303,H,1056,0.238
2009,010324,H,1041,0.632
2009,010348,H,880,0.568
2009,010360,H,870,0.496
2009,010388,H,975,0.51
2009,010396,H,1046,0.699
2009,010400,H,994,0.639
2009,010LEA,,985,0.59
2009,01B000,A,895,0.703
2009,01C000,A,879,0.739
2009,020302,H,976,0.369
2009,020LEA,,976,0.369
2009,030304,H,1002,0.444
2009,030LEA,,1002,0.444
2009,040304,H,976,0.135
2009,040306,H,863,0.46
2009,040LEA,,865,0.399
2009,050302,H,996,0.525
2009,050LEA,,996,0.525
2009,060302,H,979,0.471
2009,060LEA,,979,0.471
2009,070330,H,1016,0.296
2009,070339,H,992,0.338
2009,070342,H,970,0.525
2009,070LEA,,983,0.41
2009,080312,H,852,0.523
2009,080LEA,,852,0.523
2009,090330,H,877,0.452
2009,090368,H,887,0.52
2009,090LEA,,883,0.49
2009,100326,H,915,0.265
2009,100334,H,1007,0.382
2009,100348,H,1013,0.322
2009,100LEA,,986,0.321
2009,110304,H,1106,0.58
2009,110336,H,1068,0.497
2009,110340,H,995,0.43
2009,110352,H,1014,0.478
2009,110380,H,1045,0.644
2009,110416,H,1064,0.616
2009,110LEA,,1055,0.522
2009,111302,H,1048,0.777
2009,111700,H,1035,0.35
2009,111LEA,,1047,0.742
2009,120310,H,954,0.676
2009,120314,H,1001,0.481
2009,120318,H,1014,0.464
2009,120346,H,984,0.226
2009,120370,H,1019,0.381
2009,120LEA,,1005,0.4
2009,130310,H,1001,0.53
2009,130314,H,1005,0.459
2009,130316,H,1056,0.569
2009,130324,H,979,0.357
2009,130326,H,1018,0.632
2009,130332,H,1019,0.689
2009,130333,H,920,0.591
2009,130LEA,,1018,0.553
2009,132304,H,975,0.435
2009,132LEA,,975,0.435
2009,140348,H,1025,0.473
2009,140386,H,1017,0.366
2009,140390,H,918,0.518
2009,140LEA,,989,0.422
2009,150304,H,996,0.642
2009,150LEA,,996,0.642
2009,160313,H,1008,0.547
2009,160314,H,1064,0.713
2009,160344,H,1069,0.45
2009,160LEA,,1052,0.555
2009,170316,H,886,0.539
2009,170LEA,,886,0.539
2009,180308,H,1040,0.574
2009,180320,H,968,0.494
2009,180325,H,1006,0.306
2009,180340,H,1002,0.537
2009,180348,H,969,0.429
2009,180376,H,1021,0.547
2009,180LEA,,1005,0.505
2009,181322,H,1080,0.643
2009,181LEA,,1076,0.638
2009,182316,H,967,0.64
2009,182LEA,,966,0.569
2009,190316,H,983,0.563
2009,190336,H,953,0.577
2009,190342,H,999,0.674
2009,190LEA,,983,0.622
2009,19B000,A,1169,1
2009,200308,H,914,0.721
2009,200314,H,1002,0.333
2009,200328,H,1018,0.526
2009,200LEA,,985,0.465
2009,210312,H,934,0.52
2009,210LEA,,934,0.52
2009,220310,H,994,0.598
2009,220LEA,,994,0.598
2009,230312,H,980,0.371
2009,230324,H,1003,0.464
2009,230350,H,1020,0.484
2009,230361,H,978,0.615
2009,230LEA,,995,0.475
2009,240334,H,845,0.535
2009,240371,H,982,0.434
2009,240380,H,842,0.488
2009,240LEA,,890,0.483
2009,241316,H,896,0.468
2009,241LEA,,896,0.459
2009,250340,H,1013,0.302
2009,250356,H,1010,0.532
2009,250372,H,959,0.258
2009,250LEA,,1001,0.395
2009,260318,H,1009,0.55
2009,260322,H,858,0.687
2009,260325,H,1000,0.444
2009,260354,H,942,0.556
2009,260357,H,959,0.452
2009,260359,H,865,0.457
2009,260388,H,1031,0.825
2009,260408,H,941,0.623
2009,260411,T,986,0.73
2009,260424,H,916,0.41
2009,260427,H,947,0.627
2009,260446,H,1034,0.588
2009,260455,H,835,0.345
2009,260700,H,845,0.529
2009,260LEA,,949,0.513
2009,270306,H,996,0.53
2009,270LEA,,996,0.53
2009,280304,T,974,0.636
2009,280316,H,1033,0.701
2009,280330,H,1042,0.827
2009,280LEA,,1032,0.752
2009,290308,H,993,0.352
2009,290315,H,1004,0.417
2009,290324,H,1007,0.385
2009,290336,H,1025,0.529
2009,290348,H,1011,0.618
2009,290365,H,1027,0.358
2009,290388,H,999,0.462
2009,290LEA,,1011,0.463
2009,291336,H,868,0.555
2009,291LEA,,868,0.541
2009,292324,H,878,0.417
2009,292LEA,,878,0.417
2009,300312,H,1037,0.464
2009,300LEA,,1037,0.464
2009,310344,H,985,0.331
2009,310352,H,849,0.418
2009,310364,T,927,0.526
2009,310392,H,855,0.447
2009,310LEA,,905,0.406
2009,320309,H,917,0.724
2009,320312,H,1064,0.689
2009,320317,H,863,0.548
2009,320322,H,832,0.222
2009,320323,T,1082,0.785
2009,320325,H,840,0.577
2009,320353,H,1022,0.419
2009,320356,H,905,0.707
2009,320365,H,1009,0.654
2009,320368,H,823,0.487
2009,320LEA,,965,0.632
2009,32D000,T,790,0.737
2009,330326,H,939,0.929
2009,330328,H,874,0.341
2009,330350,H,903,0.287
2009,330358,H,874,0.44
2009,330LEA,,889,0.371
2009,340330,H,789,0.481
2009,340332,,1059,
2009,340364,H,1016,0.567
2009,340382,H,960,0.495
2009,340446,H,1052,0.314
2009,340454,H,1068,0.748
2009,340460,H,886,0.504
2009,340486,H,907,0.526
2009,340495,H,1064,0.657
2009,340496,H,1098,0.55
2009,340556,H,1076,0.727
2009,340568,T,788,0.682
2009,340700,H,826,0.41
2009,340701,H,866,0.485
2009,340702,H,858,0.5
2009,340LEA,,1002,0.579
2009,34D000,A,793,0.6
2009,350308,H,928,0.458
2009,350321,H,928,0.429
2009,350336,H,974,0.38
2009,350LEA,,941,0.424
2009,360310,H,931,0.613
2009,360336,H,934,0.277
2009,360360,H,936,0.395
2009,360390,H,985,0.367
2009,360396,H,1014,0.571
2009,360418,H,1003,0.754
2009,360428,H,900,0.357
2009,360470,H,942,0.46
2009,360494,H,989,0.638
2009,360LEA,,967,0.496
2009,36B000,A,908,0.556
2009,370312,H,939,0.446
2009,370LEA,,939,0.446
2009,380308,H,966,0.491
2009,380LEA,,966,0.491
2009,390324,H,968,0.46
2009,390700,H,973,0.605
2009,390704,H,968,0.459
2009,390705,H,960,0.546
2009,390706,H,934,0.255
2009,390LEA,,969,0.488
2009,400308,H,910,0.404
2009,400LEA,,910,0.404
2009,410319,H,860,0.522
2009,410326,H,809,0.615
2009,410355,H,845,0.575
2009,410358,H,894,0.46
2009,410390,H,977,0.797
2009,410394,H,1100,0.7
2009,410395,H,1317,0.979
2009,410399,H,952,0.381
2009,410401,H,1045,0.405
2009,410406,H,958,0.589
2009,410407,H,797,0.5
2009,410408,H,1032,0.244
2009,410483,H,838,0.55
2009,410484,H,895,0.537
2009,410490,H,1088,0.668
2009,410508,H,1025,0.588
2009,410529,H,1015,0.666
2009,410544,H,805,0.407
2009,410545,H,801,0.4
2009,410547,H,969,0.585
2009,410556,H,923,0.631
2009,410562,H,990,0.592
2009,410589,H,1046,0.887
2009,410595,H,993,0.582
2009,410LEA,,988,0.586
2009,420346,H,815,0.43
2009,420358,H,831,0.437
2009,420LEA,,823,0.433
2009,421316,H,977,0.475
2009,421LEA,,977,0.475
2009,422LEA,,782,0.587
2009,430346,H,988,0.519
2009,430371,H,933,0.489
2009,430378,H,985,0.407
2009,430384,H,994,0.359
2009,430LEA,,975,0.44
2009,440378,H,1022,0.487
2009,440390,H,1045,0.545
2009,440LEA,,1035,0.508
2009,450316,H,1032,0.401
2009,450334,H,1072,0.613
2009,450341,H,1000,0.567
2009,450352,H,1084,0.56
2009,450LEA,,1050,0.522
2009,460320,H,813,0.481
2009,460LEA,,813,0.447
2009,470312,H,864,0.59
2009,470LEA,,864,0.577
2009,480307,H,935,0.362
2009,480LEA,,962,0.375
2009,490335,H,1070,0.729
2009,490346,H,1029,0.403
2009,490354,H,1042,0.382
2009,490362,H,1008,0.455
2009,490380,H,977,0.537
2009,490LEA,,1039,0.516
2009,491312,H,1005,0.605
2009,491LEA,,1005,0.605
2009,500340,H,1018,0.599
2009,500LEA,,1015,0.565
2009,510324,H,1042,0.504
2009,510357,H,1008,0.306
2009,510368,H,964,0.405
2009,510376,T,1064,0.483
2009,510399,H,953,0.39
2009,510402,H,1035,0.297
2009,510406,H,1015,0.424
2009,510LEA,,1016,0.417
2009,520320,H,847,0.487
2009,520LEA,,847,0.487
2009,530336,H,1001,0.588
2009,530343,H,973,0.439
2009,530LEA,,990,0.513
2009,540315,H,892,0.487
2009,540324,H,944,0.445
2009,540336,H,1002,0.333
2009,540LEA,,934,0.418
2009,550320,H,999,0.563
2009,550332,H,1005,0.288
2009,550344,H,1040,0.506
2009,550368,H,993,0.338
2009,550LEA,,1012,0.432
2009,55A000,A,1000,0.641
2009,560320,H,1013,0.483
2009,560324,A,1039,0.478
2009,560332,A,939,0.737
2009,560LEA,,1008,0.492
2009,570318,H,1033,0.507
2009,570LEA,,1033,0.507
2009,580304,T,1015,0.375
2009,580328,T,992,0.326
2009,580344,H,857,0.5
2009,580368,H,954,0.523
2009,580LEA,,940,0.461
2009,590330,H,981,0.302
2009,590LEA,,983,0.305
2009,600302,H,1099,0.793
2009,600334,H,1015,0.772
2009,600361,H,1049,0.667
2009,600376,H,876,0.352
2009,600377,H,984,0.626
2009,600405,H,900,0.749
2009,600415,H,987,0.598
2009,600426,H,912,0.46
2009,600445,H,965,0.715
2009,600466,H,1143,0.727
2009,600480,H,1067,0.696
2009,600482,T,1049,0.669
2009,600496,H,859,0.628
2009,600498,H,975,0.176
2009,600508,H,1151,0.802
2009,600535,H,1031,0.66
2009,600576,H,810,0.447
2009,600579,H,845,0.451
2009,600592,H,913,0.447
2009,600693,H,902,0.556
2009,600694,H,1034,0.4
2009,600695,H,873,0.517
2009,600696,H,879,0.603
2009,600697,H,931,0.722
2009,600LEA,,1007,0.606
2009,60C000,T,613,0.2
2009,60H000,H,650,0.185
2009,610334,H,987,0.519
2009,610LEA,,987,0.519
2009,620316,H,856,0.48
2009,620340,H,918,0.555
2009,620LEA,,892,0.465
2009,630332,H,992,0.469
2009,630336,H,1064,0.583
2009,630360,H,1039,0.507
2009,630LEA,,1045,0.534
2009,640346,H,945,0.462
2009,640347,H,1017,0.256
2009,640350,H,974,0.491
2009,640361,H,987,0.452
2009,640364,H,996,0.29
2009,640LEA,,974,0.415
2009,64A000,A,898,0.778
2009,650326,H,1026,0.484
2009,650327,H,1020,0.534
2009,650342,H,1083,0.688
2009,650352,H,997,0.501
2009,650LEA,,1038,0.538
2009,660324,H,744,0.633
2009,660336,H,840,0.568
2009,660LEA,,804,0.591
2009,670320,H,969,0.568
2009,670324,H,993,0.57
2009,670333,H,987,0.494
2009,670340,H,989,0.5
2009,670344,H,941,0.651
2009,670352,H,1034,0.435
2009,670364,H,1008,0.623
2009,670LEA,,991,0.548
2009,680310,H,1077,0.687
2009,680332,H,995,0.593
2009,680LEA,,1039,0.639
2009,681305,H,1177,0.804
2009,681308,H,1159,0.802
2009,681314,H,1195,0.863
2009,681LEA,,1179,0.83
2009,690320,H,986,0.562
2009,690LEA,,986,0.562
2009,700317,H,911,0.489
2009,700319,H,942,0.481
2009,700LEA,,926,0.468
2009,710321,H,893,0.399
2009,710326,H,936,0.364
2009,710342,H,1022,0.495
2009,710LEA,,964,0.424
2009,720316,H,923,0.389
2009,720LEA,,923,0.389
2009,730352,H,949,0.402
2009,730LEA,,949,0.402
2009,740309,H,906,0.538
2009,740333,H,1024,0.5
2009,740344,H,946,0.546
2009,740366,H,1045,0.579
2009,740374,H,932,0.552
2009,740388,H,997,0.594
2009,740LEA,,991,0.554
2009,750318,H,1012,0.617
2009,750LEA,,1012,0.617
2009,760318,H,965,0.473
2009,760339,H,875,0.427
2009,760348,H,956,0.39
2009,760358,H,987,0.342
2009,760380,H,983,0.497
2009,760LEA,,967,0.434
2009,761304,H,979,0.537
2009,761LEA,,979,0.537
2009,770348,H,951,0.228
2009,770LEA,,951,0.212
2009,780325,H,855,0.336
2009,780342,H,900,0.434
2009,780385,H,974,0.327
2009,780391,H,822,0.344
2009,780401,H,864,0.239
2009,780402,H,775,0.364
2009,780420,H,889,0.406
2009,780LEA,,874,0.372
2009,790314,H,982,0.557
2009,790354,H,952,0.563
2009,790366,H,859,0.643
2009,790378,H,1003,0.519
2009,790LEA,,952,0.563
2009,800340,H,996,0.504
2009,800361,H,993,0.398
2009,800376,H,948,0.394
2009,800396,H,1006,0.601
2009,800400,H,973,0.526
2009,800408,H,972,0.416
2009,800LEA,,985,0.474
2009,810324,H,899,0.398
2009,810340,H,946,0.659
2009,810384,H,964,0.396
2009,810385,H,949,0.708
2009,810LEA,,942,0.471
2009,81A000,A,1093,0.861
2009,820348,H,894,0.402
2009,820349,H,854,0.367
2009,820352,H,902,0.436
2009,820388,H,846,0.478
2009,820LEA,,883,0.386
2009,821308,H,913,0.555
2009,821LEA,,913,0.555
2009,830346,H,902,
2009,830700,H,885,0.186
2009,830702,H,902,0.215
2009,830703,H,831,0.113
2009,830704,H,864,0.279
2009,830705,H,965,0.281
2009,830LEA,,900,0.553
2009,840302,H,906,0.526
2009,840332,H,967,0.424
2009,840356,H,976,0.524
2009,840368,H,1017,0.46
2009,840LEA,,972,0.474
2009,84B000,H,1116,0.875
2009,850332,H,993,0.42
2009,850352,H,950,0.359
2009,850358,H,975,0.452
2009,850LEA,,972,0.415
2009,860316,H,999,0.463
2009,860336,H,979,0.327
2009,860352,H,1059,0.292
2009,860LEA,,1007,0.355
2009,861308,H,1073,0.646
2009,861LEA,,1073,0.646
2009,862312,H,1028,0.603
2009,862LEA,,1028,0.603
2009,870314,H,972,0.387
2009,870LEA,,972,0.368
2009,880308,H,1062,0.575
2009,880328,H,1012,0.333
2009,880LEA,,1053,0.485
2009,890304,H,966,0.375
2009,890LEA,,966,0.375
2009,900316,H,968,0.426
2009,900336,H,936,0.447
2009,900342,H,1001,0.616
2009,900344,H,1020,0.64
2009,900348,H,1009,0.479
2009,900360,H,1006,0.554
2009,900366,H,993,0.748
2009,900377,H,1074,0.855
2009,900393,H,1091,0.895
2009,900LEA,,1028,0.636
2009,90A000,A,1004,0.771
2009,910364,H,887,0.335
2009,910370,H,868,0.414
2009,910LEA,,872,0.372
2009,920316,H,1112,0.797
2009,920318,H,1082,0.717
2009,920348,H,1089,0.735
2009,920368,H,1102,0.697
2009,920412,H,1191,0.709
2009,920428,H,1029,0.527
2009,920436,H,962,0.487
2009,920441,H,1136,0.852
2009,920455,H,1048,0.676
2009,920466,H,937,0.526
2009,920473,H,1133,0.73
2009,920495,H,1036,0.688
2009,920500,H,1023,0.643
2009,920526,H,1112,0.73
2009,920528,H,820,0.119
2009,920552,H,1090,0.646
2009,920562,H,994,0.63
2009,920588,H,1043,0.647
2009,920595,H,1053,0.764
2009,920700,H,889,0.388
2009,920701,H,811,0.196
2009,920702,H,941,0.213
2009,920703,H,910,0.27
2009,920LEA,,1073,0.671
2009,92F000,A,1105,0.775
2009,92G000,A,953,0.488
2009,92K000,H,1252,0.967
2009,930352,H,816,0.55
2009,930LEA,,816,0.55
2009,93A000,A,894,0.625
2009,940316,H,789,0.508
2009,940LEA,,787,0.455
2009,950LEA,,1099,0.615
2009,960324,H,1000,0.374
2009,960330,H,1017,0.586
2009,960335,H,855,0.474
2009,960372,H,1007,0.328
2009,960380,H,927,0.457
2009,960386,T,973,0.33
2009,960490,H,1042,0.423
2009,960LEA,,972,0.435
2009,970320,H,1056,0.467
2009,970356,H,1037,0.31
2009,970388,H,1077,0.346
2009,970390,H,988,0.636
2009,970LEA,,1026,0.428
2009,980318,H,912,0.374
2009,980336,H,985,0.445
2009,980342,H,968,0.506
2009,980LEA,,961,0.447
2009,990322,H,988,0.519
2009,990326,H,962,0.479
2009,990LEA,,979,0.5
2009,995330,H,1037,0.362
2009,995LEA,,1037,0.362
2009,NATION,,,0.46
2010,010303,H,,0.067
2010,010324,H,996,0.652
2010,010348,H,862,0.458
2010,010360,H,863,0.386
2010,010388,H,994,0.504
2010,010396,H,1024,0.721
2010,010400,H,1020,0.645
2010,010LEA,,985,0.573
2010,01B000,A,969,0.808
2010,01C000,A,894,0.875
2010,01D000,H,1081,0.35
2010,020302,H,983,0.368
2010,020LEA,,983,0.368
2010,030304,H,977,0.412
2010,030LEA,,977,0.412
2010,040304,H,941,0.861
2010,040306,H,828,0.545
2010,040LEA,,856,0.55
2010,050302,H,1040,0.579
2010,050LEA,,1040,0.579
2010,060302,H,1019,0.465
2010,060LEA,,1019,0.465
2010,06B000,A,,0.111
2010,070330,H,1018,0.393
2010,070339,H,911,0.47
2010,070342,H,969,0.522
2010,070LEA,,966,0.465
2010,080312,H,829,0.547
2010,080LEA,,829,0.547
2010,090330,H,850,0.659
2010,090368,H,901,0.563
2010,090LEA,,872,0.603
2010,100307,H,1117,0.34
2010,100326,H,905,0.331
2010,100334,H,1030,0.362
2010,100348,H,1013,0.417
2010,100LEA,,1001,0.366
2010,110304,H,1094,0.612
2010,110322,H,1107,0.351
2010,110323,H,1043,0.17
2010,110336,H,1065,0.595
2010,110340,H,1022,0.431
2010,110352,H,1022,0.515
2010,110380,H,1071,0.561
2010,110416,H,1107,0.684
2010,110LEA,,1073,0.548
2010,111302,H,1106,0.737
2010,111700,H,1097,0.316
2010,111LEA,,1105,0.7
2010,120310,H,980,0.54
2010,120314,H,1005,0.38
2010,120318,H,1029,0.434
2010,120346,H,1033,0.391
2010,120370,H,1025,0.458
2010,120LEA,,1019,0.405
2010,130310,H,1005,0.506
2010,130314,H,1014,0.457
2010,130316,H,1066,0.615
2010,130324,H,1015,0.471
2010,130326,H,1029,0.687
2010,130332,H,1061,0.703
2010,130333,H,990,0.278
2010,130LEA,,1038,0.585
2010,132304,H,968,0.408
2010,132LEA,,968,0.408
2010,140305,H,907,0.313
2010,140309,H,,0.031
2010,140348,H,1019,0.536
2010,140386,H,1020,0.416
2010,140390,H,926,0.415
2010,140LEA,,994,0.411
2010,150304,H,930,0.654
2010,150700,H,931,0.596
2010,150LEA,,930,0.632
2010,160313,H,1024,0.438
2010,160314,T,1076,0.683
2010,160344,H,1053,0.532
2010,160LEA,,1057,0.562
2010,16A000,H,,0.057
2010,170316,H,910,0.507
2010,170LEA,,910,0.507
2010,180308,H,993,0.482
2010,180320,H,946,0.428
2010,180325,H,1042,0.91
2010,180340,H,1021,0.458
2010,180348,H,1011,0.472
2010,180376,H,1029,0.655
2010,180LEA,,1010,0.529
2010,181318,T,,0.4
2010,181322,H,1045,0.619
2010,181LEA,,1043,0.612
2010,182316,H,959,0.618
2010,182700,H,854,0.765
2010,182LEA,,947,0.579
2010,190310,H,,0.2
2010,190316,H,953,0.67
2010,190336,H,921,0.481
2010,190342,H,993,0.821
2010,190LEA,,965,0.669
2010,19B000,A,1145,0.955
2010,200308,H,903,0.596
2010,200314,H,979,0.5
2010,200328,H,984,0.619
2010,200350,H,987,0.762
2010,200LEA,,968,0.585
2010,210312,H,965,0.553
2010,210LEA,,965,0.553
2010,220310,H,1001,0.557
2010,220LEA,,1001,0.557
