year,agency_code,category_code,esea_att
2015,970320,H,Did Not Meet
2015,970322,M,Met
2015,970337,E,Met
2015,970340,E,Met
2015,970344,E,Met
2015,970348,E,Met
2015,970352,E,Met
2015,970356,H,Did Not Meet
2015,970358,M,Met
2015,970360,E,Met
2015,970368,E,Met
2015,970370,E,Met
2015,970376,E,Met
2015,970388,H,Did Not Meet
2015,970389,M,Met
2015,970390,H,Did Not Meet
2015,970392,E,Met
2015,970393,H,Did Not Meet
2015,970LEA,,Met
2015,97D000,I,Met
2015,980306,T,Did Not Meet
2015,980308,E,Met
2015,980317,M,Met
2015,980318,H,Did Not Meet
2015,980320,E,Met
2015,980324,M,Met
2015,980336,H,Did Not Meet
2015,980338,M,Met
2015,980340,E,Met
2015,980342,H,Did Not Meet
2015,980344,E,Met
2015,980348,E,Met
2015,980352,E,Met
2015,980356,E,Met
2015,980357,E,Met
2015,980360,E,Met
2015,980364,E,Met
2015,980380,M,Met
2015,980384,M,Met
2015,980388,E,Met
2015,980390,M,Met
2015,980392,E,Met
2015,980396,E,Met
2015,980398,H,Did Not Meet
2015,980400,E,Met
2015,980LEA,,Met
2015,98A000,I,Met
2015,98B000,I,Met
2015,990304,A,Met
2015,990308,I,Met
2015,990312,E,Met
2015,990316,E,Met
2015,990320,E,Met
2015,990321,M,Met
2015,990322,H,Did Not Meet
2015,990324,E,Met
2015,990325,M,Met
2015,990326,H,Did Not Meet
2015,990328,E,Met
2015,990332,H,Did Not Meet
2015,990336,I,Met
2015,990340,A,Did Not Meet
2015,990LEA,,Met
2015,995304,E,Met
2015,995308,E,Did Not Meet
2015,995312,E,Met
2015,995316,M,Met
2015,995320,E,Met
2015,995324,M,Met
2015,995328,E,Met
2015,995330,H,Did Not Meet
2015,995336,E,Met
2015,995LEA,,Met
