year,agency_code,total_nbpts_num,category_code,nbpts_num
2014,510LEA,14288,M,6
2014,510LEA,14288,T,17
2014,51A000,14288,A,
2014,520304,14288,E,3
2014,520308,14288,E,2
2014,520320,14288,H,6
2014,520324,14288,M,
2014,520328,14288,E,1
2014,520336,14288,E,2
2014,520LEA,14288,E,2
2014,520LEA,14288,H,6
2014,520LEA,14288,M,
2014,530302,14288,E,4
2014,530306,14288,T,1
2014,530308,14288,E,3
2014,530312,14288,E,2
2014,530314,14288,M,1
2014,530316,14288,A,
2014,530320,14288,E,4
2014,530335,14288,H,1
2014,530336,14288,H,10
2014,530340,14288,E,2
2014,530341,14288,M,6
2014,530343,14288,H,8
2014,530346,14288,E,5
2014,530354,14288,E,5
2014,530356,14288,M,5
2014,530358,14288,E,
2014,530LEA,14288,A,
2014,530LEA,14288,E,4
2014,530LEA,14288,H,6
2014,530LEA,14288,M,4
2014,530LEA,14288,T,1
2014,540304,14288,E,13
2014,540308,14288,I,6
2014,540312,14288,M,3
2014,540315,14288,H,7
2014,540316,14288,E,9
2014,540317,14288,H,1
2014,540318,14288,A,
2014,540320,14288,E,6
2014,540324,14288,H,12
2014,540325,14288,E,3
2014,540326,14288,E,6
2014,540328,14288,E,4
2014,540330,14288,M,2
2014,540336,14288,H,10
2014,540338,14288,E,1
2014,540340,14288,E,1
2014,540344,14288,M,5
2014,540LEA,14288,A,
2014,540LEA,14288,E,5
2014,540LEA,14288,H,8
2014,540LEA,14288,I,6
2014,540LEA,14288,M,3
2014,54A000,14288,I,
2014,550308,14288,T,
2014,550312,14288,E,1
2014,550314,14288,E,6
2014,550316,14288,E,2
2014,550320,14288,H,8
2014,550322,14288,M,4
2014,550324,14288,E,4
2014,550328,14288,E,7
2014,550330,14288,,
2014,550332,14288,H,6
2014,550334,14288,M,6
2014,550336,14288,E,3
2014,550340,14288,E,7
2014,550342,14288,E,4
2014,550344,14288,H,14
2014,550348,14288,E,2
2014,550349,14288,E,5
2014,550350,14288,M,11
2014,550356,14288,E,5
2014,550360,14288,E,3
2014,550362,14288,E,6
2014,550364,14288,E,1
2014,550368,14288,H,5
2014,550372,14288,M,11
2014,550LEA,14288,E,4
2014,550LEA,14288,H,8
2014,550LEA,14288,M,8
2014,550LEA,14288,T,
2014,55A000,14288,A,
2014,560304,14288,E,6
2014,560316,14288,E,4
2014,560320,14288,H,16
2014,560324,14288,A,6
2014,560328,14288,E,7
2014,560329,14288,H,
2014,560330,14288,M,2
2014,560331,14288,M,7
2014,560332,14288,A,4
2014,560338,14288,E,9
2014,560350,14288,T,
2014,560LEA,14288,A,5
2014,560LEA,14288,E,7
2014,560LEA,14288,H,16
2014,560LEA,14288,M,5
2014,560LEA,14288,T,
2014,570306,14288,E,2
2014,570312,14288,E,1
2014,570316,14288,E,
2014,570317,14288,H,1
2014,570318,14288,H,8
2014,570319,14288,M,1
2014,570320,14288,E,3
2014,570LEA,14288,E,2
2014,570LEA,14288,H,5
2014,570LEA,14288,M,1
2014,580308,14288,E,4
2014,580312,14288,E,2
2014,580316,14288,E,4
2014,580320,14288,E,2
2014,580324,14288,E,2
2014,580328,14288,M,2
2014,580344,14288,H,4
2014,580350,14288,M,1
2014,580356,14288,E,2
2014,580368,14288,H,11
2014,580372,14288,M,3
2014,580LEA,14288,E,3
2014,580LEA,14288,H,8
2014,580LEA,14288,M,2
2014,58B000,14288,T,
2014,590306,14288,I,6
2014,590310,14288,M,6
2014,590316,14288,E,4
2014,590320,14288,E,7
2014,590328,14288,H,7
2014,590330,14288,H,14
2014,590332,14288,E,5
2014,590336,14288,E,2
2014,590340,14288,E,9
2014,590344,14288,E,2
2014,590352,14288,E,3
2014,590356,14288,M,8
2014,590LEA,14288,E,5
2014,590LEA,14288,H,11
2014,590LEA,14288,I,6
2014,590LEA,14288,M,7
2014,600300,14288,E,17
2014,600301,14288,M,4
2014,600302,14288,H,23
2014,600305,14288,M,6
2014,600308,14288,E,6
2014,600311,14288,I,7
2014,600312,14288,H,15
2014,600313,14288,M,17
2014,600314,14288,E,12
2014,600316,14288,E,3
2014,600317,14288,M,2
2014,600318,14288,E,11
2014,600319,14288,I,11
2014,600322,14288,E,17
2014,600328,14288,E,10
2014,600329,14288,E,1
2014,600333,14288,M,12
2014,600334,14288,H,2
2014,600335,14288,E,6
2014,600336,14288,E,3
2014,600338,14288,E,13
2014,600341,14288,T,5
2014,600344,14288,I,10
2014,600345,14288,M,11
2014,600346,14288,E,10
2014,600349,14288,E,11
2014,600351,14288,M,2
2014,600352,14288,E,8
2014,600353,14288,M,20
2014,600357,14288,E,12
2014,600361,14288,H,34
2014,600362,14288,E,12
2014,600364,14288,A,6
2014,600365,14288,E,1
2014,600367,14288,E,4
2014,600368,14288,E,
2014,600369,14288,E,5
2014,600374,14288,I,6
2014,600377,14288,H,23
2014,600379,14288,E,9
2014,600381,14288,M,2
2014,600382,14288,E,18
2014,600383,14288,E,11
2014,600384,14288,E,8
2014,600385,14288,E,10
2014,600386,14288,T,5
2014,600392,14288,E,11
2014,600394,14288,M,14
2014,600397,14288,H,9
2014,600398,14288,E,8
2014,600399,14288,M,15
2014,600405,14288,H,4
2014,600406,14288,E,22
2014,600410,14288,E,10
2014,600411,14288,E,12
2014,600412,14288,E,5
2014,600413,14288,E,3
2014,600414,14288,E,4
2014,600415,14288,H,11
2014,600416,14288,E,7
2014,600418,14288,E,8
2014,600420,14288,E,13
2014,600422,14288,E,6
2014,600424,14288,E,7
2014,600426,14288,H,24
2014,600428,14288,M,3
2014,600429,14288,I,7
2014,600431,14288,M,20
2014,600432,14288,E,5
2014,600433,14288,E,15
2014,600434,14288,M,2
2014,600436,14288,E,9
2014,600437,14288,E,6
2014,600438,14288,E,9
2014,600439,14288,A,
2014,600440,14288,E,10
2014,600442,14288,E,17
2014,600444,14288,E,11
2014,600445,14288,H,19
2014,600446,14288,E,6
2014,600447,14288,E,21
2014,600448,14288,M,4
2014,600449,14288,E,3
2014,600450,14288,M,4
2014,600451,14288,E,5
2014,600453,14288,E,6
2014,600454,14288,A,1
2014,600455,14288,M,11
2014,600457,14288,H,16
2014,600459,14288,E,11
2014,600461,14288,A,2
2014,600462,14288,E,15
2014,600463,14288,E,5
2014,600464,14288,E,7
2014,600466,14288,H,38
2014,600468,14288,E,2
2014,600471,14288,E,6
2014,600474,14288,E,3
2014,600478,14288,E,9
2014,600479,14288,M,2
2014,600480,14288,H,18
2014,600481,14288,M,5
2014,600482,14288,T,5
2014,600485,14288,E,7
2014,600488,14288,I,4
2014,600489,14288,I,3
2014,600491,14288,E,5
2014,600492,14288,E,11
2014,600494,14288,E,7
2014,600496,14288,H,6
2014,600497,14288,M,10
2014,600498,14288,H,2
2014,600500,14288,E,9
2014,600501,14288,E,9
2014,600503,14288,E,12
2014,600507,14288,E,21
2014,600508,14288,H,28
2014,600509,14288,M,5
2014,600512,14288,E,14
2014,600513,14288,M,6
2014,600514,14288,M,2
2014,600516,14288,E,8
2014,600517,14288,I,4
2014,600518,14288,M,8
2014,600519,14288,E,4
2014,600520,14288,M,9
2014,600521,14288,E,9
2014,600522,14288,E,11
2014,600527,14288,E,4
2014,600530,14288,E,9
2014,600532,14288,I,16
2014,600534,14288,E,7
2014,600535,14288,H,24
2014,600537,14288,M,5
2014,600538,14288,M,8
2014,600546,14288,E,3
2014,600549,14288,E,9
2014,600550,14288,E,4
2014,600553,14288,I,5
2014,600557,14288,E,9
2014,600558,14288,E,5
2014,600562,14288,E,6
2014,600565,14288,E,6
2014,600566,14288,E,1
2014,600571,14288,E,9
2014,600574,14288,I,7
2014,600576,14288,H,15
2014,600577,14288,I,3
2014,600579,14288,H,9
2014,600586,14288,E,6
2014,600587,14288,E,3
2014,600588,14288,E,13
2014,600589,14288,E,6
2014,600590,14288,E,12
2014,600592,14288,H,7
2014,600693,14288,H,8
2014,600694,14288,H,1
2014,600695,14288,H,2
2014,600696,14288,H,1
2014,600697,14288,H,2
2014,600LEA,14288,A,3
2014,600LEA,14288,E,9
2014,600LEA,14288,H,14
2014,600LEA,14288,I,7
2014,600LEA,14288,M,8
2014,600LEA,14288,T,5
2014,60A000,14288,E,
2014,60B000,14288,I,
2014,60C000,14288,A,
2014,60D000,14288,T,
2014,60F000,14288,I,
2014,60G000,14288,A,
2014,60H000,14288,H,
2014,60I000,14288,A,
2014,60J000,14288,I,
2014,60K000,14288,T,
2014,60L000,14288,M,
2014,60M000,14288,E,
2014,60N000,14288,E,
2014,60P000,14288,E,
2014,60Q000,14288,E,
2014,610302,14288,M,2
2014,610310,14288,E,2
2014,610320,14288,E,6
2014,610322,14288,E,4
2014,610326,14288,M,6
2014,610332,14288,H,4
2014,610334,14288,H,22
2014,610LEA,14288,E,4
2014,610LEA,14288,H,13
2014,610LEA,14288,M,4
2014,620310,14288,T,2
2014,620312,14288,E,4
2014,620314,14288,M,2
2014,620316,14288,H,4
2014,620318,14288,E,2
2014,620324,14288,E,5
2014,620330,14288,E,2
2014,620334,14288,E,3
2014,620336,14288,E,3
2014,620339,14288,M,4
2014,620340,14288,H,8
2014,620LEA,14288,E,3
2014,620LEA,14288,H,6
2014,620LEA,14288,M,3
2014,620LEA,14288,T,2
2014,630304,14288,E,2
2014,630308,14288,E,1
2014,630312,14288,E,7
2014,630316,14288,E,7
2014,630317,14288,M,3
2014,630320,14288,M,4
2014,630324,14288,E,10
2014,630328,14288,I,6
2014,630330,14288,T,1
2014,630331,14288,M,4
2014,630332,14288,H,10
2014,630336,14288,H,14
2014,630342,14288,E,6
2014,630348,14288,E,9
2014,630350,14288,M,5
2014,630352,14288,E,5
2014,630356,14288,E,4
2014,630360,14288,H,8
2014,630364,14288,E,5
2014,630368,14288,E,
2014,630373,14288,E,5
2014,630374,14288,M,5
2014,630376,14288,I,1
2014,630LEA,14288,E,6
2014,630LEA,14288,H,11
2014,630LEA,14288,I,4
2014,630LEA,14288,M,4
2014,630LEA,14288,T,1
2014,63A000,14288,E,
2014,63B000,14288,I,
2014,640302,14288,E,2
2014,640304,14288,E,7
2014,640306,14288,E,4
2014,640308,14288,E,4
2014,640316,14288,E,2
2014,640320,14288,M,2
2014,640324,14288,E,5
2014,640326,14288,E,
2014,640328,14288,E,2
2014,640329,14288,M,5
2014,640332,14288,E,4
2014,640334,14288,M,3
2014,640335,14288,M,1
2014,640336,14288,E,1
2014,640340,14288,T,
2014,640346,14288,H,4
2014,640347,14288,H,3
2014,640348,14288,E,6
2014,640350,14288,H,6
2014,640354,14288,E,1
2014,640358,14288,M,5
2014,640360,14288,E,2
2014,640361,14288,H,16
2014,640362,14288,M,3
2014,640364,14288,H,8
2014,640376,14288,E,5
2014,640384,14288,E,2
2014,640396,14288,E,
2014,640400,14288,E,9
2014,640LEA,14288,E,4
2014,640LEA,14288,H,7
2014,640LEA,14288,M,3
2014,640LEA,14288,T,
2014,64A000,14288,A,
2014,650304,14288,E,9
2014,650308,14288,E,6
2014,650309,14288,E,8
2014,650310,14288,M,8
2014,650312,14288,E,2
2014,650316,14288,E,7
2014,650323,14288,E,9
2014,650324,14288,E,6
2014,650325,14288,M,4
2014,650326,14288,H,9
2014,650327,14288,H,23
2014,650328,14288,E,5
2014,650332,14288,E,6
2014,650338,14288,E,8
2014,650339,14288,E,4
2014,650340,14288,H,4
2014,650341,14288,E,6
2014,650342,14288,H,25
2014,650343,14288,M,7
2014,650345,14288,I,3
2014,650346,14288,E,8
2014,650348,14288,E,12
2014,650350,14288,M,10
2014,650351,14288,M,10
2014,650352,14288,H,13
2014,650353,14288,E,10
2014,650354,14288,T,
2014,650355,14288,H,2
2014,650356,14288,E,16
2014,650362,14288,E,9
2014,650364,14288,M,6
2014,650366,14288,E,15
2014,650368,14288,E,14
2014,650380,14288,E,13
2014,650384,14288,E,6
2014,650392,14288,M,3
2014,650394,14288,H,0
2014,650400,14288,E,7
2014,650404,14288,E,6
2014,650408,14288,E,5
2014,650409,14288,M,3
2014,650LEA,14288,E,8
2014,650LEA,14288,H,11
2014,650LEA,14288,I,3
2014,650LEA,14288,M,6
2014,650LEA,14288,T,
2014,65A000,14288,I,
2014,65B000,14288,I,
2014,65C000,14288,E,
2014,65D000,14288,E,
2014,660306,14288,E,1
2014,660308,14288,M,1
2014,660320,14288,E,
2014,660325,14288,M,
2014,660334,14288,A,
2014,660336,14288,H,3
2014,660356,14288,E,
2014,660360,14288,E,
2014,660LEA,14288,A,
2014,660LEA,14288,E,1
2014,660LEA,14288,H,3
2014,660LEA,14288,M,1
2014,660LEA,14288,T,
2014,66A000,14288,A,
2014,670304,14288,E,1
2014,670308,14288,E,3
2014,670310,14288,E,5
2014,670312,14288,E,5
2014,670314,14288,E,6
2014,670318,14288,M,2
2014,670320,14288,H,5
2014,670321,14288,E,3
2014,670322,14288,M,2
2014,670323,14288,E,4
2014,670324,14288,H,8
2014,670325,14288,M,
2014,670329,14288,E,2
2014,670330,14288,E,1
2014,670331,14288,M,6
2014,670332,14288,E,5
2014,670333,14288,H,8
2014,670335,14288,E,9
2014,670336,14288,M,5
2014,670337,14288,E,10
2014,670338,14288,E,8
2014,670339,14288,E,6
2014,670340,14288,H,10
2014,670341,14288,E,3
2014,670342,14288,E,2
2014,670343,14288,E,6
2014,670344,14288,H,9
2014,670345,14288,M,2
2014,670346,14288,E,3
2014,670347,14288,E,2
2014,670350,14288,E,3
2014,670351,14288,M,8
2014,670352,14288,H,9
2014,670356,14288,M,6
2014,670364,14288,H,12
2014,670LEA,14288,E,4
2014,670LEA,14288,H,9
2014,670LEA,14288,M,4
2014,67B000,14288,E,
2014,680304,14288,M,7
2014,680308,14288,E,20
2014,680310,14288,H,18
2014,680312,14288,E,6
2014,680316,14288,M,10
2014,680324,14288,E,3
2014,680327,14288,M,9
2014,680328,14288,E,12
2014,680329,14288,E,4
2014,680330,14288,E,16
2014,680332,14288,H,21
2014,680335,14288,T,1
2014,680336,14288,E,10
2014,680LEA,14288,E,10
2014,680LEA,14288,H,20
2014,680LEA,14288,M,9
2014,680LEA,14288,T,1
2014,681300,14288,E,12
2014,681304,14288,E,6
2014,681305,14288,H,15
2014,681308,14288,H,21
2014,681309,14288,M,13
2014,681310,14288,E,14
2014,681311,14288,E,9
2014,681312,14288,E,9
2014,681314,14288,H,24
2014,681316,14288,E,3
2014,681320,14288,E,12
2014,681322,14288,M,6
2014,681324,14288,M,13
2014,681326,14288,E,13
2014,681328,14288,,5
2014,681330,14288,E,12
2014,681332,14288,E,12
2014,681334,14288,E,13
2014,681336,14288,M,9
2014,681338,14288,H,
2014,681LEA,14288,E,10
2014,681LEA,14288,H,20
2014,681LEA,14288,M,10
2014,68A000,14288,I,
2014,68N000,14288,H,
2014,690312,14288,E,2
2014,690316,14288,M,
2014,690320,14288,H,7
2014,690324,14288,E,1
2014,690LEA,14288,E,2
2014,690LEA,14288,H,7
2014,690LEA,14288,M,
2014,69A000,14288,I,
2014,700306,14288,E,6
2014,700308,14288,M,
2014,700310,14288,T,
2014,700314,14288,E,7
2014,700316,14288,E,2
2014,700317,14288,H,9
2014,700318,14288,E,3
2014,700319,14288,H,6
2014,700320,14288,E,5
2014,700322,14288,M,6
2014,700324,14288,E,3
2014,700328,14288,E,6
2014,700LEA,14288,E,5
2014,700LEA,14288,H,8
2014,700LEA,14288,M,6
2014,700LEA,14288,T,
2014,710312,14288,E,3
2014,710316,14288,M,2
2014,710318,14288,E,7
2014,710320,14288,M,4
2014,710321,14288,H,7
2014,710323,14288,E,9
2014,710324,14288,E,3
2014,710326,14288,H,5
2014,710327,14288,H,1
2014,710328,14288,I,8
2014,710332,14288,E,5
2014,710342,14288,H,12
2014,710344,14288,I,8
2014,710346,14288,M,3
2014,710347,14288,E,9
2014,710348,14288,M,
2014,710LEA,14288,A,
2014,710LEA,14288,E,6
2014,710LEA,14288,H,6
2014,710LEA,14288,I,8
2014,710LEA,14288,M,3
2014,720304,14288,E,7
2014,720312,14288,E,9
2014,720316,14288,H,11
2014,720320,14288,M,1
2014,720LEA,14288,E,8
2014,720LEA,14288,H,11
2014,720LEA,14288,M,1
2014,730332,14288,E,9
2014,730334,14288,E,1
2014,730340,14288,E,4
2014,730344,14288,M,4
2014,730348,14288,E,7
2014,730352,14288,H,19
2014,730354,14288,E,8
2014,730356,14288,E,6
2014,730360,14288,M,5
2014,730368,14288,E,4
2014,730LEA,14288,E,6
2014,730LEA,14288,H,19
2014,730LEA,14288,M,5
2014,73A000,14288,E,
2014,73B000,14288,T,
2014,740302,14288,M,11
2014,740304,14288,E,10
2014,740308,14288,M,5
2014,740309,14288,H,9
2014,740310,14288,E,2
2014,740320,14288,I,2
2014,740324,14288,M,10
2014,740330,14288,E,9
2014,740332,14288,I,24
2014,740333,14288,H,14
2014,740334,14288,E,3
2014,740336,14288,E,6
2014,740337,14288,M,3
2014,740338,14288,E,6
2014,740340,14288,M,5
2014,740344,14288,H,6
2014,740352,14288,I,1
2014,740358,14288,I,3
2014,740360,14288,E,1
2014,740362,14288,M,9
2014,740366,14288,H,23
2014,740368,14288,E,2
2014,740374,14288,H,11
2014,740375,14288,E,1
2014,740376,14288,I,4
2014,740378,14288,A,6
2014,740379,14288,E,10
2014,740380,14288,E,14
2014,740386,14288,E,5
2014,740388,14288,H,15
2014,740390,14288,E,3
2014,740396,14288,I,6
2014,740400,14288,E,13
2014,740402,14288,M,3
2014,740404,14288,E,8
2014,740406,14288,E,12
2014,740LEA,14288,A,6
2014,740LEA,14288,E,7
2014,740LEA,14288,H,13
2014,740LEA,14288,I,7
2014,740LEA,14288,M,7
2014,750304,14288,E,2
2014,750314,14288,E,4
2014,750317,14288,H,2
2014,750318,14288,H,12
2014,750319,14288,M,8
2014,750320,14288,E,4
2014,750328,14288,E,6
2014,750LEA,14288,E,4
2014,750LEA,14288,H,7
2014,750LEA,14288,M,8
2014,760304,14288,E,8
2014,760308,14288,M,3
2014,760316,14288,E,8
2014,760318,14288,H,8
2014,760320,14288,E,4
2014,760324,14288,E,3
2014,760328,14288,E,6
2014,760329,14288,E,17
2014,760330,14288,E,8
2014,760331,14288,E,2
2014,760332,14288,E,5
2014,760336,14288,E,4
2014,760338,14288,M,10
2014,760339,14288,H,15
2014,760340,14288,E,1
2014,760344,14288,E,5
2014,760348,14288,H,8
2014,760352,14288,M,2
2014,760354,14288,H,2
2014,760356,14288,E,2
2014,760357,14288,M,13
2014,760358,14288,H,20
2014,760359,14288,E,9
2014,760360,14288,M,1
2014,760364,14288,E,1
2014,760368,14288,E,2
2014,760376,14288,E,5
2014,760378,14288,M,9
2014,760380,14288,H,11
2014,760382,14288,M,3
2014,760388,14288,H,4
2014,760LEA,14288,E,5
2014,760LEA,14288,H,10
2014,760LEA,14288,M,6
2014,761304,14288,H,14
2014,761308,14288,M,7
2014,761312,14288,E,5
2014,761320,14288,E,6
2014,761321,14288,E,4
2014,761328,14288,E,6
2014,761332,14288,E,6
2014,761336,14288,M,
2014,761LEA,14288,E,5
2014,761LEA,14288,H,14
2014,761LEA,14288,M,7
2014,76A000,14288,H,
2014,770310,14288,E,7
2014,770312,14288,A,
2014,770316,14288,M,2
2014,770318,14288,E,5
2014,770328,14288,M,1
2014,770340,14288,E,3
2014,770342,14288,T,
2014,770344,14288,E,1
2014,770346,14288,E,3
2014,770348,14288,H,10
2014,770349,14288,H,3
2014,770351,14288,H,3
2014,770360,14288,M,2
2014,770364,14288,M,
2014,770368,14288,E,2
2014,770370,14288,E,5
2014,770LEA,14288,A,
2014,770LEA,14288,E,4
2014,770LEA,14288,H,5
2014,770LEA,14288,M,2
2014,770LEA,14288,T,
2014,780320,14288,E,
2014,780322,14288,E,2
2014,780324,14288,I,
2014,780325,14288,H,4
2014,780326,14288,M,2
2014,780328,14288,E,1
2014,780329,14288,E,1
2014,780330,14288,E,
2014,780331,14288,,
2014,780336,14288,I,3
2014,780340,14288,E,1
2014,780341,14288,M,2
2014,780342,14288,H,12
2014,780344,14288,I,
2014,780352,14288,M,2
2014,780356,14288,E,2
2014,780360,14288,I,2
2014,780364,14288,E,3
2014,780368,14288,M,0
2014,780374,14288,E,4
2014,780376,14288,E,2
2014,780384,14288,I,4
2014,780385,14288,H,
2014,780390,14288,E,0
2014,780391,14288,H,3
2014,780392,14288,E,
2014,780393,14288,M,
2014,780394,14288,E,2
2014,780396,14288,M,2
2014,780398,14288,E,1
2014,780400,14288,E,1
2014,780401,14288,H,6
2014,780402,14288,H,2
2014,780403,14288,M,2
2014,780407,14288,E,4
2014,780408,14288,E,1
2014,780410,14288,M,
2014,780412,14288,E,4
2014,780416,14288,E,2
2014,780417,14288,E,
2014,780418,14288,E,2
2014,780420,14288,H,2
2014,780LEA,14288,E,2
2014,780LEA,14288,H,5
2014,780LEA,14288,I,3
2014,780LEA,14288,M,2
2014,78A000,14288,M,
2014,78B000,14288,I,
2014,790302,14288,E,6
2014,790310,14288,E,8
2014,790314,14288,H,6
2014,790318,14288,E,8
2014,790322,14288,E,
2014,790327,14288,E,10
2014,790330,14288,M,6
2014,790334,14288,E,3
2014,790344,14288,E,7
2014,790347,14288,E,1
2014,790350,14288,E,7
2014,790354,14288,H,5
2014,790358,14288,E,3
2014,790362,14288,E,3
2014,790366,14288,H,4
2014,790374,14288,M,3
2014,790378,14288,H,14
2014,790379,14288,H,1
2014,790380,14288,M,7
2014,790386,14288,E,2
2014,790390,14288,E,3
2014,790392,14288,A,1
2014,790394,14288,M,6
2014,790398,14288,E,7
2014,790402,14288,E,7
2014,790LEA,14288,A,1
2014,790LEA,14288,E,5
2014,790LEA,14288,H,6
2014,790LEA,14288,M,6
2014,79A000,14288,M,
2014,800308,14288,H,
2014,800312,14288,E,4
2014,800314,14288,M,11
2014,800315,14288,E,5
2014,800316,14288,E,2
2014,800320,14288,M,5
2014,800324,14288,E,5
2014,800328,14288,M,6
2014,800340,14288,H,10
2014,800346,14288,E,4
2014,800347,14288,E,1
2014,800348,14288,E,2
2014,800352,14288,E,4
2014,800356,14288,E,3
2014,800358,14288,E,1
2014,800359,14288,E,3
2014,800360,14288,E,6
2014,800361,14288,H,12
2014,800362,14288,E,5
2014,800363,14288,M,3
2014,800364,14288,E,7
2014,800366,14288,E,11
2014,800368,14288,E,4
2014,800372,14288,E,2
2014,800373,14288,E,5
2014,800376,14288,H,3
2014,800377,14288,M,
2014,800392,14288,E,5
2014,800394,14288,H,5
2014,800396,14288,H,7
2014,800398,14288,M,7
2014,800400,14288,H,8
2014,800408,14288,H,9
2014,800410,14288,M,5
2014,800412,14288,E,7
2014,800LEA,14288,E,4
2014,800LEA,14288,H,8
2014,800LEA,14288,M,6
2014,810324,14288,H,12
2014,810326,14288,M,3
2014,810328,14288,E,5
2014,810336,14288,E,7
2014,810340,14288,H,9
2014,810342,14288,M,8
2014,810344,14288,E,3
2014,810350,14288,E,1
2014,810360,14288,E,4
2014,810364,14288,E,5
2014,810370,14288,E,6
2014,810378,14288,M,5
2014,810384,14288,H,14
2014,810385,14288,H,3
2014,810386,14288,T,5
2014,810388,14288,E,5
2014,810396,14288,E,1
2014,810400,14288,E,6
2014,810LEA,14288,E,4
2014,810LEA,14288,H,10
2014,810LEA,14288,M,5
2014,810LEA,14288,T,5
2014,81A000,14288,A,
2014,81B000,14288,A,
2014,820312,14288,E,3
2014,820320,14288,E,2
2014,820324,14288,H,
2014,820340,14288,E,4
2014,820346,14288,E,3
2014,820347,14288,M,2
2014,820348,14288,H,5
2014,820349,14288,H,2
2014,820350,14288,E,3
2014,820352,14288,H,4
2014,820354,14288,M,4
2014,820364,14288,E,3
2014,820370,14288,M,
2014,820372,14288,M,1
2014,820376,14288,E,4
2014,820384,14288,E,6
2014,820385,14288,E,1
2014,820388,14288,H,1
2014,820LEA,14288,E,3
2014,820LEA,14288,H,3
2014,820LEA,14288,M,2
2014,821304,14288,E,6
2014,821308,14288,H,6
2014,821316,14288,E,3
2014,821320,14288,M,6
2014,821330,14288,E,
2014,821LEA,14288,E,5
2014,821LEA,14288,H,6
2014,821LEA,14288,M,6
2014,830304,14288,M,6
2014,830312,14288,E,6
2014,830316,14288,T,1
2014,830320,14288,E,2
2014,830328,14288,E,9
2014,830336,14288,E,
2014,830343,14288,H,11
2014,830344,14288,E,1
2014,830348,14288,H,
2014,830349,14288,M,9
2014,830350,14288,M,7
2014,830356,14288,E,3
2014,830360,14288,E,7
2014,830364,14288,E,5
2014,830LEA,14288,E,5
2014,830LEA,14288,H,11
2014,830LEA,14288,M,7
2014,830LEA,14288,T,1
2014,840302,14288,H,7
2014,840303,14288,M,9
2014,840304,14288,E,2
2014,840308,14288,E,4
2014,840310,14288,E,6
2014,840312,14288,E,4
2014,840316,14288,E,9
2014,840320,14288,E,5
2014,840324,14288,E,2
2014,840328,14288,M,3
2014,840332,14288,H,10
2014,840336,14288,E,2
2014,840340,14288,E,5
2014,840344,14288,E,5
2014,840350,14288,M,11
2014,840356,14288,H,7
2014,840358,14288,M,6
2014,840360,14288,E,6
2014,840361,14288,H,3
2014,840368,14288,H,10
2014,840370,14288,H,1
2014,840LEA,14288,E,5
2014,840LEA,14288,H,6
2014,840LEA,14288,I,
2014,840LEA,14288,M,7
2014,840LEA,14288,T,
2014,84B000,14288,H,
2014,850304,14288,M,7
2014,850308,14288,E,1
2014,850312,14288,E,
2014,850314,14288,E,3
2014,850316,14288,E,2
2014,850320,14288,E,1
2014,850324,14288,T,1
2014,850328,14288,E,4
2014,850332,14288,H,
2014,850336,14288,E,
2014,850338,14288,M,4
2014,850340,14288,E,6
2014,850342,14288,E,2
2014,850348,14288,E,1
2014,850350,14288,M,6
2014,850352,14288,H,6
2014,850354,14288,E,1
2014,850356,14288,E,1
2014,850358,14288,H,12
2014,850360,14288,H,1
2014,850LEA,14288,E,2
2014,850LEA,14288,H,6
2014,850LEA,14288,M,6
2014,850LEA,14288,T,1
2014,860302,14288,E,7
2014,860306,14288,M,9
2014,860308,14288,E,
2014,860312,14288,E,2
2014,860316,14288,H,11
2014,860320,14288,E,4
