year,lea,lea name,school,school name,indian male,indian female,asian male,asian female,hispanic male,hispanic female,black male,black female,white male,white female,pacific island male,pacific island female,two or more male,two or more female,total,agency_code
2018,600,Charlotte-Mecklenburg County Schools,697,Olympic High - Biotech Health Pub Admin,0,1,24,31,50,108,100,213,38,52,0,1,9,6,633,600697
2018,610,Mitchell County Schools,302,Bowman Middle,0,0,0,0,2,2,1,0,111,86,0,0,1,3,206,610302
2018,610,Mitchell County Schools,310,Deyton Elementary,0,0,2,1,28,23,0,1,119,89,0,0,1,2,266,610310
2018,610,Mitchell County Schools,320,Gouge Elementary,0,0,0,0,7,4,1,0,121,125,0,0,5,2,265,610320
2018,610,Mitchell County Schools,322,Greenlee Primary,0,0,0,4,26,17,0,0,89,94,0,0,3,3,236,610322
2018,610,Mitchell County Schools,326,Harris Middle,0,0,2,4,16,17,0,0,99,96,0,1,0,2,237,610326
2018,610,Mitchell County Schools,332,Mayland Early College,0,0,0,1,8,19,1,0,48,55,0,0,0,2,134,610332
2018,610,Mitchell County Schools,334,Mitchell High,1,0,2,2,23,14,1,0,244,219,0,0,1,4,511,610334
2018,620,Montgomery County Schools,310,Montgomery Learning Academy,0,0,1,0,15,4,11,2,5,2,0,0,1,1,42,620310
2018,620,Montgomery County Schools,312,Candor Elementary,0,0,0,0,127,104,44,33,26,32,0,0,8,3,377,620312
2018,620,Montgomery County Schools,314,East Middle,0,0,0,0,138,114,27,34,60,71,0,0,7,5,456,620314
2018,620,Montgomery County Schools,316,East Montgomery High,0,0,0,0,157,144,50,34,92,88,0,0,7,7,579,620316
2018,620,Montgomery County Schools,318,Green Ridge Elementary,0,0,0,0,105,96,26,26,51,43,0,0,11,8,366,620318
2018,620,Montgomery County Schools,324,Mount Gilead Elementary,0,0,6,6,7,7,56,49,60,48,4,0,11,7,261,620324
2018,620,Montgomery County Schools,330,Page Street Elementary,1,0,3,1,23,15,24,20,79,73,1,0,6,5,251,620330
2018,620,Montgomery County Schools,334,Star Elementary,0,0,3,1,41,45,15,13,89,88,0,0,10,11,316,620334
2018,620,Montgomery County Schools,336,Troy Elementary,0,0,1,2,29,19,28,25,80,78,0,0,4,6,272,620336
2018,620,Montgomery County Schools,339,West Middle,0,0,9,11,18,24,39,45,108,101,0,1,9,7,372,620339
2018,620,Montgomery County Schools,340,West Montgomery High,2,0,7,10,26,24,71,70,160,108,0,0,8,6,492,620340
2018,620,Montgomery County Schools,350,Montgomery County Early College,0,0,1,3,18,24,7,15,19,37,0,0,1,0,125,620350
2018,630,Moore County Schools,304,Aberdeen Primary,2,2,1,0,28,23,67,56,55,34,0,0,9,15,292,630304
2018,630,Moore County Schools,308,Aberdeen Elementary,5,2,5,1,36,35,71,63,49,29,0,0,17,11,324,630308
2018,630,Moore County Schools,312,Cameron Elementary,3,1,0,0,12,19,15,17,85,88,0,0,7,7,254,630312
2018,630,Moore County Schools,316,Carthage Elementary,7,0,0,2,15,14,26,21,140,117,0,0,15,9,366,630316
2018,630,Moore County Schools,317,Crain's Creek Middle,5,4,2,0,31,36,23,14,123,134,0,0,13,5,390,630317
2018,630,Moore County Schools,320,Elise Middle,1,0,0,0,58,63,3,11,40,36,0,0,3,1,216,630320
2018,630,Moore County Schools,324,Sandhills Farm Life Elementary,1,1,8,4,14,12,23,30,319,284,0,0,15,15,726,630324
2018,630,Moore County Schools,328,Highfalls Elementary,0,0,0,0,6,7,4,2,122,124,0,0,4,0,269,630328
2018,630,Moore County Schools,330,The Community Learning Center @ Pinckney,0,0,0,0,2,3,14,12,14,8,0,0,2,2,57,630330
2018,630,Moore County Schools,331,New Century Middle,2,3,2,2,20,24,35,21,220,200,0,0,22,12,563,630331
2018,630,Moore County Schools,332,North Moore High,1,0,0,1,84,89,16,16,178,165,0,0,8,7,565,630332
2018,630,Moore County Schools,336,Pinecrest High,19,14,14,20,106,101,220,220,705,621,1,5,31,42,"2,119",630336
2018,630,Moore County Schools,342,Pinehurst Elementary,0,1,10,4,22,21,27,22,221,231,0,0,17,17,593,630342
2018,630,Moore County Schools,348,Robbins Elementary,0,0,0,0,108,124,14,11,83,70,0,0,4,6,420,630348
2018,630,Moore County Schools,350,Southern Middle,6,5,9,8,55,31,122,124,135,138,0,0,17,18,668,630350
2018,630,Moore County Schools,352,Southern Pines Primary,4,0,0,2,11,5,65,73,71,58,0,0,8,10,307,630352
2018,630,Moore County Schools,356,Southern Pines Elementary,1,2,2,1,11,17,70,78,64,72,0,0,7,7,332,630356
2018,630,Moore County Schools,360,Union Pines High,7,9,4,6,60,56,89,69,519,501,0,0,27,26,"1,373",630360
2018,630,Moore County Schools,364,Vass-Lakeview Elementary,7,5,0,1,52,56,25,21,212,216,0,0,26,12,633,630364
2018,630,Moore County Schools,368,West End Elementary,0,1,2,3,36,30,24,19,179,147,0,0,4,8,453,630368
2018,630,Moore County Schools,373,West Pine Elementary,2,3,6,1,31,23,23,45,202,207,0,0,10,13,566,630373
2018,630,Moore County Schools,374,West Pine Middle,2,2,4,5,36,37,45,37,334,311,1,1,15,16,846,630374
2018,630,Moore County Schools,376,Westmoore Elementary,0,0,3,0,29,8,8,3,134,115,0,1,3,2,306,630376
2018,640,Nash-Rocky Mount Schools,302,Fairview Elementary,0,0,0,0,2,1,192,170,4,3,0,0,3,3,378,640302
2018,640,Nash-Rocky Mount Schools,304,Bailey Elementary,0,0,0,0,153,141,46,46,105,99,0,0,15,7,612,640304
2018,640,Nash-Rocky Mount Schools,306,Baskerville Elementary,0,0,0,0,5,7,145,144,3,3,0,0,1,3,311,640306
2018,640,Nash-Rocky Mount Schools,308,Benvenue Elementary,3,1,13,14,30,31,203,216,35,29,1,1,7,9,593,640308
2018,640,Nash-Rocky Mount Schools,316,Cedar Grove Elementary,1,1,0,0,14,3,45,36,36,38,0,0,7,2,183,640316
2018,640,Nash-Rocky Mount Schools,320,Nash Central Middle,0,3,4,4,22,21,144,138,129,141,0,1,9,9,625,640320
2018,640,Nash-Rocky Mount Schools,324,Coopers Elementary,0,1,2,0,39,27,60,62,206,169,0,0,6,7,579,640324
2018,640,Nash-Rocky Mount Schools,326,D S Johnson Elementary,1,0,0,1,0,1,193,150,3,4,0,1,4,1,359,640326
2018,640,Nash-Rocky Mount Schools,328,Englewood Elementary,1,1,5,2,27,23,151,153,81,55,0,1,11,11,522,640328
2018,640,Nash-Rocky Mount Schools,329,G R Edwards Middle,3,1,1,2,17,23,151,134,52,34,0,0,4,5,427,640329
2018,640,Nash-Rocky Mount Schools,332,M B Hubbard Elementary,1,2,2,4,34,33,175,159,30,20,0,0,4,11,475,640332
2018,640,Nash-Rocky Mount Schools,334,J W Parker Middle,0,0,0,0,4,3,136,129,3,1,0,0,1,0,277,640334
2018,640,Nash-Rocky Mount Schools,335,Rocky Mount Middle,0,1,3,3,10,5,155,151,17,11,0,0,9,7,372,640335
2018,640,Nash-Rocky Mount Schools,336,Middlesex Elementary,0,0,0,0,65,68,32,29,63,55,0,0,8,10,330,640336
2018,640,Nash-Rocky Mount Schools,340,Tar River Academy,0,0,0,0,4,1,31,15,4,2,0,0,3,4,64,640340
2018,640,Nash-Rocky Mount Schools,346,Nash Central High,0,3,3,1,31,27,279,277,190,173,0,0,17,15,"1,016",640346
2018,640,Nash-Rocky Mount Schools,347,NRM Early College High School,2,4,7,6,17,28,19,61,63,78,0,0,6,9,300,640347
2018,640,Nash-Rocky Mount Schools,348,Nashville Elementary,3,2,2,1,9,19,187,149,193,142,1,0,18,13,739,640348
2018,640,Nash-Rocky Mount Schools,350,Northern Nash High,6,7,7,8,41,32,266,241,242,203,0,0,17,24,"1,094",640350
2018,640,Nash-Rocky Mount Schools,358,Red Oak Middle,6,6,5,7,32,26,207,201,160,140,0,0,15,11,816,640358
2018,640,Nash-Rocky Mount Schools,360,Red Oak Elementary,3,2,1,0,15,11,35,46,64,61,0,1,2,5,246,640360
2018,640,Nash-Rocky Mount Schools,361,Rocky Mount High,1,0,5,8,28,26,418,464,110,98,1,0,11,21,"1,191",640361
2018,640,Nash-Rocky Mount Schools,362,Southern Nash Middle,1,1,1,1,131,144,72,86,152,177,0,0,16,10,792,640362
2018,640,Nash-Rocky Mount Schools,364,Southern Nash High,1,3,1,0,164,152,138,126,250,225,0,0,14,11,"1,085",640364
2018,640,Nash-Rocky Mount Schools,376,Spring Hope Elementary,1,0,1,0,61,33,91,77,109,89,1,0,7,10,480,640376
2018,640,Nash-Rocky Mount Schools,384,Swift Creek Elementary,4,3,1,0,10,12,48,44,65,69,0,0,2,3,261,640384
2018,640,Nash-Rocky Mount Schools,396,Williford Elementary,0,0,0,0,7,6,195,202,6,1,0,0,3,1,421,640396
2018,640,Nash-Rocky Mount Schools,400,Winstead Avenue Elementary,1,0,2,2,17,18,192,159,70,48,0,1,11,12,533,640400
2018,650,New Hanover County Schools,304,Bradley Creek Elementary,0,1,1,2,100,87,13,7,98,104,1,0,7,2,423,650304
2018,650,New Hanover County Schools,308,Carolina Beach Elementary,0,0,4,1,10,6,3,1,219,197,0,0,6,9,456,650308
2018,650,New Hanover County Schools,309,Castle Hayne Elementary,3,1,11,10,56,53,37,58,152,160,0,1,14,12,568,650309
2018,650,New Hanover County Schools,310,Charles P Murray Middle,2,1,12,7,32,31,20,23,394,374,0,0,28,26,950,650310
2018,650,New Hanover County Schools,312,R Freeman Sch of Engineering,1,0,1,0,6,12,123,94,4,5,0,0,5,3,254,650312
2018,650,New Hanover County Schools,316,College Park Elementary,1,1,4,3,75,76,57,53,72,70,1,0,14,12,439,650316
2018,650,New Hanover County Schools,323,Edwin A Anderson Elementary,0,3,5,6,38,22,16,23,288,249,1,0,17,18,686,650323
2018,650,New Hanover County Schools,324,Edwin A Alderman Elementary,0,0,0,2,14,11,63,65,63,61,1,0,4,3,287,650324
2018,650,New Hanover County Schools,325,Emma B Trask Middle,3,1,8,9,48,48,66,51,244,216,0,0,19,19,732,650325
2018,650,New Hanover County Schools,326,Emsley A Laney High,11,6,32,21,145,126,273,239,697,701,2,0,42,32,"2,327",650326
2018,650,New Hanover County Schools,327,Eugene Ashley High,1,10,6,13,98,94,119,107,745,705,3,2,45,42,"1,990",650327
2018,650,New Hanover County Schools,328,Forest Hills Global Elementary,0,1,5,6,29,25,119,116,57,44,0,0,11,10,423,650328
2018,650,New Hanover County Schools,332,The International School at Gregory,1,0,1,1,35,51,119,115,99,71,0,0,10,5,508,650332
2018,650,New Hanover County Schools,338,Heyward C Bellamy Elem,0,1,13,6,27,33,27,32,260,222,0,0,16,11,648,650338
2018,650,New Hanover County Schools,339,Holly Tree Elementary,0,0,10,4,19,14,21,15,218,212,0,0,15,5,533,650339
2018,650,New Hanover County Schools,340,Isaac M Bear Early College High School,0,0,4,9,10,15,7,16,69,88,1,0,2,6,227,650340
2018,650,New Hanover County Schools,341,John J Blair Elementary,0,1,8,11,50,51,24,22,187,198,0,0,15,14,581,650341
2018,650,New Hanover County Schools,342,John T Hoggard High,2,3,27,16,74,80,115,96,726,662,2,1,34,19,"1,857",650342
2018,650,New Hanover County Schools,343,Holly Shelter Middle,3,1,3,10,52,61,86,61,178,144,0,1,18,12,630,650343
2018,650,New Hanover County Schools,345,Lake Forest Academy,0,0,0,0,2,0,22,7,11,4,0,0,1,0,47,650345
2018,650,New Hanover County Schools,346,Mary C Williams Elementary,1,2,0,1,139,111,35,31,80,65,0,1,2,8,476,650346
2018,650,New Hanover County Schools,348,Murrayville Elementary,1,1,8,14,43,54,45,55,206,215,0,0,20,23,685,650348
2018,650,New Hanover County Schools,350,M C S Noble Middle,1,0,4,8,60,59,45,43,356,281,0,0,14,16,887,650350
2018,650,New Hanover County Schools,351,Myrtle Grove Middle,2,0,3,8,46,50,64,59,237,223,1,2,14,27,736,650351
2018,650,New Hanover County Schools,352,New Hanover High,1,0,8,4,133,103,267,284,347,359,1,0,37,27,"1,571",650352
2018,650,New Hanover County Schools,353,Dr Hubert Eaton Sr Elem,1,0,7,3,13,20,20,9,240,207,0,0,7,15,542,650353
2018,650,New Hanover County Schools,354,J. C. Roe Center,0,0,0,0,1,0,7,5,6,1,0,0,1,0,21,650354
2018,650,New Hanover County Schools,355,Career Readiness Academy at Mosley PLC,0,0,7,4,7,13,13,17,26,17,0,0,2,4,110,650355
2018,650,New Hanover County Schools,356,Ogden Elementary,1,1,5,4,16,14,6,3,298,310,0,0,19,12,689,650356
2018,650,New Hanover County Schools,362,Pine Valley Elementary,2,0,8,4,44,40,41,41,205,181,2,1,25,18,612,650362
2018,650,New Hanover County Schools,364,Roland-Grise Middle,4,0,8,9,49,54,33,26,313,315,0,0,18,10,839,650364
2018,650,New Hanover County Schools,366,Dr John Codington Elem,0,0,2,5,24,25,15,20,228,211,1,0,7,16,554,650366
2018,650,New Hanover County Schools,368,Sunset Park Elementary,1,1,0,0,42,44,111,102,45,33,0,0,3,7,389,650368
2018,650,New Hanover County Schools,380,Walter L Parsley Elementary,1,1,4,10,31,20,2,7,296,297,0,0,18,15,702,650380
2018,650,New Hanover County Schools,384,A H Snipes Academy of Arts/Des,0,0,0,0,18,12,158,144,14,12,0,0,5,8,371,650384
2018,650,New Hanover County Schools,392,Williston Middle,0,0,3,3,90,75,168,138,94,74,0,0,15,5,665,650392
2018,650,New Hanover County Schools,394,Wilmington Early College High,0,0,3,2,4,23,9,55,63,74,0,0,3,8,244,650394
2018,650,New Hanover County Schools,395,SEA-Tech,0,0,1,1,2,2,4,2,17,12,0,0,2,1,44,650395
2018,650,New Hanover County Schools,400,Winter Park Model Elementary,0,1,7,5,44,43,45,40,65,66,0,0,8,6,330,650400
2018,650,New Hanover County Schools,404,Wrightsboro Elementary,1,2,6,2,64,76,99,83,111,84,0,1,22,22,573,650404
2018,650,New Hanover County Schools,408,Wrightsville Beach Elem,0,0,1,1,25,10,1,2,158,140,0,0,2,2,342,650408
2018,650,New Hanover County Schools,409,D.C. Virgo  Preparatory Academy,0,0,0,0,2,8,77,47,5,4,0,0,0,0,143,650409
2018,650,New Hanover County Schools,420,College Road Early Childhood Center,0,0,1,2,6,5,3,5,44,43,0,0,4,9,122,650420
2018,660,Northampton County Schools,306,Central Elementary,0,0,1,1,3,2,99,89,13,6,0,0,4,3,221,660306
2018,660,Northampton County Schools,308,Conway Middle,0,0,3,1,10,10,119,110,20,14,0,0,3,4,294,660308
2018,660,Northampton County Schools,320,Gaston Elementary,0,1,0,0,1,4,114,96,4,4,1,0,2,0,227,660320
2018,660,Northampton County Schools,325,Gaston Middle,0,0,0,0,5,1,89,76,14,3,0,0,1,0,189,660325
2018,660,Northampton County Schools,336,Northampton County High School,0,1,0,1,3,2,170,119,21,18,0,0,3,5,343,660336
2015,660,Northampton County Schools,356,Squire Elementary,0,0,0,1,1,0,18,18,2,0,1,0,0,0,41,660356
2018,660,Northampton County Schools,360,Willis Hare Elementary,0,0,0,1,9,9,89,89,21,18,0,0,7,8,251,660360
2018,660,Northampton County Schools,400,Northampton Early College,0,0,0,1,3,5,39,54,3,10,0,0,1,1,117,660400
2018,670,Onslow County Schools,300,Onslow Early College,0,1,0,0,3,7,8,3,18,10,0,0,2,2,54,670300
2018,670,Onslow County Schools,304,Bell Fork Elementary,2,4,1,5,66,46,125,119,103,98,2,1,37,43,652,670304
2018,670,Onslow County Schools,308,Blue Creek Elementary,0,0,1,1,41,43,39,34,128,118,1,3,28,22,459,670308
2018,670,Onslow County Schools,310,Carolina Forest Elementary,2,0,18,11,102,98,96,78,199,165,3,4,72,42,890,670310
2018,670,Onslow County Schools,312,Clyde Erwin Elementary,2,0,2,1,57,53,74,56,61,58,0,3,34,20,421,670312
2018,670,Onslow County Schools,314,Dixon Elementary,4,1,3,2,56,62,16,7,385,402,2,2,23,33,998,670314
2018,670,Onslow County Schools,318,Dixon Middle,2,5,2,3,48,47,29,32,314,323,2,0,25,26,858,670318
2018,670,Onslow County Schools,320,Dixon High,6,1,7,3,55,42,44,38,356,324,1,4,17,23,921,670320
2018,670,Onslow County Schools,321,Hunters Creek Elementary,0,0,2,3,75,85,94,66,120,108,2,1,33,30,619,670321
2018,670,Onslow County Schools,322,Hunters Creek Middle,3,1,4,2,46,51,89,78,192,175,0,1,30,33,705,670322
2018,670,Onslow County Schools,323,Jacksonville Commons Elem,0,1,4,9,65,71,128,119,112,110,2,1,36,35,693,670323
2018,670,Onslow County Schools,324,Jacksonville High,2,1,15,7,95,81,200,183,296,320,2,2,35,50,"1,289",670324
2018,670,Onslow County Schools,325,Jacksonville Commons Middle,5,1,20,20,86,86,201,175,152,140,3,3,54,39,985,670325
2018,670,Onslow County Schools,329,Meadow View Elementary,2,3,0,0,40,42,40,47,234,221,0,0,36,38,703,670329
2018,670,Onslow County Schools,330,Morton Elementary,1,0,0,1,66,61,61,49,178,182,2,0,37,30,668,670330
2018,670,Onslow County Schools,331,New Bridge Middle,2,0,7,5,37,36,58,37,137,128,1,0,17,20,485,670331
2018,670,Onslow County Schools,332,Northwoods Elementary,2,0,1,3,48,31,77,70,91,73,0,1,33,25,455,670332
2018,670,Onslow County Schools,333,Northside High,3,1,27,15,104,96,219,265,192,171,7,4,49,35,"1,188",670333
2018,670,Onslow County Schools,335,Queens Creek Elementary,2,2,0,2,32,44,26,24,232,208,0,1,32,27,632,670335
2018,670,Onslow County Schools,336,Northwoods Park Middle,0,3,3,4,41,36,97,89,153,145,2,0,27,28,628,670336
2018,670,Onslow County Schools,337,Richlands Primary,2,1,1,3,59,53,39,37,299,285,0,2,40,31,852,670337
2018,670,Onslow County Schools,338,Parkwood Elementary,1,0,5,2,53,38,57,51,151,118,1,0,26,36,539,670338
2018,670,Onslow County Schools,339,Richlands Elementary,1,2,3,0,69,64,38,54,282,268,2,3,39,34,859,670339
2018,670,Onslow County Schools,340,Richlands High,4,2,5,2,51,54,53,68,303,304,2,1,36,27,912,670340
2018,670,Onslow County Schools,341,Sand Ridge Elementary,2,2,0,1,43,36,22,20,232,205,2,2,22,28,617,670341
2018,670,Onslow County Schools,342,Silverdale Elementary,0,1,1,0,31,31,38,36,144,123,1,3,22,17,448,670342
2018,670,Onslow County Schools,343,Southwest Elementary,2,1,2,0,67,80,42,49,248,257,0,2,43,30,823,670343
2018,670,Onslow County Schools,344,Southwest High,1,0,3,1,40,30,83,80,258,216,1,1,32,31,777,670344
2018,670,Onslow County Schools,345,Southwest Middle,2,0,2,1,28,45,59,41,153,181,3,0,24,23,562,670345
2018,670,Onslow County Schools,346,Summersill Elementary,0,0,2,6,48,40,85,78,139,136,0,0,29,37,600,670346
2018,670,Onslow County Schools,347,Stateside Elementary,1,0,1,6,43,59,58,55,280,188,0,2,34,26,753,670347
2018,670,Onslow County Schools,350,Swansboro Elementary,0,0,5,2,36,30,18,16,245,233,0,0,26,24,635,670350
2018,670,Onslow County Schools,351,Swansboro Middle,1,0,5,4,42,39,41,29,296,311,0,0,35,32,835,670351
2018,670,Onslow County Schools,352,Swansboro High,5,1,10,8,49,56,45,41,452,388,4,4,31,33,"1,127",670352
2018,670,Onslow County Schools,356,Trexler Middle,2,3,1,2,53,52,48,45,231,253,2,0,34,28,754,670356
2018,670,Onslow County Schools,364,White Oak High,2,5,9,9,66,79,129,116,277,282,2,1,54,52,"1,083",670364
2018,680,Orange County Schools,304,A L Stanback Middle,0,2,2,3,150,109,34,25,141,146,0,0,16,8,636,680304
2018,680,Orange County Schools,308,Cameron Park Elementary,1,2,2,4,72,77,35,31,184,168,0,0,13,16,605,680308
2018,680,Orange County Schools,310,Cedar Ridge High,1,0,8,15,149,155,66,48,329,302,0,0,17,19,"1,109",680310
2018,680,Orange County Schools,312,Central Elementary,0,0,0,0,19,29,43,45,66,42,0,0,9,10,263,680312
2018,680,Orange County Schools,316,Charles W Stanford Middle,1,1,1,3,31,35,36,52,243,181,0,0,16,22,622,680316
2018,680,Orange County Schools,324,Efland Cheeks Elementary,1,0,7,12,47,58,49,40,104,81,0,0,8,7,414,680324
2018,680,Orange County Schools,327,Gravelly Hill Middle,0,1,4,4,34,50,63,48,133,101,1,1,11,9,460,680327
2018,680,Orange County Schools,328,Grady Brown Elementary,0,1,0,3,76,58,28,36,122,106,0,0,15,10,455,680328
2018,680,Orange County Schools,329,Hillsborough Elementary,0,0,2,6,7,7,30,21,187,158,0,1,13,16,448,680329
2018,680,Orange County Schools,330,New Hope Elementary,1,3,3,3,170,133,26,28,102,98,0,0,15,15,597,680330
2018,680,Orange County Schools,332,Orange High,2,2,5,4,106,99,107,91,435,393,0,0,23,23,"1,290",680332
2018,680,Orange County Schools,335,Partnership Academy,0,0,0,0,3,3,8,5,13,6,0,0,2,2,42,680335
2018,680,Orange County Schools,336,Pathways Elementary,0,0,0,0,22,25,22,22,153,110,0,0,8,16,378,680336
2018,681,Chapel-Hill/Carrboro City Schools,300,Northside Elementary,1,0,39,26,38,28,50,52,101,94,0,0,12,11,452,681300
2018,681,Chapel-Hill/Carrboro City Schools,304,Carrboro Elementary,0,1,12,5,58,94,12,12,133,131,0,0,14,14,486,681304
2018,681,Chapel-Hill/Carrboro City Schools,305,Carrboro High,0,0,24,35,98,70,48,34,261,229,0,0,28,25,852,681305
2018,681,Chapel-Hill/Carrboro City Schools,308,Chapel Hill High,5,7,107,101,119,106,89,97,441,390,0,0,54,50,"1,566",681308
2018,681,Chapel-Hill/Carrboro City Schools,309,McDougle Middle,0,1,14,30,74,77,46,36,176,175,0,0,16,13,658,681309
2018,681,Chapel-Hill/Carrboro City Schools,310,Seawell Elementary,0,0,75,82,27,22,24,41,127,100,0,0,26,18,542,681310
2018,681,Chapel-Hill/Carrboro City Schools,311,Ephesus Elementary,0,0,34,21,24,25,20,21,121,104,0,0,14,12,396,681311
2018,681,Chapel-Hill/Carrboro City Schools,312,Estes Hills Elementary,1,1,33,22,40,30,24,28,146,130,0,0,20,16,491,681312
2018,681,Chapel-Hill/Carrboro City Schools,314,East Chapel Hill High,2,5,150,130,98,75,86,69,364,380,0,0,55,49,"1,463",681314
2018,681,Chapel-Hill/Carrboro City Schools,316,FPG Elementary,0,0,6,3,156,158,11,16,109,110,0,0,17,14,600,681316
2018,681,Chapel-Hill/Carrboro City Schools,320,Glenwood Elementary,0,0,112,77,19,11,21,19,100,106,0,0,21,24,510,681320
2018,681,Chapel-Hill/Carrboro City Schools,322,Culbreth Middle,1,0,27,19,64,74,28,36,203,197,0,0,27,18,694,681322
2018,681,Chapel-Hill/Carrboro City Schools,324,Phillips Middle,0,1,69,68,42,36,54,40,169,158,0,0,16,24,677,681324
2018,681,Chapel-Hill/Carrboro City Schools,326,McDougle Elementary,0,0,14,17,35,46,37,43,153,142,0,0,25,14,526,681326
2018,681,Chapel-Hill/Carrboro City Schools,328,UNC Hospital School,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,681328
2018,681,Chapel-Hill/Carrboro City Schools,330,Scroggs Elementary,0,1,19,23,30,26,35,36,152,129,0,0,23,18,492,681330
2018,681,Chapel-Hill/Carrboro City Schools,332,Morris Grove Elementary,0,0,26,42,35,35,17,30,171,142,0,0,24,19,541,681332
2018,681,Chapel-Hill/Carrboro City Schools,334,Rashkis Elementary,0,0,71,53,24,27,27,33,116,98,0,0,12,14,475,681334
2018,681,Chapel-Hill/Carrboro City Schools,336,Smith Middle,0,0,96,82,46,38,49,37,227,196,0,0,24,21,816,681336
