year,agency_code,category_code,grade_eoc,avg_size
2010,960LEA,T,07,17
2010,960LEA,M,08,22
2010,960LEA,I,08,27
2010,960LEA,T,08,16
2010,960LEA,H,Biology,19
2010,960LEA,T,Biology,12
2010,960LEA,H,English II,19
2010,960LEA,T,English II,15
2010,960LEA,M,Math I,21
2010,960LEA,H,Math I,23
2010,960LEA,I,Math I,12
2010,960LEA,T,Math I,22
2010,970LEA,E,00,20
2010,970LEA,E,01,20
2010,970LEA,E,02,20
2010,970LEA,E,03,21
2010,970LEA,E,04,23
2010,970LEA,E,05,24
2010,970LEA,M,06,23
2010,970LEA,M,07,24
2010,970LEA,M,08,23
2010,970LEA,H,Biology,15
2010,970LEA,H,English II,20
2010,970LEA,H,Math I,18
2010,980LEA,E,00,22
2010,980LEA,E,01,22
2010,980LEA,E,02,22
2010,980LEA,E,03,22
2010,980LEA,E,04,24
2010,980LEA,E,05,25
2010,980LEA,M,06,25
2010,980LEA,M,07,24
2010,980LEA,M,08,23
2010,980LEA,H,Biology,20
2010,980LEA,H,English II,20
2010,980LEA,A,English II,5
2010,980LEA,M,Math I,24
2010,980LEA,H,Math I,20
2010,990LEA,E,00,19
2010,990LEA,E,01,18
2010,990LEA,E,02,18
2010,990LEA,E,03,21
2010,990LEA,E,04,21
2010,990LEA,E,05,22
2010,990LEA,E,06,23
2010,990LEA,M,07,20
2010,990LEA,M,08,20
2010,990LEA,H,Biology,19
2010,990LEA,H,English II,20
2010,990LEA,M,Math I,24
2010,990LEA,H,Math I,20
2010,990LEA,A,Math I,6
2010,995LEA,E,00,19
2010,995LEA,E,01,19
2010,995LEA,E,02,18
2010,995LEA,E,03,20
2010,995LEA,E,04,20
2010,995LEA,E,05,21
2010,995LEA,M,06,19
2010,995LEA,M,07,18
2010,995LEA,M,08,21
2010,995LEA,H,Biology,20
2010,995LEA,H,English II,20
2010,995LEA,M,Math I,25
2010,995LEA,H,Math I,17
2010,NC-SEA,E,00,19
2010,NC-SEA,I,00,18
2010,NC-SEA,A,00,19
2010,NC-SEA,E,01,20
2010,NC-SEA,I,01,21
2010,NC-SEA,A,01,19
2010,NC-SEA,E,02,20
2010,NC-SEA,I,02,19
2010,NC-SEA,A,02,21
2010,NC-SEA,E,03,20
2010,NC-SEA,I,03,19
2010,NC-SEA,A,03,21
2010,NC-SEA,E,04,21
2010,NC-SEA,I,04,19
2010,NC-SEA,A,04,21
2010,NC-SEA,E,05,21
2010,NC-SEA,M,05,23
2010,NC-SEA,I,05,20
2010,NC-SEA,T,05,19
2010,NC-SEA,A,05,20
2010,NC-SEA,E,06,21
2010,NC-SEA,M,06,22
2010,NC-SEA,I,06,20
2010,NC-SEA,T,06,20
2010,NC-SEA,A,06,20
2010,NC-SEA,M,07,22
2010,NC-SEA,I,07,20
2010,NC-SEA,T,07,17
2010,NC-SEA,A,07,19
2010,NC-SEA,M,08,22
2010,NC-SEA,H,08,12
2010,NC-SEA,I,08,18
2010,NC-SEA,T,08,16
2010,NC-SEA,A,08,18
2010,NC-SEA,H,Biology,19
2010,NC-SEA,I,Biology,16
2010,NC-SEA,T,Biology,12
2010,NC-SEA,A,Biology,13
2010,NC-SEA,E,English II,19
2010,NC-SEA,M,English II,15
2010,NC-SEA,H,English II,19
2010,NC-SEA,T,English II,12
2010,NC-SEA,A,English II,13
2010,NC-SEA,M,Math I,24
2010,NC-SEA,H,Math I,18
2010,NC-SEA,I,Math I,15
2010,NC-SEA,T,Math I,12
2010,NC-SEA,A,Math I,13
2011,010303,,Biology,8
2011,010304,,00,17
2011,010304,,01,17
2011,010304,,02,18
2011,010304,,03,16
2011,010304,,04,21
2011,010304,,05,27
2011,010308,,00,22
2011,010308,,01,21
2011,010308,,02,23
2011,010308,,03,20
2011,010308,,04,22
2011,010308,,05,24
2011,010310,,06,23
2011,010310,,07,22
2011,010310,,08,25
2011,010310,,Math I,26
2011,010312,,00,18
2011,010312,,01,18
2011,010312,,02,19
2011,010312,,03,22
2011,010312,,04,24
2011,010312,,05,25
2011,010320,,00,17
2011,010320,,01,18
2011,010320,,02,22
2011,010320,,03,18
2011,010320,,04,22
2011,010320,,05,24
2011,010324,,Biology,22
2011,010324,,English II,26
2011,010324,,Math I,21
2011,010326,,00,16
2011,010326,,01,16
2011,010326,,02,16
2011,010326,,03,14
2011,010326,,04,18
2011,010326,,05,17
2011,010328,,00,19
2011,010328,,01,20
2011,010328,,02,21
2011,010328,,03,19
2011,010328,,04,23
2011,010328,,05,24
2011,010340,,00,22
2011,010340,,01,22
2011,010340,,02,22
2011,010340,,03,19
2011,010340,,04,19
2011,010340,,05,26
2011,010346,,00,20
2011,010346,,01,16
2011,010346,,02,17
2011,010346,,03,17
2011,010346,,04,20
2011,010346,,05,19
2011,010347,,00,22
2011,010347,,01,20
2011,010347,,02,22
2011,010347,,03,22
2011,010347,,04,22
2011,010347,,05,25
2011,010348,,Biology,18
2011,010348,,English II,21
2011,010348,,Math I,21
2011,010350,,06,22
2011,010350,,07,25
2011,010350,,08,23
2011,010350,,Math I,24
2011,010351,,00,19
2011,010351,,01,20
2011,010351,,02,23
2011,010351,,03,21
2011,010351,,04,20
2011,010351,,05,23
2011,010353,,06,23
2011,010353,,07,25
2011,010353,,08,26
2011,010353,,Math I,32
2011,010354,,00,25
2011,010354,,01,18
2011,010354,,02,18
2011,010354,,03,18
2011,010354,,04,18
2011,010354,,05,22
2011,010357,,00,20
2011,010357,,01,19
2011,010357,,02,18
2011,010357,,03,19
2011,010357,,04,20
2011,010357,,05,18
2011,010358,,00,16
2011,010358,,01,17
2011,010358,,02,18
2011,010358,,03,18
2011,010358,,04,21
2011,010358,,05,19
2011,010360,,Biology,20
2011,010360,,English II,18
2011,010360,,Math I,18
2011,010362,,00,22
2011,010362,,01,22
2011,010362,,02,20
2011,010362,,03,23
2011,010362,,04,24
2011,010362,,05,26
2011,010364,,00,22
2011,010364,,01,19
2011,010364,,02,17
2011,010364,,03,17
2011,010364,,04,26
2011,010364,,05,20
2011,010372,,00,13
2011,010372,,01,14
2011,010372,,02,19
2011,010372,,03,21
2011,010372,,04,15
2011,010372,,05,20
2011,010374,,00,21
2011,010374,,01,18
2011,010374,,02,20
2011,010374,,03,22
2011,010374,,04,18
2011,010374,,05,23
2011,010378,,00,10
2011,010378,,Biology,7
2011,010378,,English II,8
2011,010378,,Math I,5
2011,010380,,00,17
2011,010380,,01,15
2011,010380,,02,18
2011,010380,,03,17
2011,010380,,04,19
2011,010380,,05,20
2011,010384,,00,20
2011,010384,,01,18
2011,010384,,02,21
2011,010384,,03,19
2011,010384,,04,25
2011,010384,,05,29
2011,010388,,Biology,22
2011,010388,,English II,23
2011,010388,,Math I,25
2011,010390,,06,26
2011,010390,,07,25
2011,010390,,08,23
2011,010390,,Math I,30
2011,010392,,00,19
2011,010392,,01,17
2011,010392,,02,16
2011,010392,,03,17
2011,010392,,04,18
2011,010392,,05,20
2011,010394,,06,26
2011,010394,,07,25
2011,010394,,08,25
2011,010394,,Math I,32
2011,010396,,Biology,25
2011,010396,,English II,24
2011,010396,,Math I,21
2011,010400,,Biology,22
2011,010400,,English II,22
2011,010400,,Math I,23
2011,010403,,06,22
2011,010403,,07,23
2011,010403,,08,23
2011,010403,,Math I,21
2011,010406,,06,26
2011,010406,,07,24
2011,010406,,Math I,28
2011,010LEA,,00,19
2011,010LEA,,01,18
2011,010LEA,,02,19
2011,010LEA,,03,19
2011,010LEA,,04,21
2011,010LEA,,05,23
2011,010LEA,,06,24
2011,010LEA,,07,24
2011,010LEA,,08,24
2011,010LEA,,Biology,18
2011,010LEA,,English II,21
2011,010LEA,,Math I,23
2011,01B000,,00,22
2011,01B000,,01,23
2011,01B000,,02,23
2011,01B000,,03,23
2011,01B000,,04,23
2011,01B000,,05,24
2011,01B000,,06,22
2011,01B000,,07,23
2011,01B000,,08,22
2011,01B000,,Biology,20
2011,01B000,,English II,22
2011,01B000,,Math I,16
2011,01C000,,00,19
2011,01C000,,01,19
2011,01C000,,02,20
2011,01C000,,03,24
2011,01C000,,04,21
2011,01C000,,05,20
2011,01C000,,06,19
2011,01C000,,07,17
2011,01C000,,08,19
2011,01C000,,Biology,11
2011,01C000,,English II,12
2011,01C000,,Math I,9
2011,01D000,,06,11
2011,01D000,,07,14
2011,01D000,,Biology,7
2011,01D000,,English II,9
2011,01D000,,Math I,12
2011,020302,,Biology,21
2011,020302,,English II,18
2011,020302,,Math I,23
2011,020304,,00,19
2011,020304,,01,21
2011,020304,,02,20
2011,020304,,03,20
2011,020304,,04,20
2011,020304,,05,17
2011,020306,,06,22
2011,020306,,07,24
2011,020306,,08,27
2011,020306,,Math I,30
2011,020308,,00,16
2011,020308,,01,22
2011,020308,,02,20
2011,020308,,03,19
2011,020308,,04,21
2011,020308,,05,22
2011,020316,,00,19
2011,020316,,01,17
2011,020316,,02,18
2011,020316,,03,20
2011,020316,,04,22
2011,020316,,05,21
2011,020320,,00,14
2011,020320,,01,20
2011,020320,,03,19
2011,020320,,04,15
2011,020320,,05,20
2011,020324,,00,22
2011,020324,,01,19
2011,020324,,02,20
2011,020324,,03,16
2011,020324,,04,20
2011,020324,,05,23
2011,020328,,00,18
2011,020328,,01,18
2011,020328,,02,20
2011,020328,,03,19
2011,020328,,04,17
2011,020328,,05,18
2011,020330,,06,21
2011,020330,,07,24
2011,020330,,08,22
2011,020330,,Math I,32
2011,020332,,00,17
2011,020332,,01,14
2011,020332,,02,19
2011,020332,,03,19
2011,020332,,04,19
2011,020332,,05,22
2011,020LEA,,00,18
2011,020LEA,,01,19
2011,020LEA,,02,20
2011,020LEA,,03,19
2011,020LEA,,04,19
2011,020LEA,,05,20
2011,020LEA,,06,22
2011,020LEA,,07,24
2011,020LEA,,08,25
2011,020LEA,,Biology,21
2011,020LEA,,English II,18
2011,020LEA,,Math I,27
2011,030304,,Biology,16
2011,030304,,English II,22
2011,030308,,00,20
2011,030308,,01,18
2011,030308,,02,20
2011,030308,,03,20
2011,030308,,04,12
2011,030308,,05,17
2011,030308,,06,15
2011,030308,,07,29
2011,030308,,08,25
2011,030316,,00,19
2011,030316,,01,19
2011,030316,,02,19
2011,030316,,03,13
2011,030316,,04,28
2011,030316,,05,13
2011,030316,,06,20
2011,030316,,07,22
2011,030316,,08,14
2011,030320,,00,14
2011,030320,,01,15
2011,030320,,02,12
2011,030320,,03,15
2011,030320,,04,20
2011,030320,,05,22
2011,030320,,06,19
2011,030320,,07,16
2011,030320,,08,15
2011,030LEA,,00,18
2011,030LEA,,01,17
2011,030LEA,,02,17
2011,030LEA,,03,16
2011,030LEA,,04,20
2011,030LEA,,05,17
2011,030LEA,,06,18
2011,030LEA,,07,22
2011,030LEA,,08,18
2011,030LEA,,Biology,16
2011,030LEA,,English II,22
2011,040304,,Biology,15
2011,040304,,English II,15
2011,040305,,Biology,42
2011,040305,,English II,23
2011,040305,,Math I,49
2011,040306,,Biology,24
2011,040306,,English II,23
2011,040306,,Math I,18
2011,040308,,00,18
2011,040308,,01,17
2011,040308,,02,22
2011,040308,,03,15
2011,040308,,04,19
2011,040308,,05,19
2011,040308,,06,28
2011,040309,,07,22
2011,040309,,08,19
2011,040309,,Math I,19
2011,040311,,00,20
2011,040311,,01,21
2011,040311,,02,23
2011,040311,,03,17
2011,040316,,00,17
2011,040316,,01,19
2011,040316,,02,17
2011,040316,,03,16
2011,040316,,04,22
2011,040316,,05,25
2011,040316,,06,20
2011,040324,,00,10
2011,040324,,01,13
2011,040324,,02,20
2011,040324,,03,17
2011,040324,,04,19
2011,040324,,05,23
2011,040324,,06,17
2011,040328,,00,15
2011,040328,,01,17
2011,040328,,02,17
2011,040328,,03,22
2011,040328,,04,22
2011,040328,,05,18
2011,040328,,06,15
2011,040330,,04,21
2011,040330,,05,26
2011,040330,,06,23
2011,040700,,Biology,14
2011,040700,,English II,16
2011,040700,,Math I,16
2011,040LEA,,00,16
2011,040LEA,,01,17
2011,040LEA,,02,20
2011,040LEA,,03,17
2011,040LEA,,04,21
2011,040LEA,,05,22
2011,040LEA,,06,21
2011,040LEA,,07,22
2011,040LEA,,08,19
2011,040LEA,,Biology,23
2011,040LEA,,English II,19
2011,040LEA,,Math I,24
2011,050302,,Biology,17
2011,050302,,English II,16
2011,050302,,Math I,14
2011,050305,,07,20
2011,050305,,08,19
2011,050305,,Math I,21
2011,050310,,00,20
2011,050310,,01,17
2011,050310,,02,22
2011,050310,,03,17
2011,050310,,04,18
2011,050310,,05,20
2011,050310,,06,19
2011,050330,,00,17
2011,050330,,01,18
2011,050330,,02,21
2011,050330,,05,22
2011,050330,,06,18
2011,050335,,00,18
2011,050335,,01,19
2011,050335,,02,20
2011,050335,,03,19
2011,050335,,04,18
2011,050335,,05,24
2011,050335,,06,18
2011,050LEA,,00,18
2011,050LEA,,01,18
2011,050LEA,,02,21
2011,050LEA,,03,18
2011,050LEA,,04,18
2011,050LEA,,05,22
2011,050LEA,,06,18
2011,050LEA,,07,20
2011,050LEA,,08,19
2011,050LEA,,Biology,17
2011,050LEA,,English II,16
2011,050LEA,,Math I,17
2011,060302,,Biology,19
2011,060302,,English II,18
2011,060302,,Math I,15
2011,060304,,01,13
2011,060304,,02,10
2011,060304,,04,20
2011,060304,,05,15
2011,060310,,06,24
2011,060310,,07,19
2011,060310,,08,15
2011,060310,,English II,9
2011,060316,,00,17
2011,060316,,01,17
2011,060316,,02,18
2011,060316,,03,13
2011,060316,,04,14
2011,060316,,05,19
2011,060318,,06,21
2011,060318,,07,23
2011,060318,,08,22
2011,060318,,English II,22
2011,060322,,00,18
2011,060322,,01,16
2011,060322,,02,17
2011,060322,,03,19
2011,060322,,04,28
2011,060322,,05,23
2011,060328,,01,16
2011,060328,,02,20
2011,060328,,04,17
2011,060328,,05,17
2011,060332,,00,19
2011,060332,,01,23
2011,060332,,02,22
2011,060332,,03,25
2011,060332,,04,21
2011,060332,,05,19
2011,060LEA,,00,18
2011,060LEA,,01,17
2011,060LEA,,02,17
2011,060LEA,,03,19
2011,060LEA,,04,20
2011,060LEA,,05,19
2011,060LEA,,06,23
2011,060LEA,,07,21
2011,060LEA,,08,19
2011,060LEA,,Biology,19
2011,060LEA,,English II,16
2011,060LEA,,Math I,15
2011,06A000,,08,13
2011,06A000,,English II,5
2011,06B000,,06,11
2011,06B000,,08,14
2011,06B000,,Biology,10
2011,06B000,,English II,10
2011,06B000,,Math I,8
2011,070302,,00,20
2011,070302,,01,17
2011,070308,,00,20
2011,070308,,01,22
2011,070308,,02,22
2011,070308,,03,21
2011,070308,,04,20
2011,070308,,05,25
2011,070308,,06,23
2011,070308,,07,25
2011,070308,,08,21
2011,070308,,Math I,24
2011,070310,,Biology,6
2011,070310,,English II,6
2011,070310,,Math I,7
2011,070311,,Biology,14
2011,070311,,English II,17
2011,070311,,Math I,15
2011,070325,,05,23
2011,070325,,06,24
2011,070325,,07,17
2011,070325,,08,20
2011,070325,,Math I,12
2011,070326,,00,19
2011,070326,,01,20
2011,070326,,02,15
2011,070326,,03,16
2011,070326,,04,19
2011,070327,,02,15
2011,070327,,03,22
2011,070328,,04,21
2011,070328,,05,22
2011,070329,,00,17
2011,070329,,01,16
2011,070329,,02,16
2011,070329,,03,21
2011,070329,,04,14
2011,070329,,05,20
2011,070329,,06,21
2011,070329,,07,18
2011,070329,,08,19
2011,070329,,Math I,15
2011,070330,,Biology,16
2011,070330,,English II,18
2011,070330,,Math I,17
2011,070338,,06,23
2011,070338,,07,22
2011,070338,,08,23
2011,070338,,Math I,27
2011,070339,,Biology,17
2011,070339,,English II,17
2011,070339,,Math I,17
2011,070340,,00,11
2011,070340,,01,15
2011,070340,,02,14
2011,070340,,03,11
2011,070340,,04,20
2011,070340,,05,14
2011,070340,,06,12
2011,070340,,08,10
2011,070340,,Math I,7
2011,070342,,Biology,19
2011,070342,,English II,21
2011,070342,,Math I,16
2011,070LEA,,00,17
2011,070LEA,,01,18
2011,070LEA,,02,16
2011,070LEA,,03,18
2011,070LEA,,04,19
2011,070LEA,,05,21
2011,070LEA,,06,21
2011,070LEA,,07,21
2011,070LEA,,08,19
2011,070LEA,,Biology,15
2011,070LEA,,English II,16
2011,070LEA,,Math I,16
2011,07A000,,00,16
2011,07A000,,02,20
2011,07A000,,04,32
2011,07A000,,05,32
2011,07A000,,07,19
2011,07A000,,Math I,7
2011,080311,,Biology,13
2011,080311,,English II,17
2011,080311,,Math I,13
2011,080312,,Biology,16
2011,080312,,English II,15
2011,080312,,Math I,20
2011,080314,,06,25
2011,080314,,07,20
2011,080314,,08,21
2011,080314,,Math I,22
2011,080348,,00,18
2011,080348,,01,19
2011,080348,,02,18
2011,080348,,03,16
2011,080348,,04,24
2011,080348,,05,15
2011,080356,,00,22
2011,080356,,01,18
2011,080356,,02,22
2011,080356,,03,21
2011,080356,,04,21
2011,080356,,05,18
2011,080360,,00,19
2011,080360,,01,20
2011,080360,,02,19
2011,080360,,03,22
2011,080360,,04,20
2011,080360,,05,24
2011,080362,,00,19
2011,080362,,01,18
2011,080362,,02,19
2011,080362,,03,19
2011,080362,,04,26
2011,080362,,05,22
2011,080700,,Biology,12
2011,080700,,English II,23
2011,080700,,Math I,17
2011,080LEA,,00,20
2011,080LEA,,01,19
2011,080LEA,,02,20
2011,080LEA,,03,20
2011,080LEA,,04,23
2011,080LEA,,05,20
2011,080LEA,,06,25
2011,080LEA,,07,20
2011,080LEA,,08,21
2011,080LEA,,Biology,14
2011,080LEA,,English II,18
2011,080LEA,,Math I,18
2011,090304,,00,21
2011,090304,,01,19
2011,090304,,02,18
2011,090304,,03,16
2011,090304,,04,16
2011,090304,,05,24
2011,090315,,05,27
2011,090315,,06,20
2011,090315,,07,22
2011,090315,,08,24
2011,090317,,00,19
2011,090317,,01,17
2011,090317,,02,20
2011,090317,,03,22
2011,090317,,04,21
2011,090318,,00,20
2011,090318,,01,19
2011,090318,,02,18
2011,090318,,03,19
2011,090318,,04,17
2011,090320,,06,23
2011,090320,,07,21
2011,090320,,08,22
2011,090320,,Math I,15
2011,090324,,00,20
2011,090324,,01,18
2011,090324,,02,20
2011,090324,,03,19
2011,090324,,04,22
2011,090328,,00,14
2011,090328,,01,15
2011,090328,,02,12
2011,090328,,03,22
2011,090328,,04,12
2011,090328,,05,12
2011,090328,,06,10
2011,090328,,07,14
2011,090328,,08,15
2011,090330,,Biology,19
2011,090330,,English II,20
2011,090330,,Math I,21
2011,090332,,05,21
2011,090332,,06,17
2011,090332,,07,19
2011,090332,,08,17
2011,090332,,Math I,20
2011,090333,,00,15
2011,090333,,01,15
2011,090333,,02,17
2011,090333,,03,20
2011,090333,,04,19
2011,090352,,00,18
2011,090352,,01,19
2011,090352,,02,21
2011,090352,,03,15
2011,090352,,04,24
2011,090354,,Biology,7
2011,090354,,English II,9
2011,090354,,Math I,5
2011,090365,,05,25
2011,090365,,06,22
2011,090365,,07,18
2011,090365,,08,17
2011,090368,,Biology,18
2011,090368,,English II,19
2011,090368,,Math I,23
2011,090LEA,,00,18
2011,090LEA,,01,17
2011,090LEA,,02,18
2011,090LEA,,03,19
2011,090LEA,,04,19
2011,090LEA,,05,22
2011,090LEA,,06,18
2011,090LEA,,07,19
2011,090LEA,,08,19
2011,090LEA,,Biology,16
2011,090LEA,,English II,17
2011,090LEA,,Math I,18
2011,100302,,04,24
2011,100302,,05,26
2011,100304,,00,24
2011,100304,,01,19
2011,100304,,02,24
2011,100307,,Biology,17
2011,100307,,English II,16
2011,100307,,Math I,14
2011,100308,,07,13
2011,100308,,08,15
2011,100308,,Biology,9
2011,100308,,English II,10
2011,100308,,Math I,8
2011,100309,,06,20
2011,100309,,07,18
2011,100309,,08,19
2011,100309,,Math I,13
2011,100310,,00,21
2011,100310,,01,22
2011,100310,,02,18
2011,100310,,03,18
2011,100310,,04,20
2011,100310,,05,17
2011,100316,,06,22
2011,100316,,07,23
2011,100316,,08,23
2011,100316,,Math I,25
2011,100320,,05,11
2011,100326,,Biology,15
2011,100326,,English II,20
2011,100326,,Math I,18
2011,100332,,06,21
2011,100332,,07,21
2011,100332,,08,21
2011,100332,,Math I,21
2011,100334,,Biology,15
2011,100334,,English II,22
2011,100334,,Math I,10
2011,100335,,06,24
2011,100335,,07,24
2011,100335,,08,21
2011,100335,,Math I,18
2011,100336,,00,24
2011,100336,,01,19
2011,100336,,02,22
2011,100336,,03,24
2011,100336,,04,18
2011,100336,,05,19
2011,100338,,00,21
2011,100338,,01,19
2011,100338,,02,19
2011,100338,,03,24
2011,100338,,04,20
2011,100338,,05,21
2011,100339,,00,19
2011,100339,,01,18
2011,100339,,02,23
2011,100339,,03,19
2011,100339,,04,16
2011,100339,,05,13
2011,100340,,00,19
2011,100340,,01,21
2011,100340,,02,20
2011,100340,,03,20
2011,100340,,04,20
2011,100340,,05,26
2011,100342,,00,22
2011,100342,,01,20
2011,100342,,02,20
2011,100342,,03,21
2011,100342,,04,21
2011,100342,,05,19
2011,100344,,00,18
2011,100344,,01,20
2011,100344,,02,20
2011,100344,,03,16
2011,100344,,04,14
2011,100344,,05,11
2011,100344,,06,16
2011,100344,,07,17
2011,100344,,08,19
2011,100344,,Math I,20
2011,100348,,Biology,18
2011,100348,,English II,18
2011,100348,,Math I,19
2011,100LEA,,00,21
2011,100LEA,,01,20
2011,100LEA,,02,21
2011,100LEA,,03,20
2011,100LEA,,04,19
2011,100LEA,,05,18
2011,100LEA,,06,21
2011,100LEA,,07,19
2011,100LEA,,08,20
2011,100LEA,,Biology,15
2011,100LEA,,English II,17
2011,100LEA,,Math I,16
2011,10A000,,00,27
2011,10A000,,01,26
2011,10A000,,02,27
2011,10A000,,03,28
2011,10A000,,04,26
2011,10A000,,05,23
2011,10A000,,06,21
2011,10A000,,07,18
2011,10A000,,08,19
2011,10A000,,English II,24
2011,10A000,,Math I,20
2011,110303,,Biology,10
2011,110303,,English II,8
2011,110303,,Math I,13
2011,110304,,Biology,23
2011,110304,,English II,24
2011,110304,,Math I,22
2011,110306,,06,22
2011,110306,,07,18
2011,110306,,08,24
2011,110306,,Math I,28
2011,110308,,00,15
2011,110308,,01,16
2011,110308,,02,15
2011,110308,,03,17
2011,110308,,04,20
2011,110318,,04,24
2011,110318,,05,21
2011,110320,,00,20
2011,110320,,01,19
2011,110320,,02,18
2011,110320,,03,17
2011,110322,,Biology,14
2011,110322,,English II,16
2011,110322,,Math I,18
2011,110324,,00,23
2011,110324,,01,20
2011,110324,,02,20
2011,110324,,03,23
2011,110324,,04,24
2011,110324,,05,23
2011,110326,,06,25
2011,110326,,07,25
2011,110326,,08,25
2011,110326,,Math I,27
2011,110332,,00,17
2011,110332,,01,19
2011,110332,,02,24
2011,110332,,03,24
2011,110332,,04,24
2011,110332,,05,17
2011,110336,,Biology,19
2011,110336,,English II,21
2011,110336,,Math I,20
2011,110338,,06,18
2011,110338,,07,22
2011,110338,,08,22
2011,110338,,Math I,26
2011,110340,,Biology,21
2011,110340,,English II,20
2011,110340,,Math I,17
2011,110342,,06,25
2011,110342,,07,25
2011,110342,,08,24
2011,110348,,00,23
2011,110348,,01,23
2011,110348,,02,21
2011,110348,,03,20
2011,110348,,04,20
2011,110348,,05,20
2011,110352,,Biology,23
2011,110352,,English II,20
2011,110352,,Math I,20
2011,110356,,00,20
2011,110356,,01,21
2011,110356,,02,21
2011,110356,,03,20
2011,110356,,04,23
2011,110356,,05,24
2011,110366,,00,18
2011,110366,,01,17
2011,110366,,02,21
2011,110366,,03,19
2011,110366,,04,24
2011,110366,,05,22
2011,110368,,00,19
2011,110368,,01,17
2011,110368,,02,20
2011,110368,,03,15
2011,110368,,04,26
2011,110368,,05,26
2011,110370,,00,20
2011,110370,,01,19
2011,110370,,02,22
2011,110370,,03,18
2011,110370,,04,21
2011,110370,,05,26
2011,110372,,00,19
2011,110372,,01,15
2011,110372,,02,17
2011,110372,,03,17
2011,110372,,04,24
2011,110372,,05,20
2011,110376,,00,23
2011,110376,,01,21
2011,110376,,02,21
2011,110376,,03,22
2011,110376,,04,20
2011,110376,,05,22
2011,110379,,00,21
2011,110379,,01,19
2011,110379,,02,20
2011,110379,,03,22
2011,110379,,04,26
2011,110380,,Biology,21
2011,110380,,English II,24
2011,110380,,Math I,20
2011,110381,,07,23
2011,110381,,08,23
2011,110381,,Math I,26
2011,110382,,05,26
2011,110382,,06,25
2011,110384,,00,19
2011,110384,,01,24
2011,110384,,02,22
2011,110384,,03,25
2011,110384,,04,21
2011,110384,,05,19
2011,110388,,00,21
2011,110388,,01,24
2011,110388,,02,18
2011,110388,,03,21
2011,110388,,04,18
2011,110388,,05,19
2011,110401,,06,24
2011,110401,,07,27
2011,110401,,08,25
2011,110408,,00,25
2011,110408,,01,18
2011,110408,,02,20
2011,110408,,03,20
2011,110408,,04,23
2011,110408,,05,23
2011,110410,,00,18
2011,110410,,01,19
2011,110410,,02,18
2011,110410,,03,23
2011,110410,,04,20
2011,110410,,05,25
2011,110412,,00,18
2011,110412,,01,19
2011,110412,,02,17
2011,110412,,03,21
2011,110412,,04,21
2011,110412,,05,27
2011,110416,,Biology,24
2011,110416,,English II,23
2011,110416,,Math I,22
2011,110420,,06,24
2011,110420,,07,23
2011,110420,,08,23
2011,110420,,Math I,24
2011,110422,,00,22
2011,110422,,01,20
2011,110422,,02,20
2011,110422,,03,22
2011,110422,,04,21
2011,110422,,05,25
2011,110428,,02,16
2011,110428,,03,22
2011,110428,,04,20
2011,110432,,00,20
2011,110432,,01,18
2011,110436,,00,21
2011,110436,,01,20
2011,110436,,02,20
2011,110436,,03,19
2011,110436,,04,21
2011,110436,,05,21
2011,110444,,00,15
2011,110444,,01,21
2011,110444,,02,13
2011,110444,,03,16
2011,110444,,04,17
2011,110444,,05,21
2011,110LEA,,00,20
2011,110LEA,,01,19
2011,110LEA,,02,19
2011,110LEA,,03,20
2011,110LEA,,04,22
2011,110LEA,,05,22
2011,110LEA,,06,23
2011,110LEA,,07,23
2011,110LEA,,08,24
2011,110LEA,,Biology,20
2011,110LEA,,English II,20
2011,110LEA,,Math I,22
2011,111301,,08,11
2011,111301,,English II,6
2011,111301,,Math I,8
2011,111302,,Biology,18
2011,111302,,English II,18
2011,111302,,Math I,14
2011,111304,,00,19
2011,111304,,01,17
2011,111304,,02,17
2011,111304,,03,14
2011,111304,,04,17
2011,111304,,05,24
2011,111306,,00,19
2011,111306,,01,16
2011,111306,,02,16
2011,111306,,03,16
2011,111306,,04,21
2011,111306,,05,21
2011,111312,,00,19
2011,111312,,01,19
2011,111312,,02,18
2011,111312,,03,18
2011,111312,,04,21
2011,111312,,05,22
2011,111332,,00,19
2011,111332,,01,19
2011,111332,,02,17
2011,111332,,03,15
2011,111332,,04,21
2011,111332,,05,21
2011,111356,,06,20
2011,111356,,07,18
2011,111356,,08,21
2011,111356,,Math I,22
2011,111360,,00,19
2011,111360,,01,19
2011,111360,,02,18
2011,111360,,03,21
2011,111360,,04,17
2011,111360,,05,19
2011,111700,,Biology,15
2011,111700,,English II,18
2011,111700,,Math I,26
2011,111LEA,,00,19
2011,111LEA,,01,18
2011,111LEA,,02,17
2011,111LEA,,03,17
2011,111LEA,,04,19
2011,111LEA,,05,21
2011,111LEA,,06,20
2011,111LEA,,07,18
2011,111LEA,,08,16
2011,111LEA,,Biology,17
2011,111LEA,,English II,15
2011,111LEA,,Math I,17
2011,11A000,,00,20
2011,11A000,,01,22
2011,11A000,,02,22
2011,11A000,,03,22
2011,11A000,,04,22
2011,11A000,,05,24
2011,11A000,,06,24
2011,11A000,,07,23
2011,11A000,,08,20
2011,11A000,,Math I,22
2011,11B000,,00,15
2011,11B000,,01,16
2011,11B000,,02,20
2011,11B000,,03,19
2011,11B000,,04,23
2011,11B000,,05,22
2011,11B000,,06,23
2011,11B000,,07,20
2011,11B000,,08,16
2011,11B000,,Math I,15
