year,agency_code,category_code,highqual_class_pct
2012,920467,E,1
2013,920467,E,1
2014,920467,E,
2015,920467,E,1
2016,920467,E,1
2006,920468,E,0.944
2007,920468,E,1
2008,920468,E,1
2009,920468,E,1
2010,920468,E,1
2011,920468,E,1
2012,920468,E,1
2013,920468,E,1
2014,920468,E,
2015,920468,E,0.974
2016,920468,E,0.95
2006,920469,E,0.98
2007,920469,E,1
2008,920469,E,1
2009,920469,E,1
2010,920469,E,1
2011,920469,E,1
2012,920469,E,1
2013,920469,E,1
2014,920469,E,
2015,920469,E,1
2016,920469,E,1
2006,920470,E,1
2007,920470,E,1
2008,920470,E,1
2009,920470,E,1
2010,920470,E,1
2011,920470,E,1
2012,920470,E,1
2013,920470,E,1
2014,920470,E,
2015,920470,E,1
2016,920470,E,0.974
2006,920471,M,0.865
2007,920471,M,0.964
2008,920471,M,1
2009,920471,M,0.975
2010,920471,M,0.981
2011,920471,M,0.973
2012,920471,M,1
2013,920471,M,0.98
2014,920471,M,
2015,920471,M,1
2016,920471,M,0.993
2006,920472,M,0.796
2007,920472,M,0.957
2008,920472,M,0.963
2009,920472,M,0.97
2010,920472,M,0.957
2011,920472,M,0.974
2012,920472,M,1
2013,920472,M,1
2014,920472,M,
2015,920472,M,1
2016,920472,M,0.981
2006,920473,H,0.926
2007,920473,H,0.995
2008,920473,H,0.995
2009,920473,H,1
2010,920473,H,0.99
2011,920473,H,0.968
2012,920473,H,0.949
2013,920473,H,1
2014,920473,H,
2015,920473,H,1
2016,920473,H,0.986
2010,920474,E,1
2011,920474,E,1
2012,920474,E,1
2013,920474,E,1
2014,920474,E,
2015,920474,E,1
2016,920474,E,0.996
2006,920476,E,0.925
2007,920476,E,1
2008,920476,E,1
2009,920476,E,1
2010,920476,E,1
2011,920476,E,1
2012,920476,E,0.985
2013,920476,E,1
2014,920476,E,
2015,920476,E,1
2016,920476,E,1
2006,920480,E,1
2007,920480,E,1
2008,920480,E,1
2009,920480,E,1
2010,920480,E,1
2011,920480,E,1
2012,920480,E,1
2013,920480,E,1
2014,920480,E,
2015,920480,E,1
2016,920480,E,0.994
2006,920484,M,0.775
2007,920484,M,0.992
2008,920484,M,0.99
2009,920484,M,0.995
2010,920484,M,0.961
2011,920484,M,0.953
2012,920484,M,0.994
2013,920484,M,1
2014,920484,M,
2015,920484,M,0.962
2016,920484,M,1
2006,920488,E,0.964
2007,920488,E,1
2008,920488,E,1
2009,920488,E,1
2010,920488,E,1
2011,920488,E,1
2012,920488,E,1
2013,920488,E,1
2014,920488,E,
2015,920488,E,1
2016,920488,E,0.969
2006,920492,M,0.824
2007,920492,M,0.956
2008,920492,M,0.988
2009,920492,M,0.997
2010,920492,M,0.964
2011,920492,M,0.991
2012,920492,M,1
2013,920492,M,1
2014,920492,M,
2015,920492,M,0.924
2016,920492,M,0.947
2006,920494,E,0.978
2007,920494,E,1
2008,920494,E,1
2009,920494,E,1
2010,920494,E,1
2011,920494,E,1
2012,920494,E,1
2013,920494,E,1
2014,920494,E,
2015,920494,E,0.977
2016,920494,E,0.956
2006,920495,H,0.908
2007,920495,H,0.975
2008,920495,H,0.999
2009,920495,H,1
2010,920495,H,0.996
2011,920495,H,0.947
2012,920495,H,0.962
2013,920495,H,1
2014,920495,H,
2015,920495,H,1
2016,920495,H,0.927
2006,920496,E,1
2007,920496,E,1
2008,920496,E,1
2009,920496,E,1
2010,920496,E,1
2011,920496,E,1
2012,920496,E,1
2013,920496,E,1
2014,920496,E,
2015,920496,E,1
2016,920496,E,0.996
2006,920500,H,0.861
2007,920500,H,0.997
2008,920500,H,0.997
2009,920500,H,0.994
2010,920500,H,0.987
2011,920500,H,0.966
2012,920500,H,0.971
2013,920500,H,0.934
2014,920500,H,
2015,920500,H,1
2016,920500,H,0.998
2009,920501,E,1
2010,920501,E,1
2011,920501,E,1
2012,920501,E,1
2013,920501,E,1
2014,920501,E,
2015,920501,E,1
2016,920501,E,1
2011,920502,M,0.968
2012,920502,M,1
2013,920502,M,1
2014,920502,M,
2015,920502,M,1
2016,920502,M,0.981
2006,920504,E,1
2007,920504,E,1
2008,920504,E,1
2009,920504,E,0.973
2010,920504,E,1
2011,920504,E,1
2012,920504,E,1
2013,920504,E,0.976
2014,920504,E,
2015,920504,E,1
2016,920504,E,0.972
2006,920506,M,0.734
2007,920506,M,0.927
2008,920506,M,0.983
2009,920506,M,0.94
2010,920506,M,0.881
2011,920506,M,0.982
2012,920506,M,0.963
2013,920506,M,1
2014,920506,M,
2015,920506,M,0.989
2016,920506,M,0.891
2006,920508,I,0.9
2007,920508,I,0.944
2008,920508,I,1
2009,920508,I,1
2010,920508,I,1
2011,920508,I,1
2012,920508,I,1
2013,920508,I,1
2014,920508,I,
2015,920508,I,0.955
2016,920508,I,0.95
2006,920512,M,0.865
2007,920512,M,0.971
2008,920512,M,0.976
2009,920512,M,0.976
2010,920512,M,0.974
2011,920512,M,1
2012,920512,M,0.989
2013,920512,M,1
2014,920512,M,
2015,920512,M,0.979
2016,920512,M,0.834
2008,920514,E,1
2009,920514,E,1
2010,920514,E,1
2011,920514,E,1
2012,920514,E,1
2013,920514,E,1
2014,920514,E,
2015,920514,E,1
2016,920514,E,0.981
2006,920516,E,1
2007,920516,E,1
2008,920516,E,0.98
2009,920516,E,1
2010,920516,E,1
2011,920516,E,1
2012,920516,E,1
2013,920516,E,1
2014,920516,E,
2015,920516,E,1
2016,920516,E,1
2006,920520,E,0.964
2007,920520,E,0.971
2008,920520,E,1
2009,920520,E,1
2010,920520,E,1
2011,920520,E,1
2012,920520,E,1
2013,920520,E,1
2014,920520,E,
2015,920520,E,1
2016,920520,E,0.929
2006,920522,E,0.917
2007,920522,E,1
2008,920522,E,1
2009,920522,E,1
2010,920522,E,1
2011,920522,E,1
2012,920522,E,1
2013,920522,E,1
2014,920522,E,
2015,920522,E,1
2016,920522,E,0.951
2006,920523,E,0.978
2007,920523,E,1
2008,920523,E,1
2009,920523,E,1
2010,920523,E,1
2011,920523,E,0.98
2012,920523,E,1
2013,920523,E,1
2014,920523,E,
2015,920523,E,1
2016,920523,E,0.966
2006,920524,E,1
2007,920524,E,1
2008,920524,E,1
2009,920524,E,1
2010,920524,E,1
2011,920524,E,1
2012,920524,E,1
2013,920524,E,1
2014,920524,E,
2015,920524,E,1
2016,920524,E,1
2006,920525,E,0.895
2007,920525,E,1
2008,920525,E,1
2009,920525,E,1
2010,920525,E,1
2011,920525,E,1
2012,920525,E,1
2013,920525,E,1
2014,920525,E,
2015,920525,E,0.947
2016,920525,E,0.961
2007,920526,H,0.994
2008,920526,H,1
2009,920526,H,1
2010,920526,H,0.98
2011,920526,H,0.976
2012,920526,H,1
2013,920526,H,1
2014,920526,H,
2015,920526,H,1
2016,920526,H,0.948
2006,920528,H,0.935
2007,920528,H,1
2008,920528,H,1
2009,920528,H,1
2010,920528,H,0.971
2011,920528,H,1
2012,920528,H,1
2013,920528,H,1
2014,920528,H,
2015,920528,H,0.965
2016,920528,H,1
2006,920530,E,0.938
2007,920530,E,1
2008,920530,E,1
2009,920530,E,1
2010,920530,E,1
2011,920530,E,1
2012,920530,E,1
2013,920530,E,1
2014,920530,E,
2015,920530,E,1
2016,920530,E,1
2006,920531,E,0.939
2007,920531,E,0.971
2008,920531,E,0.97
2009,920531,E,1
2010,920531,E,1
2011,920531,E,1
2012,920531,E,0.969
2013,920531,E,1
2014,920531,E,
2015,920531,E,1
2016,920531,E,1
2006,920532,E,1
2007,920532,E,0.962
2008,920532,E,1
2009,920532,E,1
2010,920532,E,1
2011,920532,E,1
2012,920532,E,1
2013,920532,E,1
2014,920532,E,
2015,920532,E,0.9
2016,920532,E,0.957
2006,920536,E,1
2007,920536,E,1
2008,920536,E,1
2009,920536,E,1
2010,920536,E,1
2011,920536,E,1
2012,920536,E,1
2013,920536,E,1
2014,920536,E,
2015,920536,E,1
2016,920536,E,0.969
2006,920540,E,1
2007,920540,E,1
2008,920540,E,1
2009,920540,E,1
2010,920540,E,1
2011,920540,E,1
2012,920540,E,1
2013,920540,E,1
2014,920540,E,
2015,920540,E,1
2016,920540,E,1
2006,920542,E,1
2007,920542,E,1
2008,920542,E,1
2009,920542,E,1
2010,920542,E,1
2011,920542,E,1
2012,920542,E,1
2013,920542,E,1
2014,920542,E,
2015,920542,E,1
2016,920542,E,0.982
2013,920543,E,1
2014,920543,E,
2015,920543,E,1
2016,920543,E,1
2006,920544,E,0.967
2007,920544,E,1
2008,920544,E,1
2009,920544,E,1
2010,920544,E,1
2011,920544,E,1
2012,920544,E,1
2013,920544,E,1
2014,920544,E,
2015,920544,E,1
2016,920544,E,1
2013,920545,M,1
2014,920545,M,
2015,920545,M,0.985
2016,920545,M,0.994
2014,920546,H,
2015,920546,H,0.976
2016,920546,H,0.986
2006,920548,E,0.885
2007,920548,E,1
2008,920548,E,1
2009,920548,E,1
2010,920548,E,1
2011,920548,E,1
2012,920548,E,1
2013,920548,E,1
2014,920548,E,
2015,920548,E,1
2016,920548,E,1
2006,920550,E,0.976
2007,920550,E,1
2008,920550,E,1
2009,920550,E,1
2010,920550,E,1
2011,920550,E,1
2012,920550,E,1
2013,920550,E,1
2014,920550,E,
2015,920550,E,1
2016,920550,E,0.999
2006,920551,M,0.861
2007,920551,M,0.98
2008,920551,M,1
2009,920551,M,1
2010,920551,M,0.939
2011,920551,M,0.958
2012,920551,M,0.994
2013,920551,M,0.977
2014,920551,M,
2015,920551,M,0.991
2016,920551,M,0.946
2006,920552,H,0.905
2007,920552,H,0.965
2008,920552,H,0.989
2009,920552,H,0.991
2010,920552,H,0.991
2011,920552,H,0.963
2012,920552,H,0.976
2013,920552,H,0.975
2014,920552,H,
2015,920552,H,0.99
2016,920552,H,0.912
2008,920554,E,1
2009,920554,E,1
2010,920554,E,1
2011,920554,E,1
2012,920554,E,1
2013,920554,E,1
2014,920554,E,
2015,920554,E,1
2016,920554,E,1
2016,920557,E,1
2006,920560,E,1
2007,920560,E,1
2008,920560,E,1
2009,920560,E,1
2010,920560,E,1
2011,920560,E,1
2012,920560,E,1
2013,920560,E,1
2014,920560,E,
2015,920560,E,0.972
2016,920560,E,0.914
2006,920562,H,0.875
2007,920562,H,0.958
2008,920562,H,0.974
2009,920562,H,0.986
2010,920562,H,0.986
2011,920562,H,0.961
2012,920562,H,0.963
2013,920562,H,0.95
2014,920562,H,
2015,920562,H,0.986
2016,920562,H,0.898
2006,920564,E,0.968
2007,920564,E,1
2008,920564,E,1
2009,920564,E,1
2010,920564,E,1
2011,920564,E,1
2012,920564,E,1
2013,920564,E,1
2014,920564,E,
2015,920564,E,0.931
2016,920564,E,1
2006,920568,E,0.955
2007,920568,E,1
2008,920568,E,1
2009,920568,E,1
2010,920568,E,1
2011,920568,E,1
2012,920568,E,1
2013,920568,E,1
2014,920568,E,
2015,920568,E,1
2016,920568,E,1
2009,920569,E,1
2010,920569,E,1
2011,920569,E,1
2012,920569,E,1
2013,920569,E,1
2014,920569,E,
2015,920569,E,1
2016,920569,E,0.994
2006,920570,E,1
2007,920570,E,0.978
2008,920570,E,1
2009,920570,E,1
2010,920570,E,1
2011,920570,E,1
2012,920570,E,1
2013,920570,E,1
2014,920570,E,
2015,920570,E,1
2016,920570,E,1
2006,920571,E,1
2007,920571,E,1
2008,920571,E,1
2009,920571,E,1
2010,920571,E,1
2011,920571,E,1
2012,920571,E,1
2013,920571,E,1
2014,920571,E,
2015,920571,E,1
2016,920571,E,0.973
2006,920572,E,0.857
2007,920572,E,1
2008,920572,E,1
2009,920572,E,1
2010,920572,E,1
2011,920572,E,0.982
2012,920572,E,0.987
2013,920572,E,1
2014,920572,E,
2015,920572,E,1
2016,920572,E,0.952
2006,920576,E,1
2007,920576,E,1
2008,920576,E,1
2009,920576,E,1
2010,920576,E,1
2011,920576,E,1
2012,920576,E,1
2013,920576,E,1
2014,920576,E,
2015,920576,E,0.958
2016,920576,E,0.953
2006,920580,E,1
2007,920580,E,1
2008,920580,E,1
2009,920580,E,1
2010,920580,E,0.967
2011,920580,E,1
2012,920580,E,1
2013,920580,E,1
2014,920580,E,
2015,920580,E,1
2016,920580,E,0.928
2015,920581,H,0.914
2016,920581,H,0.96
2012,920582,H,1
2013,920582,H,1
2014,920582,H,
2015,920582,H,0.909
2016,920582,H,0.917
2007,920583,H,1
2008,920583,H,1
2009,920583,H,1
2010,920583,H,0.933
2011,920583,H,1
2012,920583,H,1
2013,920583,H,1
2014,920583,H,
2015,920583,H,0.961
2016,920583,H,0.933
2006,920584,E,0.975
2007,920584,E,1
2008,920584,E,1
2009,920584,E,1
2010,920584,E,1
2011,920584,E,1
2012,920584,E,1
2013,920584,E,1
2014,920584,E,
2015,920584,E,1
2016,920584,E,0.993
2013,920585,M,1
2014,920585,T,
2015,920585,T,1
2016,920585,T,1
2013,920586,M,1
2014,920586,T,
2015,920586,T,1
2016,920586,T,1
2006,920588,H,0.93
2007,920588,H,0.994
2008,920588,H,0.973
2009,920588,H,0.982
2010,920588,H,0.985
2011,920588,H,0.963
2012,920588,H,0.983
2013,920588,H,0.973
2014,920588,H,
2015,920588,H,1
2016,920588,H,1
2006,920592,M,0.87
2007,920592,M,0.952
2008,920592,M,0.964
2009,920592,M,0.941
2010,920592,M,0.97
2011,920592,M,0.996
2012,920592,M,0.993
2013,920592,M,1
2014,920592,M,
2015,920592,M,0.979
2016,920592,M,0.946
2006,920593,E,0.909
2007,920593,E,1
2008,920593,E,1
2009,920593,E,1
2010,920593,E,1
2011,920593,E,1
2012,920593,E,1
2013,920593,E,1
2014,920593,E,
2015,920593,E,1
2016,920593,E,0.997
2006,920594,M,0.847
2007,920594,M,0.982
2008,920594,M,0.989
2009,920594,M,0.99
2010,920594,M,0.959
2011,920594,M,0.955
2012,920594,M,0.958
2013,920594,M,1
2014,920594,M,
2015,920594,M,0.98
2016,920594,M,0.979
2006,920595,H,0.913
2007,920595,H,0.988
2008,920595,H,1
2009,920595,H,1
2010,920595,H,1
2011,920595,H,0.962
2012,920595,H,0.969
2013,920595,H,0.993
2014,920595,H,
2015,920595,H,0.998
2016,920595,H,0.988
2006,920596,E,0.969
2007,920596,E,0.951
2008,920596,E,1
2009,920596,E,1
2010,920596,E,1
2011,920596,E,1
2012,920596,E,1
2013,920596,E,1
2014,920596,E,
2015,920596,E,0.947
2016,920596,E,1
2006,920597,E,0.944
2007,920597,E,1
2008,920597,E,1
2009,920597,E,1
2010,920597,E,1
2011,920597,E,1
2012,920597,E,1
2013,920597,E,1
2014,920597,E,
2015,920597,E,1
2016,920597,E,1
2006,920598,E,0.977
2007,920598,E,1
2008,920598,E,1
2009,920598,E,1
2010,920598,E,1
2011,920598,E,1
2012,920598,E,1
2013,920598,E,1
2014,920598,E,
2015,920598,E,1
2016,920598,E,0.924
2012,920599,E,1
2013,920599,E,1
2014,920599,E,
2015,920599,E,0.995
2016,920599,E,0.95
2006,920600,E,0.97
2007,920600,E,1
2008,920600,E,1
2009,920600,E,1
2010,920600,E,1
2011,920600,E,1
2012,920600,E,1
2013,920600,E,1
2014,920600,E,
2015,920600,E,0.94
2016,920600,E,0.944
2008,920601,M,1
2009,920601,M,0.978
2010,920601,M,0.976
2011,920601,M,0.957
2012,920601,M,1
2013,920601,M,1
2014,920601,M,
2015,920601,M,1
2016,920601,M,0.93
2006,920604,M,0.919
2007,920604,M,0.979
2008,920604,M,1
2009,920604,M,1
2010,920604,M,1
2011,920604,M,1
2012,920604,M,0.963
2013,920604,M,0.995
2014,920604,M,
2015,920604,M,1
2016,920604,M,0.921
2006,920606,E,0.98
2007,920606,E,1
2008,920606,E,1
2009,920606,E,1
2010,920606,E,1
2011,920606,E,1
2012,920606,E,1
2013,920606,E,1
2014,920606,E,
2015,920606,E,1
2016,920606,E,1
2006,920607,M,0.868
2007,920607,M,0.966
2008,920607,M,0.984
2009,920607,M,0.919
2010,920607,M,0.934
2011,920607,M,1
2012,920607,M,0.991
2013,920607,M,1
2014,920607,M,
2015,920607,M,0.988
2016,920607,M,0.96
2006,920608,M,0.903
2007,920608,M,0.985
2008,920608,M,1
2009,920608,M,1
2010,920608,M,1
2011,920608,M,1
2012,920608,M,1
2013,920608,M,1
2014,920608,M,
2015,920608,M,1
2016,920608,M,0.975
2006,920616,E,0.981
2007,920616,E,0.964
2008,920616,E,1
2009,920616,E,1
2010,920616,E,1
2011,920616,E,1
2012,920616,E,1
2013,920616,E,1
2014,920616,E,
2015,920616,E,1
2016,920616,E,1
2006,920618,E,1
2007,920618,E,0.981
2008,920618,E,1
2009,920618,E,1
2010,920618,E,1
2011,920618,E,1
2012,920618,E,1
2013,920618,E,1
2014,920618,E,
2015,920618,E,1
2016,920618,E,0.997
2006,920620,E,0.96
2007,920620,E,1
2008,920620,E,1
2009,920620,E,1
2010,920620,E,1
2011,920620,E,1
2012,920620,E,1
2013,920620,E,1
2014,920620,E,
2015,920620,E,0.963
2016,920620,E,0.932
2006,920624,E,1
2007,920624,E,1
2008,920624,E,1
2009,920624,E,1
2010,920624,E,1
2011,920624,E,1
2012,920624,E,1
2013,920624,E,1
2014,920624,E,
2015,920624,E,1
2016,920624,E,1
2006,920626,E,1
2007,920626,E,1
2008,920626,E,1
2009,920626,E,1
2010,920626,E,1
2011,920626,E,1
2012,920626,E,1
2013,920626,E,1
2014,920626,E,
2015,920626,E,0.969
2016,920626,E,0.97
2006,920628,E,1
2007,920628,E,1
2008,920628,E,1
2009,920628,E,1
2010,920628,E,1
2011,920628,E,1
2012,920628,E,1
2013,920628,E,1
2014,920628,E,
2015,920628,E,1
2016,920628,E,1
2006,920632,E,1
2007,920632,E,1
2008,920632,E,1
2009,920632,E,1
2010,920632,E,1
2011,920632,E,1
2012,920632,E,1
2013,920632,E,1
2014,920632,E,
2015,920632,E,0.967
2016,920632,E,1
2006,920636,M,0.794
2007,920636,M,0.959
2008,920636,M,0.982
2009,920636,M,0.972
2010,920636,M,0.941
2011,920636,M,0.942
2012,920636,M,1
2013,920636,M,0.986
2014,920636,M,
2015,920636,M,1
2016,920636,M,0.958
2006,920700,H,0.923
2007,920700,H,0.938
2008,920700,H,1
2009,920700,H,0.986
2010,920700,H,0.994
2011,920700,H,0.926
2012,920700,H,1
2013,920700,H,1
2014,920700,H,
2015,920700,H,0.964
2007,920701,H,0.9
2008,920701,H,0.994
2009,920701,H,1
2010,920701,H,1
2011,920701,H,1
2012,920701,H,0.978
2013,920701,H,1
2014,920701,H,
2015,920701,H,0.969
2008,920702,H,1
2009,920702,H,1
2010,920702,H,1
2011,920702,H,0.952
2012,920702,H,1
2013,920702,H,1
2014,920702,H,
2015,920702,H,1
2008,920703,H,0.938
2009,920703,H,1
2010,920703,H,0.95
2011,920703,H,0.971
2012,920703,H,0.938
2013,920703,H,1
2014,920703,H,
2015,920703,H,0.995
2006,920LEA,E,0.972
2006,920LEA,H,0.898
2006,920LEA,I,0.9
2006,920LEA,M,0.835
2006,920LEA,T,0.774
2007,920LEA,E,0.995
2007,920LEA,H,0.982
2007,920LEA,I,0.944
2007,920LEA,M,0.97
2007,920LEA,T,0.925
2008,920LEA,E,0.999
2008,920LEA,H,0.993
2008,920LEA,I,1
2008,920LEA,M,0.988
2008,920LEA,T,1
2009,920LEA,E,0.999
2009,920LEA,H,0.994
2009,920LEA,I,1
2009,920LEA,M,0.984
2009,920LEA,T,1
2010,920LEA,E,0.999
2010,920LEA,H,0.984
2010,920LEA,I,1
2010,920LEA,M,0.965
2010,920LEA,T,0.744
2011,920LEA,E,0.999
2011,920LEA,H,0.966
2011,920LEA,I,1
2011,920LEA,M,0.982
2011,920LEA,T,0.958
2012,920LEA,E,0.999
2012,920LEA,H,0.981
2012,920LEA,I,1
2012,920LEA,M,0.991
2012,920LEA,T,0.993
2013,920LEA,E,0.999
2013,920LEA,H,0.984
2013,920LEA,I,1
2013,920LEA,M,0.996
2013,920LEA,T,1
2014,920LEA,E,
2014,920LEA,H,
2014,920LEA,I,
2014,920LEA,M,
2014,920LEA,T,
2015,920LEA,E,0.993
2015,920LEA,H,0.988
2015,920LEA,I,0.935
2015,920LEA,M,0.983
2015,920LEA,T,0.893
2016,920LEA,E,0.982
2016,920LEA,H,0.961
2016,920LEA,I,0.964
2016,920LEA,M,0.952
2016,920LEA,T,0.954
2006,92B000,M,0.571
2007,92B000,M,1
2008,92B000,M,1
2009,92B000,M,0.923
2010,92B000,M,0.733
2011,92B000,M,0.732
2012,92B000,M,0.867
2013,92B000,M,0.836
2014,92B000,M,
2015,92B000,I,0.442
2016,92B000,I,0.333
2006,92C000,H,0.675
2007,92C000,H,0.444
2006,92D000,I,0.857
2007,92D000,I,1
2008,92D000,I,1
2009,92D000,I,1
2010,92D000,I,1
2011,92D000,I,1
2012,92D000,I,1
2013,92D000,I,1
2014,92D000,I,
2015,92D000,I,0.96
2016,92D000,I,0.96
2006,92E000,I,0.286
2007,92E000,I,0.727
2008,92E000,I,0.849
2009,92E000,I,1
2010,92E000,I,0.87
2011,92E000,I,0.875
2012,92E000,I,0.826
2013,92E000,I,0.923
2014,92E000,I,
2015,92E000,I,0.894
2016,92E000,I,0.909
2006,92F000,A,0.62
2007,92F000,A,0.891
2008,92F000,A,0.97
2009,92F000,A,0.991
2010,92F000,A,0.972
2011,92F000,A,0.889
2012,92F000,A,0.889
2013,92F000,A,0.922
2014,92F000,A,
2015,92F000,A,0.845
2016,92F000,A,0.827
2006,92G000,A,0.581
2007,92G000,A,0.933
2008,92G000,A,0.979
2009,92G000,A,0.974
2010,92G000,A,0.923
2011,92G000,A,0.955
2012,92G000,A,0.973
2013,92G000,A,0.992
2014,92G000,A,
2015,92G000,A,0.989
2016,92G000,A,0.988
2006,92I000,I,0.167
2007,92I000,I,0.25
2008,92I000,I,0.85
2006,92K000,H,0.4
2007,92K000,H,0.979
2008,92K000,H,0.979
2009,92K000,H,1
2010,92K000,H,0.976
2011,92K000,H,0.887
2012,92K000,H,0.873
2013,92K000,H,0.946
2014,92K000,H,
2015,92K000,H,0.89
2016,92K000,H,0.9
2006,92L000,E,0
2007,92L000,E,0.364
2008,92L000,E,0.8
2009,92L000,E,0.833
2010,92L000,E,0.769
2011,92L000,E,0.667
2012,92L000,E,0.615
2013,92L000,E,0.692
2014,92L000,E,
2015,92L000,E,0.5
2016,92L000,E,0.438
2006,92M000,I,0.4
2007,92M000,I,0.708
2008,92M000,I,0.714
2009,92M000,I,1
2010,92M000,I,1
2011,92M000,I,0.885
2012,92M000,I,1
2013,92M000,I,0.962
2014,92M000,I,
2015,92M000,I,0.964
2016,92M000,I,0.964
2006,92N000,I,0.889
2007,92N000,I,1
2008,92N000,I,1
2009,92N000,I,1
2010,92N000,I,1
2011,92N000,I,1
2012,92N000,I,1
2013,92N000,I,1
2014,92N000,I,
2015,92N000,I,0.861
2016,92N000,I,0.861
2006,92P000,H,0.143
2007,92P000,H,0.653
2008,92P000,H,0.913
2009,92P000,H,0.917
2010,92P000,H,0.8
2011,92P000,H,0.905
2012,92P000,H,0.67
2013,92P000,T,0.826
2014,92P000,T,
2015,92P000,T,0.79
2016,92P000,T,0.606
2006,92Q000,E,1
2007,92Q000,E,1
2008,92Q000,E,1
2009,92Q000,E,1
2010,92Q000,E,1
2011,92Q000,E,1
2012,92Q000,E,1
2013,92Q000,E,1
2014,92Q000,E,
2015,92Q000,E,0.833
2016,92Q000,E,1
2006,92R000,E,0.6
2007,92R000,E,0.875
2008,92R000,E,1
2009,92R000,E,1
2010,92R000,E,1
2011,92R000,I,0.947
2012,92R000,I,1
2013,92R000,I,0.947
2014,92R000,I,
2015,92R000,I,0.878
2016,92R000,I,0.918
2009,92S000,I,0.975
2010,92S000,I,1
2011,92S000,I,0.911
2012,92S000,I,0.962
2013,92S000,I,0.963
2014,92S000,I,
2015,92S000,I,0.875
2016,92S000,I,1
2013,92T000,E,0.735
2014,92T000,I,
2015,92T000,I,0.582
2016,92T000,I,0.708
2014,92U000,H,
2015,92U000,H,0.625
2016,92U000,H,0.72
2015,92V000,E,1
2016,92V000,E,1
2015,92W000,E,0.939
2016,92W000,I,0.811
2015,92X000,T,0.612
2015,92Y000,E,0.806
2016,92Y000,I,0.577
2006,930330,E,1
2007,930330,E,1
2008,930330,E,1
2009,930330,E,1
2010,930330,E,1
2011,930330,E,0.95
2012,930330,E,1
2013,930330,E,1
2014,930330,E,
2015,930330,E,0.984
2016,930330,E,0.99
2006,930340,E,0.833
2007,930340,E,1
2008,930340,E,1
2009,930340,E,1
2010,930340,E,0.95
2011,930340,E,1
2012,930340,E,1
2013,930340,E,0.95
2014,930340,E,
2015,930340,E,0.962
2016,930340,I,1
2006,930344,E,1
2007,930344,E,1
2008,930344,E,1
2009,930344,E,1
2010,930344,E,1
2011,930344,E,1
2012,930344,E,1
2013,930344,E,1
2014,930344,E,
2015,930344,E,1
2016,930344,E,0.923
2006,930348,E,1
2007,930348,E,1
2008,930348,E,1
2009,930348,E,1
2010,930348,E,1
2011,930348,E,1
2012,930348,E,1
2013,930348,E,1
2014,930348,E,
2015,930348,E,0.964
2016,930348,E,0.988
2006,930352,H,0.786
2007,930352,H,0.739
2008,930352,H,0.97
2009,930352,H,1
2010,930352,H,0.768
2011,930352,H,0.795
2012,930352,H,0.962
2013,930352,H,0.974
2014,930352,H,
2015,930352,H,0.849
2016,930352,H,0.964
2006,930354,M,0.791
2007,930354,M,0.813
2008,930354,M,0.94
2009,930354,M,0.985
2010,930354,M,0.865
2011,930354,M,0.827
2012,930354,M,0.936
2013,930354,M,0.98
2014,930354,M,
2015,930354,M,0.889
2016,930354,M,1
2009,930360,H,1
2010,930360,H,1
2011,930360,H,1
2012,930360,H,1
2013,930360,H,1
2014,930360,H,
2015,930360,H,1
2016,930360,H,1
2008,930700,H,0.667
2009,930700,H,1
2010,930700,H,0.819
2011,930700,H,0.909
2012,930700,H,1
2013,930700,H,0.983
2014,930700,H,
2015,930700,H,1
2016,930700,H,1
2006,930LEA,E,0.947
2006,930LEA,H,0.786
2006,930LEA,M,0.791
2007,930LEA,E,1
2007,930LEA,H,0.739
2007,930LEA,M,0.813
2008,930LEA,E,1
2008,930LEA,H,0.944
2008,930LEA,M,0.94
2009,930LEA,E,1
2009,930LEA,H,1
2009,930LEA,M,0.985
2010,930LEA,E,0.985
2010,930LEA,H,0.809
2010,930LEA,M,0.865
2011,930LEA,E,0.985
2011,930LEA,H,0.856
2011,930LEA,M,0.827
2012,930LEA,E,1
2012,930LEA,H,0.983
2012,930LEA,M,0.936
2013,930LEA,E,0.984
2013,930LEA,H,0.981
2013,930LEA,M,0.98
2014,930LEA,E,
2014,930LEA,H,
2014,930LEA,M,
2015,930LEA,E,0.976
2015,930LEA,H,0.919
2015,930LEA,M,0.889
2016,930LEA,E,0.972
2016,930LEA,H,0.979
2016,930LEA,I,1
2016,930LEA,M,1
2006,93A000,I,0.385
2007,93A000,A,0.254
2008,93A000,A,0.66
2009,93A000,A,0.643
2010,93A000,A,0.653
2011,93A000,A,0.66
2012,93A000,A,0.557
2013,93A000,A,0.689
2014,93A000,A,
2015,93A000,A,0.821
2016,93A000,A,0.635
2016,93J000,E,1
2006,940306,E,1
2007,940306,E,1
2008,940306,E,1
2009,940306,E,0.923
2010,940306,E,1
2011,940306,E,0.917
2012,940306,E,1
2013,940306,E,1
2014,940306,E,
2015,940306,E,1
2016,940306,E,0.972
2006,940308,T,0.909
2007,940308,T,1
2008,940308,T,1
2009,940308,T,0.958
2010,940308,T,1
2011,940308,T,0.93
2012,940308,T,1
2013,940308,T,0.993
2014,940308,T,
2015,940308,T,0.935
2016,940308,T,1
2006,940314,E,1
2007,940314,E,1
2008,940314,E,1
2009,940314,E,1
2010,940314,E,1
2011,940314,E,1
2012,940314,E,1
2013,940314,E,0.968
2014,940314,E,
2015,940314,E,0.967
2016,940314,E,0.807
