year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,32P000,Charter and Non-District Affiliated Schools,The Institute Development Young Leaders,State Of North Carolina,E,Total Targets,0.545,6,11
2015,330304,Edgecombe County Public School,G W Bulluck Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.7,7,10
2015,330304,Edgecombe County Public School,G W Bulluck Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,330304,Edgecombe County Public School,G W Bulluck Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.625,5,8
2015,330304,Edgecombe County Public School,G W Bulluck Elementary,State Of North Carolina,E,Total Targets,0.621,18,29
2015,330308,Edgecombe County Public School,G W Carver Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,6,12
2015,330308,Edgecombe County Public School,G W Carver Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2015,330308,Edgecombe County Public School,G W Carver Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.375,3,8
2015,330308,Edgecombe County Public School,G W Carver Elementary,State Of North Carolina,E,Total Targets,0.485,16,33
2015,330312,Edgecombe County Public School,Coker-Wimberly Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,4,8
2015,330312,Edgecombe County Public School,Coker-Wimberly Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2015,330312,Edgecombe County Public School,Coker-Wimberly Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2015,330312,Edgecombe County Public School,Coker-Wimberly Elementary,State Of North Carolina,E,Total Targets,0.522,12,23
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,Mathematics Grade 10,1.0,2,2
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,Reading Grade 10,1.0,2,2
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,Science Grade 11,1.0,2,2
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,The ACT,1.0,2,2
2015,330326,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,H,Total Targets,1.0,13,13
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,ACT WorkKeys,0.5,1,2
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,Mathematics Grade 10,0.6,3,5
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,Reading Grade 10,0.6,3,5
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,Science Grade 11,0.667,2,3
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,The ACT,0.5,2,4
2015,330328,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,H,Total Targets,0.63,17,27
2015,330332,Edgecombe County Public School,"Phillips Middle, Battleboro",State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,3,6
2015,330332,Edgecombe County Public School,"Phillips Middle, Battleboro",State Of North Carolina,M,Reading Grades 3 through 8,0.5,3,6
2015,330332,Edgecombe County Public School,"Phillips Middle, Battleboro",State Of North Carolina,M,Science Grades 5 and 8,0.6,3,5
2015,330332,Edgecombe County Public School,"Phillips Middle, Battleboro",State Of North Carolina,M,Total Targets,0.556,10,18
2015,330334,Edgecombe County Public School,Princeville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
2015,330334,Edgecombe County Public School,Princeville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,330334,Edgecombe County Public School,Princeville Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,1,1
2015,330334,Edgecombe County Public School,Princeville Elementary,State Of North Carolina,E,Total Targets,0.571,8,14
2015,330340,Edgecombe County Public School,South Edgecombe Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2015,330340,Edgecombe County Public School,South Edgecombe Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.571,8,14
2015,330340,Edgecombe County Public School,South Edgecombe Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,8,8
2015,330340,Edgecombe County Public School,South Edgecombe Middle,State Of North Carolina,M,Total Targets,0.649,24,37
2015,330344,Edgecombe County Public School,W A Pattillo Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,3,6
2015,330344,Edgecombe County Public School,W A Pattillo Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,3,6
2015,330344,Edgecombe County Public School,W A Pattillo Middle,State Of North Carolina,M,Science Grades 5 and 8,0.5,2,4
2015,330344,Edgecombe County Public School,W A Pattillo Middle,State Of North Carolina,M,Total Targets,0.529,9,17
2015,330348,Edgecombe County Public School,West Edgecombe Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,6,12
2015,330348,Edgecombe County Public School,West Edgecombe Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,6,12
2015,330348,Edgecombe County Public School,West Edgecombe Middle,State Of North Carolina,M,Science Grades 5 and 8,0.625,5,8
2015,330348,Edgecombe County Public School,West Edgecombe Middle,State Of North Carolina,M,Total Targets,0.545,18,33
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,ACT WorkKeys,0.375,3,8
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,Mathematics Grade 10,0.5,5,10
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,Reading Grade 10,0.556,5,9
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,The ACT,0.375,3,8
2015,330350,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,H,Total Targets,0.541,33,61
2015,330354,Edgecombe County Public School,Stocks Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,5,8
2015,330354,Edgecombe County Public School,Stocks Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,330354,Edgecombe County Public School,Stocks Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.6,3,5
2015,330354,Edgecombe County Public School,Stocks Elementary,State Of North Carolina,E,Total Targets,0.636,14,22
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,ACT WorkKeys,0.25,1,4
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,Mathematics Grade 10,0.5,3,6
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,Reading Grade 10,0.5,3,6
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,The ACT,0.375,3,8
2015,330358,Edgecombe County Public School,Tarboro High,State Of North Carolina,H,Total Targets,0.609,28,46
2015,330360,Edgecombe County Public School,Martin Millennium Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,0.6,6,10
2015,330360,Edgecombe County Public School,Martin Millennium Academy,State Of North Carolina,I,Reading Grades 3 through 8,0.6,6,10
2015,330360,Edgecombe County Public School,Martin Millennium Academy,State Of North Carolina,I,Science Grades 5 and 8,0.5,2,4
2015,330360,Edgecombe County Public School,Martin Millennium Academy,State Of North Carolina,I,Total Targets,0.6,15,25
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Current Year EOC,1.0,5,5
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Mathematics Grade 10,0.5,4,8
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Mathematics Grades 3 through 8,0.5,6,12
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Reading Grade 10,0.5,4,8
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Reading Grades 3 through 8,0.5,6,12
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Science Grades 5 and 8,0.5,4,8
2015,33A000,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,A,Total Targets,0.556,30,54
2015,340308,Forsyth County Schools,Ashley Academy,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,6,12
2015,340308,Forsyth County Schools,Ashley Academy,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2015,340308,Forsyth County Schools,Ashley Academy,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2015,340308,Forsyth County Schools,Ashley Academy,State Of North Carolina,E,Total Targets,0.516,16,31
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,Mathematics Grade 10,1.0,10,10
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,Reading Grade 10,1.0,10,10
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,Science Grade 11,1.0,10,10
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,The ACT,1.0,10,10
2015,340311,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,H,Total Targets,1.0,62,62
2015,340314,Forsyth County Schools,Bolton Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.615,8,13
2015,340314,Forsyth County Schools,Bolton Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.615,8,13
2015,340314,Forsyth County Schools,Bolton Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,340314,Forsyth County Schools,Bolton Elementary,State Of North Carolina,E,Total Targets,0.645,20,31
2015,340320,Forsyth County Schools,Brunson Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,15,18
2015,340320,Forsyth County Schools,Brunson Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,15,18
2015,340320,Forsyth County Schools,Brunson Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2015,340320,Forsyth County Schools,Brunson Elementary,State Of North Carolina,E,Total Targets,0.844,38,45
2015,340326,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2015,340326,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.929,13,14
2015,340326,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,340326,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,E,Total Targets,0.914,32,35
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,Mathematics Grade 10,0.5,4,8
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,Reading Grade 10,0.571,4,7
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,The ACT,0.429,3,7
2015,340330,Forsyth County Schools,Carver High,State Of North Carolina,H,Total Targets,0.659,29,44
2015,340334,Forsyth County Schools,Cash Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.583,7,12
2015,340334,Forsyth County Schools,Cash Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,10,12
2015,340334,Forsyth County Schools,Cash Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,340334,Forsyth County Schools,Cash Elementary,State Of North Carolina,E,Total Targets,0.774,24,31
2015,340336,Forsyth County Schools,Carter High School,State Of North Carolina,H,Current Year EOC,1.0,4,4
2015,340336,Forsyth County Schools,Carter High School,State Of North Carolina,H,Total Targets,1.0,4,4
2015,340348,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,340348,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,340348,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,5,5
2015,340348,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,E,Total Targets,1.0,26,26
2015,340350,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,340350,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,M,Mathematics Grades 3 through 8,0.556,10,18
2015,340350,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,M,Reading Grades 3 through 8,0.556,10,18
2015,340350,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,M,Science Grades 5 and 8,1.0,13,13
2015,340350,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,M,Total Targets,0.698,37,53
2015,340351,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,E,Mathematics Grades 3 through 8,0.571,4,7
2015,340351,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,E,Reading Grades 3 through 8,0.571,4,7
2015,340351,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,E,Science Grades 5 and 8,0.6,3,5
2015,340351,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,E,Total Targets,0.6,12,20
2015,340354,Forsyth County Schools,The Downtown School,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,12,12
2015,340354,Forsyth County Schools,The Downtown School,State Of North Carolina,I,Reading Grades 3 through 8,1.0,12,12
2015,340354,Forsyth County Schools,The Downtown School,State Of North Carolina,I,Science Grades 5 and 8,1.0,6,6
2015,340354,Forsyth County Schools,The Downtown School,State Of North Carolina,I,Total Targets,1.0,31,31
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,Mathematics Grade 10,1.0,2,2
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,Reading Grade 10,1.0,2,2
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,Science Grade 11,1.0,2,2
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,The ACT,1.0,2,2
2015,340362,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,H,Total Targets,1.0,15,15
2015,340364,Forsyth County Schools,East Forsyth High,State Of North Carolina,H,ACT WorkKeys,1.0,10,10
