year,unit_code,pct_eds,School_Name,Lea_Name,State_Name
2017,61J000,15.9,Thunderbird Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61K000,38.7,United Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61L000,49.0,Stewart Creek High,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61M000,6.5,Charlotte Lab School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61N000,10.1,Queen City STEM School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61P000,24.7,"VERITAS Community School, CFA",Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61Q000,12.8,Mallard Creek STEM Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61R000,35.6,Matthews Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,620310,85.1,Montgomery Learning Academy,Montgomery County Schools,State Of North Carolina
2017,620312,91.0,Candor Elementary,Montgomery County Schools,State Of North Carolina
2017,620314,86.2,East Middle,Montgomery County Schools,State Of North Carolina
2017,620316,73.7,East Montgomery High,Montgomery County Schools,State Of North Carolina
2017,620318,83.9,Green Ridge Elementary,Montgomery County Schools,State Of North Carolina
2017,620324,79.1,Mount Gilead Elementary,Montgomery County Schools,State Of North Carolina
2017,620330,65.6,Page Street Elementary,Montgomery County Schools,State Of North Carolina
2017,620334,76.6,Star Elementary,Montgomery County Schools,State Of North Carolina
2017,620336,69.8,Troy Elementary,Montgomery County Schools,State Of North Carolina
2017,620339,62.9,West Middle,Montgomery County Schools,State Of North Carolina
2017,620340,57.6,West Montgomery High,Montgomery County Schools,State Of North Carolina
2017,620LEA,74.7,,Montgomery County Schools,State Of North Carolina
2017,630304,77.8,Aberdeen Primary,Moore County Schools,State Of North Carolina
2017,630308,83.4,Aberdeen Elementary,Moore County Schools,State Of North Carolina
2017,630312,59.2,Cameron Elementary,Moore County Schools,State Of North Carolina
2017,630316,63.3,Carthage Elementary,Moore County Schools,State Of North Carolina
2017,630317,53.7,Crain's Creek Middle,Moore County Schools,State Of North Carolina
2017,630320,89.3,Elise Middle,Moore County Schools,State Of North Carolina
2017,630324,19.0,Sandhills Farm Life Elementary,Moore County Schools,State Of North Carolina
2017,630328,38.8,Highfalls Elementary,Moore County Schools,State Of North Carolina
2017,630330,75.3,The Community Learning Center @ Pinckney,Moore County Schools,State Of North Carolina
2017,630331,30.5,New Century Middle,Moore County Schools,State Of North Carolina
2017,630332,57.1,North Moore High,Moore County Schools,State Of North Carolina
2017,630336,30.8,Pinecrest High,Moore County Schools,State Of North Carolina
2017,630342,18.2,Pinehurst Elementary,Moore County Schools,State Of North Carolina
2017,630348,87.8,Robbins Elementary,Moore County Schools,State Of North Carolina
2017,630350,60.5,"Southern Middle, Aberdeen",Moore County Schools,State Of North Carolina
2017,630352,57.6,Southern Pines Primary,Moore County Schools,State Of North Carolina
2017,630356,55.3,Southern Pines Elementary,Moore County Schools,State Of North Carolina
2017,630360,32.4,Union Pines High,Moore County Schools,State Of North Carolina
2017,630364,52.3,Vass-Lakeview Elementary,Moore County Schools,State Of North Carolina
2017,630368,38.4,West End Elementary,Moore County Schools,State Of North Carolina
2017,630373,38.4,West Pine Elementary,Moore County Schools,State Of North Carolina
2017,630374,22.0,West Pine Middle,Moore County Schools,State Of North Carolina
2017,630376,53.6,Westmoore Elementary,Moore County Schools,State Of North Carolina
2017,630LEA,43.9,,Moore County Schools,State Of North Carolina
2017,63A000,20.9,The Academy of Moore County,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,63B000,23.7,STARS Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,640302,86.1,"Fairview Elementary, Rocky Mount",Nash-Rocky Mount Schools,State Of North Carolina
2017,640304,78.6,Bailey Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640306,88.7,Baskerville Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640308,63.6,Benvenue Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640316,65.0,Cedar Grove Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640320,59.9,Nash Central Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640324,62.6,Coopers Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640326,88.2,D S Johnson Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640328,56.2,Englewood Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640329,71.4,G R Edwards Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640332,65.5,M B Hubbard Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640334,81.8,J W Parker Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640335,69.6,Rocky Mount Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640336,57.1,Middlesex Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640340,72.8,Tar River Academy,Nash-Rocky Mount Schools,State Of North Carolina
2017,640346,64.3,Nash Central High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640347,44.5,NRM Early College High School,Nash-Rocky Mount Schools,State Of North Carolina
2017,640348,57.7,Nashville Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640350,51.7,Northern Nash High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640358,60.2,Red Oak Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640360,54.8,Red Oak Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640361,68.7,Rocky Mount High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640362,69.0,Southern Nash Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640364,62.8,Southern Nash High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640376,63.9,Spring Hope Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640384,57.1,"Swift Creek Elementary, Whitakers",Nash-Rocky Mount Schools,State Of North Carolina
2017,640396,86.7,Williford Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640400,23.5,Winstead Avenue Elementary,Nash-Rocky Mount Schools,State Of North Carolina
2017,640LEA,64.1,,Nash-Rocky Mount Schools,State Of North Carolina
2017,64A000,76.8,Rocky Mount Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,650304,48.1,Bradley Creek Elementary,New Hanover County Schools,State Of North Carolina
2017,650308,33.0,Carolina Beach Elementary,New Hanover County Schools,State Of North Carolina
2017,650309,45.8,Castle Hayne Elementary,New Hanover County Schools,State Of North Carolina
2017,650310,35.2,Charles P Murray Middle,New Hanover County Schools,State Of North Carolina
2017,650312,90.0,R Freeman Sch of Engineering,New Hanover County Schools,State Of North Carolina
2017,650316,59.6,College Park Elementary,New Hanover County Schools,State Of North Carolina
2017,650323,35.3,Edwin A Anderson Elementary,New Hanover County Schools,State Of North Carolina
2017,650324,68.1,"Edwin A Alderman Elementary, Wilmington",New Hanover County Schools,State Of North Carolina
2017,650325,44.8,Emma B Trask Middle,New Hanover County Schools,State Of North Carolina
2017,650326,39.2,Emsley A Laney High,New Hanover County Schools,State Of North Carolina
2017,650327,39.4,Eugene Ashley High,New Hanover County Schools,State Of North Carolina
2017,650328,70.2,Forest Hills Global Elementary,New Hanover County Schools,State Of North Carolina
2017,650332,56.1,The International School at Gregory,New Hanover County Schools,State Of North Carolina
2017,650338,42.5,Heyward C Bellamy Elem,New Hanover County Schools,State Of North Carolina
2017,650339,27.0,Holly Tree Elementary,New Hanover County Schools,State Of North Carolina
2017,650340,35.4,Isaac M Bear Early College High School,New Hanover County Schools,State Of North Carolina
2017,650341,42.3,John J Blair Elementary,New Hanover County Schools,State Of North Carolina
2017,650342,23.9,John T Hoggard High,New Hanover County Schools,State Of North Carolina
2017,650343,62.6,Holly Shelter Middle,New Hanover County Schools,State Of North Carolina
2017,650345,82.6,Lake Forest Academy,New Hanover County Schools,State Of North Carolina
2017,650346,67.3,Mary C Williams Elementary,New Hanover County Schools,State Of North Carolina
2017,650348,51.9,Murrayville Elementary,New Hanover County Schools,State Of North Carolina
2017,650350,31.6,M C S Noble Middle,New Hanover County Schools,State Of North Carolina
2017,650351,40.8,Myrtle Grove Middle,New Hanover County Schools,State Of North Carolina
2017,650352,43.0,New Hanover High,New Hanover County Schools,State Of North Carolina
2017,650353,15.7,Dr Hubert Eaton Sr Elem,New Hanover County Schools,State Of North Carolina
2017,650354,83.6,J. C. Roe Center,New Hanover County Schools,State Of North Carolina
2017,650355,51.9,Career Readiness Academy at Mosley PLC,New Hanover County Schools,State Of North Carolina
2017,650356,17.9,Ogden Elementary,New Hanover County Schools,State Of North Carolina
2017,650362,46.1,Pine Valley Elementary,New Hanover County Schools,State Of North Carolina
2017,650364,31.1,Roland-Grise Middle,New Hanover County Schools,State Of North Carolina
2017,650366,24.3,Dr John Codington Elem,New Hanover County Schools,State Of North Carolina
2017,650368,79.1,Sunset Park Elementary,New Hanover County Schools,State Of North Carolina
2017,650380,14.2,Walter L Parsley Elementary,New Hanover County Schools,State Of North Carolina
2017,650384,89.6,A H Snipes Academy of Arts/Des,New Hanover County Schools,State Of North Carolina
2017,650392,66.2,Williston Middle,New Hanover County Schools,State Of North Carolina
2017,650394,43.2,Wilmington Early College High,New Hanover County Schools,State Of North Carolina
2017,650400,56.9,Winter Park Model Elementary,New Hanover County Schools,State Of North Carolina
2017,650404,69.7,Wrightsboro Elementary,New Hanover County Schools,State Of North Carolina
2017,650408,12.0,Wrightsville Beach Elem,New Hanover County Schools,State Of North Carolina
2017,650409,89.5,D.C. Virgo Preparatory Academy,New Hanover County Schools,State Of North Carolina
2017,650420,38.6,College Road Early Childhood Center,New Hanover County Schools,State Of North Carolina
2017,650LEA,42.9,,New Hanover County Schools,State Of North Carolina
2017,65A000,11.8,Cape Fear Center for Inquiry,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65B000,61.3,Wilmington Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65C000,72.5,Douglass Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65D000,8.7,Island Montessori Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65G000,70.7,Girls Leadership Academy of Wilmington,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,660306,72.1,"Central Elementary, Jackson",Northampton County Schools,State Of North Carolina
2017,660308,64.7,Conway Middle,Northampton County Schools,State Of North Carolina
2017,660320,72.2,Gaston Elementary,Northampton County Schools,State Of North Carolina
2017,660325,59.1,Gaston Middle,Northampton County Schools,State Of North Carolina
2017,660336,58.5,Northampton County High School,Northampton County Schools,State Of North Carolina
2017,660360,65.3,Willis Hare Elementary,Northampton County Schools,State Of North Carolina
2017,660400,26.1,Northampton Early College,Northampton County Schools,State Of North Carolina
2017,660LEA,63.8,,Northampton County Schools,State Of North Carolina
2017,66A000,79.5,Gaston College Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,670304,67.3,Bell Fork Elementary,Onslow County Schools,State Of North Carolina
2017,670308,66.9,Blue Creek Elementary,Onslow County Schools,State Of North Carolina
2017,670310,36.7,Carolina Forest Elementary,Onslow County Schools,State Of North Carolina
2017,670312,69.3,Clyde Erwin Elementary,Onslow County Schools,State Of North Carolina
2017,670314,37.6,Dixon Elementary,Onslow County Schools,State Of North Carolina
2017,670318,41.4,Dixon Middle,Onslow County Schools,State Of North Carolina
2017,670320,34.2,Dixon High,Onslow County Schools,State Of North Carolina
2017,670321,69.2,Hunters Creek Elementary,Onslow County Schools,State Of North Carolina
2017,670322,51.9,Hunters Creek Middle,Onslow County Schools,State Of North Carolina
2017,670323,66.0,Jacksonville Commons Elem,Onslow County Schools,State Of North Carolina
2017,670324,44.7,Jacksonville High,Onslow County Schools,State Of North Carolina
2017,670325,60.5,Jacksonville Commons Middle,Onslow County Schools,State Of North Carolina
2017,670329,57.5,Meadow View Elementary,Onslow County Schools,State Of North Carolina
2017,670330,55.0,Morton Elementary,Onslow County Schools,State Of North Carolina
2017,670331,34.6,New Bridge Middle,Onslow County Schools,State Of North Carolina
2017,670332,64.0,"Northwoods Elementary, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670333,50.0,"Northside High, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670335,50.6,Queens Creek Elementary,Onslow County Schools,State Of North Carolina
2017,670336,50.1,Northwoods Park Middle,Onslow County Schools,State Of North Carolina
2017,670337,47.2,Richlands Primary,Onslow County Schools,State Of North Carolina
2017,670338,46.5,"Parkwood Elementary, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670339,50.0,Richlands Elementary,Onslow County Schools,State Of North Carolina
2017,670340,37.4,Richlands High,Onslow County Schools,State Of North Carolina
2017,670341,51.3,Sand Ridge Elementary,Onslow County Schools,State Of North Carolina
2017,670342,52.4,Silverdale Elementary,Onslow County Schools,State Of North Carolina
2017,670343,51.9,"Southwest Elementary, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670344,46.6,Southwest High,Onslow County Schools,State Of North Carolina
2017,670345,54.7,"Southwest Middle, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670346,60.3,Summersill Elementary,Onslow County Schools,State Of North Carolina
2017,670347,41.8,Stateside Elementary,Onslow County Schools,State Of North Carolina
2017,670350,32.2,Swansboro Elementary,Onslow County Schools,State Of North Carolina
2017,670351,40.2,Swansboro Middle,Onslow County Schools,State Of North Carolina
2017,670352,34.8,Swansboro High,Onslow County Schools,State Of North Carolina
2017,670356,48.1,Trexler Middle,Onslow County Schools,State Of North Carolina
2017,670364,40.8,White Oak High,Onslow County Schools,State Of North Carolina
2017,670LEA,48.6,,Onslow County Schools,State Of North Carolina
2017,67B000,79.0,Z.E.C.A. School of Arts and Technology,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,680304,55.1,A L Stanback Middle,Orange County Schools,State Of North Carolina
2017,680308,38.7,Cameron Park Elementary,Orange County Schools,State Of North Carolina
