agency_code,count_all_chron_absent,count_am7_chron_absent,count_as7_chron_absent,count_bl7_chron_absent,count_els_chron_absent,count_fem_chron_absent,count_hi7_chron_absent,count_male_chron_absent,count_mu7_chron_absent,count_pi7_chron_absent,count_swd_chron_absent,count_wh7_chron_absent,pct_all_chron_absent,pct_am7_chron_absent,pct_as7_chron_absent,pct_bl7_chron_absent,pct_els_chron_absent,pct_fem_chron_absent,pct_hi7_chron_absent,pct_male_chron_absent,pct_mu7_chron_absent,pct_pi7_chron_absent,pct_swd_chron_absent,pct_wh7_chron_absent
850332,59.0,,,,1.0,24.0,1.0,35.0,4.0,,17.0,54.0,0.1921,,,,0.0032,0.0781,0.0032,0.114,0.013,,0.0553,0.1758
850336,26.0,,,1.0,,10.0,,16.0,2.0,,7.0,23.0,0.1793,,,0.0068,,0.0689,,0.1103,0.0137,,0.0482,0.1586
850338,36.0,,,,,14.0,1.0,22.0,1.0,,6.0,34.0,0.1348,,,,,0.0524,0.0037,0.0823,0.0037,,0.0224,0.1273
850340,17.0,,,1.0,,8.0,,9.0,,,6.0,16.0,0.1075,,,0.0063,,0.0506,,0.0569,,,0.0379,0.1012
850342,75.0,,,,2.0,43.0,3.0,32.0,2.0,,19.0,70.0,0.1677,,,,0.0044,0.0961,0.0067,0.0715,0.0044,,0.0425,0.1565
850348,28.0,,,,,16.0,,12.0,1.0,,7.0,27.0,0.1473,,,,,0.0842,,0.0631,0.0052,,0.0368,0.1421
850350,88.0,,,7.0,2.0,44.0,5.0,44.0,7.0,,20.0,69.0,0.2146,,,0.017,0.0048,0.1073,0.0121,0.1073,0.017,,0.0487,0.1682
850352,102.0,1.0,,7.0,,44.0,6.0,58.0,7.0,,16.0,81.0,0.2064,0.002,,0.0141,,0.08900000000000001,0.0121,0.1174,0.0141,,0.0323,0.1639
850354,33.0,1.0,,3.0,1.0,22.0,1.0,11.0,4.0,,5.0,24.0,0.1534,0.0046,,0.0139,0.0046,0.1023,0.0046,0.0511,0.0186,,0.0232,0.1116
850356,35.0,,,3.0,,19.0,,16.0,1.0,,15.0,31.0,0.1605,,,0.0137,,0.0871,,0.0733,0.0045,,0.0688,0.1422
850358,140.0,1.0,,2.0,,70.0,6.0,70.0,8.0,,26.0,123.0,0.1647,0.0011,,0.0023,,0.0823,0.006999999999999999,0.0823,0.0094,,0.0305,0.1447
850360,3.0,,,1.0,,1.0,,2.0,,,,2.0,0.0167,,,0.0055,,0.0055,,0.0111,,,,0.0111
860302,61.0,,,4.0,7.0,31.0,10.0,30.0,2.0,,14.0,45.0,0.1694,,,0.0111,0.0194,0.0861,0.0277,0.0833,0.0055,,0.0388,0.125
860306,101.0,,,2.0,9.0,41.0,27.0,60.0,3.0,,20.0,69.0,0.1634,,,0.0032,0.0145,0.0663,0.0436,0.097,0.0048,,0.0323,0.1116
860308,43.0,,,,12.0,23.0,19.0,20.0,,,7.0,24.0,0.1692,,,,0.0472,0.0905,0.0748,0.0787,,,0.0275,0.0944
860312,13.0,,,,2.0,8.0,3.0,5.0,,,4.0,10.0,0.0382,,,,0.0058,0.0235,0.0088,0.0147,,,0.0117,0.0294
860316,119.0,1.0,,3.0,5.0,53.0,19.0,66.0,5.0,,17.0,91.0,0.2102,0.0017,,0.0053,0.0088,0.0936,0.0335,0.1166,0.0088,,0.03,0.1607
860320,25.0,,,,1.0,12.0,4.0,13.0,3.0,,7.0,18.0,0.1136,,,,0.0045,0.0545,0.0181,0.059,0.0136,,0.0318,0.0818
860324,56.0,,,3.0,3.0,34.0,7.0,22.0,1.0,,10.0,45.0,0.1166,,,0.0062,0.0062,0.0708,0.0145,0.0458,0.002,,0.0208,0.0937
860326,55.0,,,,3.0,22.0,6.0,33.0,4.0,,3.0,45.0,0.1371,,,,0.0074,0.0548,0.0149,0.0822,0.0099,,0.0074,0.1122
860330,65.0,1.0,,1.0,2.0,33.0,10.0,32.0,3.0,,11.0,50.0,0.18,0.0027,,0.0027,0.0055,0.0914,0.0277,0.0886,0.0083,,0.0304,0.1385
860332,30.0,,,,1.0,15.0,2.0,15.0,3.0,,8.0,25.0,0.196,,,,0.0065,0.098,0.013,0.098,0.0196,,0.0522,0.1633
860336,185.0,,,12.0,8.0,78.0,47.0,107.0,7.0,,35.0,119.0,0.2303,,,0.0149,0.0099,0.0971,0.0585,0.1332,0.0087,,0.0435,0.1481
860339,39.0,,,3.0,,19.0,5.0,20.0,3.0,,6.0,28.0,0.1,,,0.0076,,0.0487,0.0128,0.0512,0.0076,,0.0153,0.0717
860340,68.0,,,2.0,4.0,26.0,5.0,42.0,1.0,,13.0,60.0,0.1428,,,0.0042,0.0084,0.0546,0.0105,0.0882,0.0021,,0.0273,0.126
860344,41.0,1.0,,,10.0,19.0,14.0,22.0,1.0,,6.0,25.0,0.1223,0.0029,,,0.0298,0.0567,0.0417,0.0656,0.0029,,0.0179,0.0746
860348,16.0,,,1.0,,11.0,,5.0,,,1.0,15.0,0.061,,,0.0038,,0.0419,,0.019,,,0.0038,0.0572
860352,187.0,,,2.0,20.0,81.0,65.0,106.0,2.0,,27.0,118.0,0.2648,,,0.0028,0.0283,0.1147,0.092,0.1501,0.0028,,0.0382,0.1671
860354,17.0,,,,,11.0,8.0,6.0,,,,9.0,0.055,,,,,0.0355,0.0258,0.0194,,,,0.0291
860356,23.0,,,,3.0,11.0,4.0,12.0,2.0,,3.0,17.0,0.1138,,,,0.0148,0.0544,0.0198,0.0594,0.0099,,0.0148,0.0841
860360,20.0,,,,3.0,13.0,7.0,7.0,,,4.0,13.0,0.0638,,,,0.0095,0.0415,0.0223,0.0223,,,0.0127,0.0415
861304,6.0,,,1.0,,2.0,,4.0,,,2.0,5.0,0.0093,,,0.0015,,0.0031,,0.0062,,,0.0031,0.0077
861308,36.0,,,1.0,2.0,9.0,9.0,27.0,3.0,,4.0,23.0,0.104,,,0.0028,0.0057,0.026,0.026,0.078,0.0086,,0.0115,0.0664
861312,10.0,,,,,4.0,3.0,6.0,,,1.0,7.0,0.0546,,,,,0.0218,0.0163,0.0327,,,0.0054,0.0382
862308,53.0,,,9.0,9.0,18.0,16.0,35.0,3.0,,8.0,25.0,0.1615,,,0.0274,0.0274,0.0548,0.0487,0.1067,0.0091,,0.0243,0.0762
862310,54.0,,,9.0,11.0,29.0,17.0,25.0,3.0,,15.0,25.0,0.1406,,,0.0234,0.0286,0.0755,0.0442,0.0651,0.0078,,0.039,0.0651
862312,62.0,,,4.0,3.0,32.0,18.0,30.0,5.0,,13.0,35.0,0.119,,,0.0076,0.0057,0.0614,0.0345,0.0575,0.0095,,0.0249,0.0671
862316,51.0,,,5.0,6.0,27.0,15.0,24.0,2.0,,7.0,29.0,0.1349,,,0.0132,0.0158,0.0714,0.0396,0.0634,0.0052,,0.0185,0.0767
86T000,17.0,,,,,8.0,,9.0,,,2.0,17.0,0.0206,,,,,0.0097,,0.0109,,,0.0024,0.0206
870312,22.0,1.0,,1.0,,8.0,4.0,14.0,4.0,,,12.0,0.2244,0.0102,,0.0102,,0.0816,0.0408,0.1428,0.0408,,,0.1224
870314,196.0,51.0,,,,80.0,6.0,116.0,8.0,,40.0,131.0,0.374,0.0973,,,,0.1526,0.0114,0.2213,0.0152,,0.0763,0.25
870318,120.0,32.0,,2.0,,57.0,5.0,63.0,8.0,1.0,21.0,72.0,0.2696,0.0719,,0.0044,,0.128,0.0112,0.1415,0.0179,0.0022,0.0471,0.1617
870320,110.0,41.0,,1.0,1.0,51.0,7.0,59.0,13.0,,25.0,48.0,0.2864,0.1067,,0.0026,0.0026,0.1328,0.0182,0.1536,0.0338,,0.0651,0.125
870324,115.0,11.0,,2.0,,60.0,2.0,55.0,8.0,,28.0,92.0,0.2489,0.0238,,0.0043,,0.1298,0.0043,0.119,0.0173,,0.0606,0.1991
87A000,34.0,2.0,1.0,1.0,,18.0,,16.0,1.0,,6.0,29.0,0.1878,0.011,0.0055,0.0055,,0.0994,,0.0883,0.0055,,0.0331,0.1602
880304,93.0,2.0,1.0,2.0,8.0,39.0,11.0,54.0,12.0,,23.0,65.0,0.1781,0.0038,0.0019,0.0038,0.0153,0.0747,0.021,0.1034,0.0229,,0.044,0.1245
880308,91.0,,,4.0,5.0,38.0,9.0,53.0,8.0,,22.0,70.0,0.1292,,,0.0056,0.0071,0.0539,0.0127,0.0752,0.0113,,0.0312,0.0994
880312,93.0,,,5.0,8.0,45.0,10.0,48.0,2.0,,18.0,76.0,0.1654,,,0.0088,0.0142,0.08,0.0177,0.0854,0.0035,,0.032,0.1352
880318,69.0,1.0,,2.0,6.0,34.0,12.0,35.0,5.0,,11.0,49.0,0.138,0.002,,0.004,0.012,0.068,0.024,0.07,0.01,,0.022,0.098
880320,61.0,,,3.0,2.0,24.0,7.0,37.0,9.0,,7.0,42.0,0.753,,,0.037000000000000005,0.0246,0.2962,0.0864,0.4567,0.1111,,0.0864,0.5185
880324,67.0,,,,,37.0,,30.0,6.0,,12.0,61.0,0.2255,,,,,0.1245,,0.101,0.0202,,0.0404,0.2053
880328,110.0,,,,,57.0,4.0,53.0,2.0,,31.0,104.0,0.3525,,,,,0.1826,0.0128,0.1698,0.0064,,0.0993,0.3333
880330,44.0,1.0,,,,21.0,1.0,23.0,,,9.0,42.0,0.1973,0.0044,,,,0.0941,0.0044,0.1031,,,0.0403,0.1883
880336,13.0,,,,,5.0,,8.0,1.0,,1.0,12.0,0.1214,,,,,0.0467,,0.0747,0.0093,,0.0093,0.1121
88A000,38.0,1.0,,,1.0,15.0,1.0,23.0,,,9.0,36.0,0.0959,0.0025,,,0.0025,0.0378,0.0025,0.058,,,0.0227,0.0909
890304,44.0,,1.0,19.0,1.0,20.0,7.0,24.0,6.0,,7.0,11.0,0.2458,,0.0055,0.1061,0.0055,0.1117,0.0391,0.134,0.0335,,0.0391,0.0614
890306,17.0,,1.0,4.0,1.0,8.0,3.0,9.0,,,2.0,9.0,0.1036,,0.006,0.0243,0.006,0.0487,0.0182,0.0548,,,0.0121,0.0548
890308,21.0,1.0,,3.0,2.0,14.0,3.0,7.0,2.0,,1.0,12.0,0.0742,0.0035,,0.0106,0.006999999999999999,0.0494,0.0106,0.0247,0.006999999999999999,,0.0035,0.0424
900302,19.0,,4.0,2.0,3.0,9.0,2.0,10.0,2.0,,4.0,9.0,0.0242,,0.005,0.0025,0.0038,0.0114,0.0025,0.0127,0.0025,,0.005,0.0114
900303,9.0,,,1.0,,4.0,2.0,5.0,,,4.0,6.0,0.0136,,,0.0015,,0.006,0.003,0.0075,,,0.006,0.009000000000000001
900304,22.0,,,8.0,5.0,12.0,11.0,10.0,,,9.0,3.0,0.039,,,0.0142,0.0088,0.0213,0.0195,0.0177,,,0.0159,0.0053
900305,32.0,,2.0,,,16.0,1.0,16.0,2.0,,10.0,27.0,0.0378,,0.0023,,,0.0189,0.0011,0.0189,0.0023,,0.0118,0.0319
900306,81.0,,,43.0,19.0,39.0,29.0,42.0,3.0,,13.0,6.0,0.1749,,,0.0928,0.041,0.0842,0.0626,0.0907,0.0064,,0.028,0.0129
900307,21.0,,1.0,4.0,4.0,9.0,7.0,12.0,5.0,,1.0,4.0,0.0385,,0.0018,0.0073,0.0073,0.0165,0.0128,0.022,0.0091,,0.0018,0.0073
900308,112.0,,,26.0,11.0,54.0,42.0,58.0,7.0,,16.0,37.0,0.1452,,,0.0337,0.0142,0.07,0.0544,0.0752,0.009000000000000001,,0.0207,0.0479
900310,59.0,,2.0,11.0,2.0,35.0,3.0,24.0,2.0,,7.0,41.0,0.042,,0.0014,0.0078,0.0014,0.0249,0.0021,0.0171,0.0014,,0.0049,0.0292
900311,95.0,,3.0,5.0,2.0,51.0,9.0,44.0,2.0,,7.0,76.0,0.0522,,0.0016,0.0027,0.0011,0.028,0.0049,0.0242,0.0011,,0.0038,0.0418
900312,39.0,,,,2.0,21.0,7.0,18.0,,,5.0,32.0,0.1,,,,0.0051,0.0538,0.0179,0.0461,,,0.0128,0.08199999999999999
900314,140.0,1.0,1.0,59.0,16.0,66.0,55.0,74.0,9.0,,33.0,15.0,0.1616,0.0011,0.0011,0.0681,0.0184,0.0762,0.0635,0.0854,0.0103,,0.0381,0.0173
900316,166.0,,,43.0,19.0,69.0,59.0,97.0,5.0,,43.0,59.0,0.1802,,,0.0466,0.0206,0.0749,0.064,0.1053,0.0054,,0.0466,0.064
900318,36.0,,1.0,2.0,,15.0,4.0,21.0,,,10.0,29.0,0.0775,,0.0021,0.0043,,0.0323,0.0086,0.0452,,,0.0215,0.0625
900320,63.0,,1.0,11.0,10.0,28.0,12.0,35.0,3.0,,9.0,36.0,0.1003,,0.0015,0.0175,0.0159,0.0445,0.0191,0.0557,0.0047,,0.0143,0.0573
900328,22.0,,2.0,2.0,2.0,11.0,5.0,11.0,,,3.0,13.0,0.0266,,0.0024,0.0024,0.0024,0.0133,0.006,0.0133,,,0.0036,0.0157
900332,40.0,,,12.0,2.0,18.0,8.0,22.0,1.0,,7.0,19.0,0.1,,,0.03,0.005,0.045,0.02,0.055,0.0025,,0.0175,0.0475
900334,12.0,,,2.0,,6.0,,6.0,,,,10.0,0.0164,,,0.0027,,0.0082,,0.0082,,,,0.0137
900336,307.0,1.0,,114.0,63.0,140.0,154.0,167.0,10.0,,64.0,28.0,0.2949,0.0009,,0.1095,0.0605,0.1344,0.1479,0.1604,0.0096,,0.0614,0.0268
900340,15.0,,,,,9.0,,6.0,,,3.0,15.0,0.0592,,,,,0.0355,,0.0237,,,0.0118,0.0592
900341,44.0,,,15.0,3.0,18.0,9.0,26.0,1.0,,16.0,19.0,0.0817,,,0.0278,0.0055,0.0334,0.0167,0.0483,0.0018,,0.0297,0.0353
900342,184.0,,3.0,17.0,10.0,94.0,45.0,90.0,5.0,,26.0,114.0,0.1074,,0.0017,0.0099,0.0058,0.0549,0.0262,0.0525,0.0029,,0.0151,0.0665
900343,135.0,,1.0,7.0,7.0,72.0,37.0,63.0,6.0,,13.0,84.0,0.1059,,0.0007,0.0054,0.0054,0.0565,0.029,0.0494,0.0047,,0.0102,0.0659
900344,160.0,1.0,1.0,11.0,4.0,82.0,23.0,78.0,8.0,,21.0,116.0,0.1458,0.0009,0.0009,0.01,0.0036,0.0747,0.0209,0.0711,0.0072,,0.0191,0.1057
900346,111.0,,2.0,5.0,3.0,60.0,23.0,51.0,7.0,,17.0,74.0,0.1377,,0.0024,0.0062,0.0037,0.0744,0.0285,0.0632,0.0086,,0.021,0.0918
900347,41.0,,,9.0,1.0,19.0,3.0,22.0,2.0,,4.0,27.0,0.0611,,,0.0134,0.0014,0.0283,0.0044,0.0327,0.0029,,0.0059,0.0402
900348,169.0,2.0,1.0,6.0,7.0,76.0,30.0,93.0,3.0,,32.0,127.0,0.1267,0.0015,0.0007,0.0045,0.0052,0.057,0.0225,0.0697,0.0022,,0.024,0.0952
900350,112.0,,,8.0,1.0,44.0,25.0,68.0,3.0,,24.0,76.0,0.1095,,,0.0078,0.0009,0.043,0.0244,0.0665,0.0029,,0.0234,0.0743
900351,26.0,,,12.0,9.0,12.0,9.0,14.0,1.0,,2.0,4.0,0.051,,,0.0235,0.0176,0.0235,0.0176,0.0275,0.0019,,0.0039,0.0078
900352,52.0,,,2.0,1.0,25.0,3.0,27.0,3.0,,8.0,44.0,0.12,,,0.0046,0.0023,0.0577,0.0069,0.0623,0.0069,,0.0184,0.1016
900353,5.0,,,2.0,,1.0,1.0,4.0,,,2.0,2.0,0.0074,,,0.0029,,0.0014,0.0014,0.0059,,,0.0029,0.0029
900354,52.0,,,3.0,15.0,20.0,23.0,32.0,,,11.0,26.0,0.0982,,,0.0056,0.0283,0.0378,0.0434,0.0604,,,0.0207,0.0491
900356,38.0,1.0,,7.0,6.0,16.0,11.0,22.0,4.0,,8.0,15.0,0.0687,0.0018,,0.0126,0.0108,0.0289,0.0198,0.0397,0.0072,,0.0144,0.0271
900358,58.0,,3.0,4.0,6.0,31.0,13.0,27.0,4.0,,6.0,34.0,0.0928,,0.0048,0.0064,0.0096,0.0496,0.0208,0.0432,0.0064,,0.0096,0.0544
900360,222.0,1.0,1.0,44.0,7.0,99.0,39.0,123.0,9.0,,36.0,128.0,0.1534,0.0006,0.0006,0.0304,0.0048,0.0684,0.0269,0.085,0.0062,,0.0248,0.0884
900362,137.0,,,25.0,11.0,64.0,25.0,73.0,9.0,,24.0,78.0,0.1118,,,0.0204,0.0089,0.0522,0.0204,0.0595,0.0073,,0.0195,0.0636
900363,43.0,,,7.0,8.0,17.0,9.0,26.0,4.0,,9.0,23.0,0.0652,,,0.0106,0.0121,0.0257,0.0136,0.0394,0.006,,0.0136,0.0349
900364,21.0,,,8.0,2.0,8.0,4.0,13.0,2.0,,4.0,7.0,0.0673,,,0.0256,0.0064,0.0256,0.0128,0.0416,0.0064,,0.0128,0.0224
900365,111.0,1.0,,49.0,9.0,28.0,23.0,83.0,6.0,,32.0,32.0,1.3214,0.0119,,0.5833,0.1071,0.3333,0.2738,0.988,0.0714,,0.3809,0.3809
900366,54.0,,2.0,1.0,,25.0,10.0,29.0,2.0,,1.0,39.0,0.0625,,0.0023,0.0011,,0.0289,0.0115,0.0335,0.0023,,0.0011,0.0451
900367,1.0,,,,,,,1.0,,,,1.0,0.0027,,,,,,,0.0027,,,,0.0027
900368,46.0,,1.0,2.0,5.0,27.0,6.0,19.0,1.0,,10.0,36.0,0.0658,,0.0014,0.0028,0.0071,0.0386,0.0085,0.0271,0.0014,,0.0143,0.0515
900370,68.0,1.0,1.0,35.0,14.0,33.0,18.0,35.0,2.0,,17.0,11.0,0.1201,0.0017,0.0017,0.0618,0.0247,0.0583,0.0318,0.0618,0.0035,,0.03,0.0194
900372,61.0,,1.0,9.0,5.0,27.0,11.0,34.0,6.0,,11.0,34.0,0.1099,,0.0018,0.0162,0.009000000000000001,0.0486,0.0198,0.0612,0.0108,,0.0198,0.0612
900376,34.0,,10.0,1.0,1.0,12.0,3.0,22.0,2.0,,8.0,18.0,0.0456,,0.0134,0.0013,0.0013,0.0161,0.004,0.0295,0.0026,,0.0107,0.0241
900377,67.0,,2.0,2.0,,30.0,4.0,37.0,3.0,,11.0,56.0,0.044,,0.0013,0.0013,,0.0197,0.0026,0.0243,0.0019,,0.0072,0.0368
900378,24.0,,2.0,5.0,,12.0,4.0,12.0,,,5.0,13.0,0.0192,,0.0016,0.004,,0.0096,0.0032,0.0096,,,0.004,0.0104
900380,16.0,,3.0,5.0,1.0,5.0,,11.0,,,2.0,8.0,0.0321,,0.006,0.01,0.002,0.01,,0.0221,,,0.004,0.016
900384,39.0,,,4.0,1.0,24.0,4.0,15.0,2.0,,7.0,29.0,0.0754,,,0.0077,0.0019,0.0464,0.0077,0.029,0.0038,,0.0135,0.056
900388,46.0,,,15.0,9.0,24.0,12.0,22.0,6.0,,11.0,13.0,0.0934,,,0.0304,0.0182,0.0487,0.0243,0.0447,0.0121,,0.0223,0.0264
900391,6.0,,1.0,,,3.0,,3.0,1.0,,4.0,4.0,0.0044,,0.0007,,,0.0022,,0.0022,0.0007,,0.0029,0.0029
900392,25.0,,,6.0,2.0,16.0,3.0,9.0,,,25.0,16.0,0.2525,,,0.0606,0.0202,0.1616,0.0303,0.0909,,,0.2525,0.1616
900393,50.0,,1.0,1.0,,23.0,4.0,27.0,2.0,,5.0,42.0,0.0285,,0.0005,0.0005,,0.0131,0.0022,0.0154,0.0011,,0.0028,0.0239
90A000,164.0,,2.0,16.0,3.0,88.0,19.0,76.0,11.0,,21.0,116.0,0.0859,,0.001,0.0083,0.0015,0.0461,0.0099,0.0398,0.0057,,0.011,0.0608
90B000,8.0,,1.0,2.0,,3.0,1.0,5.0,,,,4.0,0.0167,,0.002,0.0041,,0.0062,0.002,0.0104,,,,0.0083
90C000,47.0,,1.0,10.0,,20.0,4.0,27.0,3.0,,12.0,29.0,0.0509,,0.001,0.0108,,0.0216,0.0043,0.0292,0.0032,,0.013,0.0314
910304,48.0,,,20.0,4.0,28.0,9.0,20.0,4.0,,12.0,15.0,0.1126,,,0.0469,0.0093,0.0657,0.0211,0.0469,0.0093,,0.0281,0.0352
910308,24.0,,,20.0,1.0,8.0,1.0,16.0,1.0,,1.0,2.0,0.149,,,0.1242,0.0062,0.0496,0.0062,0.0993,0.0062,,0.0062,0.0124
910311,115.0,,,87.0,5.0,56.0,9.0,59.0,5.0,,12.0,14.0,0.2473,,,0.187,0.0107,0.1204,0.0193,0.1268,0.0107,,0.0258,0.0301
910314,97.0,1.0,1.0,67.0,5.0,41.0,9.0,56.0,3.0,,10.0,16.0,0.2081,0.0021,0.0021,0.1437,0.0107,0.0879,0.0193,0.1201,0.0064,,0.0214,0.0343
910316,303.0,,,224.0,11.0,137.0,30.0,166.0,13.0,,68.0,36.0,0.3598,,,0.266,0.013,0.1627,0.0356,0.1971,0.0154,,0.0807,0.0427
910340,43.0,,,34.0,,21.0,,22.0,2.0,,4.0,7.0,0.2792,,,0.2207,,0.1363,,0.1428,0.0129,,0.0259,0.0454
910346,39.0,,,24.0,3.0,19.0,5.0,20.0,1.0,,8.0,9.0,0.2294,,,0.1411,0.0176,0.1117,0.0294,0.1176,0.0058,,0.047,0.0529
910356,61.0,,,43.0,5.0,24.0,11.0,37.0,4.0,,9.0,3.0,0.2301,,,0.1622,0.0188,0.0905,0.0415,0.1396,0.015,,0.0339,0.0113
910360,59.0,,1.0,40.0,3.0,32.0,7.0,27.0,1.0,,9.0,10.0,0.2218,,0.0037,0.1503,0.0112,0.1203,0.0263,0.1015,0.0037,,0.0338,0.0375
910368,72.0,,,51.0,3.0,27.0,11.0,45.0,4.0,,12.0,6.0,0.4645,,,0.329,0.0193,0.1741,0.0709,0.2903,0.0258,,0.0774,0.0387
910370,494.0,1.0,,330.0,19.0,227.0,78.0,267.0,17.0,1.0,94.0,67.0,0.4833,0.0009,,0.3228,0.0185,0.2221,0.0763,0.2612,0.0166,0.0009,0.0919,0.0655
910376,78.0,,,52.0,5.0,32.0,14.0,46.0,9.0,,13.0,3.0,0.3145,,,0.2096,0.0201,0.129,0.0564,0.1854,0.0362,,0.0524,0.012
910380,99.0,,1.0,61.0,2.0,56.0,5.0,43.0,5.0,,22.0,27.0,0.3046,,0.003,0.1876,0.0061,0.1723,0.0153,0.1323,0.0153,,0.0676,0.083
910384,39.0,,,19.0,2.0,23.0,8.0,16.0,1.0,,,11.0,0.1488,,,0.0725,0.0076,0.0877,0.0305,0.061,0.0038,,,0.0419
91A000,45.0,,1.0,5.0,,20.0,1.0,25.0,2.0,,7.0,36.0,0.0553,,0.0012,0.0061,,0.0246,0.0012,0.0307,0.0024,,0.0086,0.0442
91B000,91.0,1.0,1.0,57.0,6.0,38.0,16.0,53.0,5.0,,5.0,11.0,0.0767,0.0008,0.0008,0.048,0.005,0.032,0.0134,0.0446,0.0042,,0.0042,0.0092
920302,94.0,,4.0,36.0,16.0,39.0,33.0,55.0,5.0,,11.0,16.0,0.1292,,0.0055,0.0495,0.022,0.0536,0.0453,0.0756,0.0068,,0.0151,0.022
920303,52.0,,2.0,26.0,5.0,22.0,4.0,30.0,4.0,,13.0,16.0,0.0628,,0.0024,0.0314,0.006,0.0265,0.0048,0.0362,0.0048,,0.0157,0.0193
920304,75.0,,3.0,31.0,21.0,34.0,15.0,41.0,3.0,,9.0,23.0,0.1192,,0.0047,0.0492,0.0333,0.054000000000000006,0.0238,0.0651,0.0047,,0.0143,0.0365
920306,91.0,,2.0,15.0,4.0,49.0,9.0,42.0,5.0,,15.0,60.0,0.1008,,0.0022,0.0166,0.0044,0.0543,0.0099,0.0465,0.0055,,0.0166,0.0665
920307,67.0,,31.0,10.0,16.0,37.0,12.0,30.0,1.0,,8.0,13.0,0.0641,,0.0296,0.0095,0.0153,0.0354,0.0114,0.0287,0.0009,,0.0076,0.0124
920308,36.0,,4.0,5.0,9.0,24.0,9.0,12.0,2.0,,3.0,16.0,0.0569,,0.0063,0.0079,0.0142,0.0379,0.0142,0.0189,0.0031,,0.0047,0.0253
920312,94.0,,2.0,24.0,3.0,45.0,13.0,49.0,2.0,,15.0,53.0,0.0913,,0.0019,0.0233,0.0029,0.0437,0.0126,0.0476,0.0019,,0.0145,0.0515
920315,64.0,,1.0,9.0,2.0,38.0,12.0,26.0,2.0,,12.0,40.0,0.0735,,0.0011,0.0103,0.0022,0.0436,0.0137,0.0298,0.0022,,0.0137,0.0459
920316,292.0,,16.0,45.0,19.0,152.0,68.0,140.0,15.0,,55.0,148.0,0.1421,,0.0077,0.0219,0.0092,0.07400000000000001,0.0331,0.0681,0.0073,,0.0267,0.07200000000000001
920317,197.0,,5.0,10.0,6.0,107.0,41.0,90.0,14.0,,31.0,127.0,0.081,,0.002,0.0041,0.0024,0.044,0.0168,0.037000000000000005,0.0057,,0.0127,0.0522
920318,515.0,,22.0,177.0,100.0,249.0,141.0,266.0,30.0,,115.0,145.0,0.258,,0.011,0.0886,0.0501,0.1247,0.0706,0.1332,0.015,,0.0576,0.0726
920320,44.0,,,11.0,11.0,26.0,19.0,18.0,5.0,,7.0,9.0,0.095,,,0.0237,0.0237,0.0561,0.041,0.0388,0.0107,,0.0151,0.0194
920324,60.0,,,51.0,1.0,16.0,3.0,44.0,2.0,,58.0,4.0,1.1764,,,1.0,0.0196,0.3137,0.0588,0.8627,0.0392,,1.1372,0.0784
920325,101.0,2.0,2.0,31.0,15.0,46.0,23.0,55.0,7.0,,22.0,36.0,0.1308,0.0025,0.0025,0.0401,0.0194,0.0595,0.0297,0.0712,0.009000000000000001,,0.0284,0.0466
920326,24.0,,,7.0,6.0,9.0,12.0,15.0,1.0,,4.0,4.0,0.0636,,,0.0185,0.0159,0.0238,0.0318,0.0397,0.0026,,0.0106,0.0106
920327,66.0,,2.0,10.0,17.0,26.0,25.0,40.0,2.0,,20.0,27.0,0.0992,,0.003,0.015,0.0255,0.039,0.0375,0.0601,0.003,,0.03,0.0406
920328,35.0,,2.0,5.0,7.0,18.0,12.0,17.0,2.0,,6.0,14.0,0.0539,,0.003,0.0077,0.0107,0.0277,0.0184,0.0261,0.003,,0.0092,0.0215
920329,114.0,,3.0,51.0,24.0,54.0,42.0,60.0,9.0,,29.0,9.0,0.1678,,0.0044,0.0751,0.0353,0.0795,0.0618,0.0883,0.0132,,0.0427,0.0132
920332,109.0,,1.0,37.0,29.0,54.0,49.0,55.0,8.0,,17.0,14.0,0.139,,0.0012,0.0471,0.0369,0.0688,0.0625,0.0701,0.0102,,0.0216,0.0178
920334,81.0,,5.0,21.0,14.0,46.0,28.0,35.0,2.0,1.0,11.0,24.0,0.108,,0.0066,0.028,0.0186,0.0613,0.0373,0.0466,0.0026,0.0013,0.0146,0.032
920336,47.0,,,15.0,15.0,18.0,26.0,29.0,3.0,,12.0,3.0,0.1192,,,0.038,0.038,0.0456,0.0659,0.0736,0.0076,,0.0304,0.0076
920340,36.0,,,8.0,4.0,22.0,6.0,14.0,3.0,,7.0,19.0,0.0711,,,0.0158,0.0079,0.0434,0.0118,0.0276,0.0059,,0.0138,0.0375
920342,103.0,1.0,5.0,57.0,10.0,53.0,16.0,50.0,2.0,,13.0,22.0,0.1436,0.0013,0.0069,0.0794,0.0139,0.0739,0.0223,0.0697,0.0027,,0.0181,0.0306
920344,56.0,,4.0,22.0,16.0,23.0,14.0,33.0,4.0,,6.0,12.0,0.0858,,0.0061,0.0337,0.0245,0.0352,0.0214,0.0506,0.0061,,0.0092,0.0184
920348,368.0,,4.0,164.0,45.0,209.0,92.0,159.0,18.0,,94.0,90.0,0.1849,,0.002,0.0824,0.0226,0.105,0.0462,0.0798,0.009000000000000001,,0.0472,0.0452
920349,48.0,,,20.0,6.0,21.0,7.0,27.0,3.0,,8.0,18.0,0.1118,,,0.0466,0.0139,0.0489,0.0163,0.0629,0.0069,,0.0186,0.0419
