agency_code,act_per1000_all_inc2,act_per1000_am7_inc2,act_per1000_as7_inc2,act_per1000_bl7_inc2,act_per1000_eds_inc2,act_per1000_els_inc2,act_per1000_fem_inc2,act_per1000_hi7_inc2,act_per1000_male_inc2,act_per1000_mu7_inc2,act_per1000_pi7_inc2,act_per1000_swd_inc2,act_per1000_wh7_inc2,arr_per1000_all_inc2,arr_per1000_am7_inc2,arr_per1000_as7_inc2,arr_per1000_bl7_inc2,arr_per1000_eds_inc2,arr_per1000_els_inc2,arr_per1000_fem_inc2,arr_per1000_hi7_inc2,arr_per1000_male_inc2,arr_per1000_mu7_inc2,arr_per1000_pi7_inc2,arr_per1000_swd_inc2,arr_per1000_wh7_inc2,bha_per1000_all_inc2,bha_per1000_am7_inc2,bha_per1000_as7_inc2,bha_per1000_bl7_inc2,bha_per1000_eds_inc2,bha_per1000_els_inc2,bha_per1000_fem_inc2,bha_per1000_hi7_inc2,bha_per1000_male_inc2,bha_per1000_mu7_inc2,bha_per1000_pi7_inc2,bha_per1000_swd_inc2,bha_per1000_wh7_inc2,exp_per1000_all_inc2,exp_per1000_am7_inc2,exp_per1000_as7_inc2,exp_per1000_bl7_inc2,exp_per1000_eds_inc2,exp_per1000_els_inc2,exp_per1000_fem_inc2,exp_per1000_hi7_inc2,exp_per1000_male_inc2,exp_per1000_mu7_inc2,exp_per1000_pi7_inc2,exp_per1000_swd_inc2,exp_per1000_wh7_inc2,iss_per1000_all_inc2,iss_per1000_am7_inc2,iss_per1000_as7_inc2,iss_per1000_bl7_inc2,iss_per1000_eds_inc2,iss_per1000_els_inc2,iss_per1000_fem_inc2,iss_per1000_hi7_inc2,iss_per1000_male_inc2,iss_per1000_mu7_inc2,iss_per1000_pi7_inc2,iss_per1000_swd_inc2,iss_per1000_wh7_inc2,lts_per1000_all_inc2,lts_per1000_am7_inc2,lts_per1000_as7_inc2,lts_per1000_bl7_inc2,lts_per1000_eds_inc2,lts_per1000_els_inc2,lts_per1000_fem_inc2,lts_per1000_hi7_inc2,lts_per1000_male_inc2,lts_per1000_mu7_inc2,lts_per1000_pi7_inc2,lts_per1000_swd_inc2,lts_per1000_wh7_inc2,rpt_per1000_all_inc2,rpt_per1000_am7_inc2,rpt_per1000_as7_inc2,rpt_per1000_bl7_inc2,rpt_per1000_eds_inc2,rpt_per1000_els_inc2,rpt_per1000_fem_inc2,rpt_per1000_hi7_inc2,rpt_per1000_male_inc2,rpt_per1000_mu7_inc2,rpt_per1000_pi7_inc2,rpt_per1000_swd_inc2,rpt_per1000_wh7_inc2,sts_per1000_all_inc2,sts_per1000_am7_inc2,sts_per1000_as7_inc2,sts_per1000_bl7_inc2,sts_per1000_eds_inc2,sts_per1000_els_inc2,sts_per1000_fem_inc2,sts_per1000_hi7_inc2,sts_per1000_male_inc2,sts_per1000_mu7_inc2,sts_per1000_pi7_inc2,sts_per1000_swd_inc2,sts_per1000_wh7_inc2
520336,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,20.134,,,35.29400000000001,13.889,,0.0,0.0,30.928,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,93.96,,,105.882,90.278,,11.628,40.0,134.02100000000002,,,83.333,60.606,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,167.785,,,164.706,145.833,,23.256,40.0,237.113,,,83.333,136.364
530302,1.5432,,,5.6179999999999986,2.004,0.0,0.0,0.0,3.003,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.84,,,112.36,38.076,18.868,22.508000000000006,16.064,72.072,50.0,,80.0,32.086,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,415.1230000000001,,,1112.36,438.878,88.05,183.28,84.337,636.637,250.0,,946.667,240.642,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,126.543,,,348.315,138.27700000000002,12.579,38.585,24.096,210.21,50.0,,413.333,69.51899999999999
530306,333.3333,,,250.0,206.5217,,117.6471,550.0,463.4146,,,47.619,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,396.825,,,357.1430000000001,271.73900000000003,,235.294,350.0,512.195,,,285.714,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,4904.762,,,,3304.348,,4823.529,4400.0,,,,3095.238,
530308,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.345,,,45.455,13.1,0.0,6.803,0.0,13.605,0.0,,26.667,4.149,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,381.034,,,875.0,432.314,153.333,132.653,170.94,619.048,666.6669999999998,,666.6669999999998,365.145,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,101.724,,,261.36400000000003,113.537,40.0,20.408,47.00899999999999,180.272,0.0,,320.0,103.734
530312,1.6949,,,0.0,2.0408,0.0,0.0,0.0,3.7594,0.0,,0.0,6.0241,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,37.288,,,117.188,44.898,18.634,12.987,16.064,67.669,0.0,,0.0,18.072,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,61.017,,,187.5,71.429,12.422,12.987,16.064,120.301,100.0,,153.846,30.12,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,101.695,,,273.438,114.286,18.634,12.987,24.096,210.526,100.0,,192.308,96.386
530314,27.8207,,,40.6504,28.7611,28.9855,23.0263,23.9044,32.4484,66.6667,,14.7059,17.2414,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,61.824,,,154.472,77.434,14.493,32.895,51.793,88.49600000000002,0.0,,44.118,34.483000000000004,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,673.8789999999998,,,1268.293,745.575,304.348,437.5,474.104,893.805,1433.333,,735.294,508.621,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,264.297,,,495.935,307.522,144.928,125.0,195.219,392.33,533.3330000000002,,264.706,189.655
530316,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,86.20700000000002,,,45.455,66.667,,0.0,102.564,65.789,,,30.864,0.0
530320,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.602,,,50.0,28.933000000000003,7.692,11.429,35.019,41.534,0.0,,27.027,10.345,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,224.398,,,600.0,256.781,15.385,114.286,46.69300000000001,348.24300000000005,687.5,,486.486,200.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,39.157,,,150.0,45.208,0.0,25.714,0.0,54.313,187.5,,94.595,13.793
530335,3.5211,,0.0,0.0,5.9524,,5.3476,6.9929999999999986,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,42.254,,0.0,0.0,0.0,,64.171,0.0,0.0,,,,120.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,56.338,,100.0,27.027,41.667,,53.476000000000006,41.958,51.724,,,,50.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,35.211,,0.0,0.0,23.81,,37.433,27.972,25.862,,,,50.0
530336,15.7368,,0.0,18.9394,20.1422,6.1728,8.6705,8.0808,21.5054,32.7869,,34.0136,18.4255,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.876,,0.0,15.152,17.773,6.172999999999999,1.445,4.04,22.849,16.393,,68.027,18.425,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,678.112,,0.0,1329.545,890.995,543.21,426.301,551.515,877.688,836.066,,1251.701,428.811,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,135.19299999999998,,83.333,287.879,172.986,55.556,70.809,72.727,188.172,98.361,,380.952,102.178
530340,2.7285,,,0.0,3.3613,0.0,0.0,0.0,4.9383,0.0,,12.1951,11.9048,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.729,,,12.903,3.361,0.0,0.0,0.0,4.938,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,85.948,,,212.903,100.84,14.925,30.03,29.491,130.864,54.054,,134.14600000000002,101.19,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,98.226,,,270.968,117.647,29.851,12.012,29.491,167.90099999999995,108.108,,158.537,89.286
530341,12.605,,,35.3535,16.5975,0.0,6.772,5.7971,17.4419,0.0,,37.3832,8.2418,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,22.059,,,55.556,27.663,0.0,4.515,11.594,36.822,0.0,,37.383,16.484,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,517.857,,,1060.606,626.556,339.6230000000001,311.512,310.145,687.9839999999998,594.595,,915.888,409.341,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.402999999999999,,,20.202,9.682,18.868,9.029,8.696,7.752000000000002,0.0,,9.346,2.747,353.992,,,686.8689999999998,405.256,283.019,214.447,252.174,468.992,351.351,,588.785,274.725
530343,20.7021,0.0,0.0,8.1301,17.1504,30.9278,9.3458,21.8447,30.1508,58.8235,,43.1034,23.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.6,0.0,0.0,0.0,1.319,0.0,5.607,0.0,1.675,29.412,,8.621,7.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,174.61700000000005,200.0,0.0,313.008,200.528,226.804,99.065,109.223,236.181,588.235,,318.966,119.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,122.412,100.0,0.0,182.927,130.607,103.093,72.89699999999998,114.078,162.47899999999996,323.529,,293.103,76.73899999999998
530346,4.3478,,,0.0,9.5238,0.0,0.0,19.6078,8.6455,0.0,,27.2727,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.841,,,67.308,31.746,0.0,0.0,0.0,37.464,0.0,,54.545,14.493,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,185.507,,,567.308,330.159,100.0,39.886,189.542,328.53,0.0,,309.091,96.618,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,57.971,,,115.385,114.286,66.667,2.849,91.503,112.392,66.667,,218.182,31.401
530354,2.8777,,,4.6948,1.9342,0.0,2.809,0.0,2.8653,0.0,,11.9048,3.6765,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,43.165,,,117.371,54.159,0.0,25.281,17.647000000000006,60.172,0.0,,95.238,7.353,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,330.935,,,779.3430000000002,433.269,42.857,117.978,164.706,538.682,400.0,,464.286,73.529,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,115.108,,,281.69,147.002,0.0,78.652,76.471,148.997,25.0,,226.19,22.059
530356,8.9419,,,17.2414,12.3457,0.0,5.9524,0.0,11.976,111.1111,,25.3165,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,74.516,,,137.931,88.477,37.975,23.81,73.171,125.749,74.074,,240.506,23.364,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,970.194,,,1908.046,1230.453,1075.9489999999996,553.571,873.9839999999998,1392.216,1333.333,,1746.835,303.738,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,630.4019999999998,,,1224.138,808.6419999999998,822.785,419.643,569.106,844.311,703.704,,1531.646,238.318
530358,,,,358.9744,196.7213,,92.3077,0.0,344.8276,,,607.1429,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,16.393,,0.0,0.0,34.483000000000004,,,71.429,0.0,,,,25.641,65.574,,0.0,0.0,137.931,,,250.0,0.0
53B000,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,43.21,,,31.25,34.483000000000004,,0.0,40.0,83.333,,,0.0,50.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,67.90100000000001,,,125.0,68.96600000000001,,25.316,40.0,107.143,,,0.0,50.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,154.321,,,281.25,482.759,,63.291,120.0,238.095,,,307.692,110.0
540304,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.894,,,6.494,3.145,0.0,0.0,0.0,3.731,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,51.136,,,84.416,69.182,20.0,14.599,12.048,85.821,100.0,,108.696,38.869,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.667,,,71.429,69.182,20.0,7.298999999999999,36.145,74.627,50.0,,163.043,24.735
540308,1.1429,,,2.3419,0.0,0.0,0.0,0.0,2.1552,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,,,14.052,5.831,0.0,0.0,0.0,15.086,0.0,,24.845,3.175,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,136.0,,,201.405,139.942,31.746,69.663,35.211,189.655,238.095,,167.702,73.016
540312,1.8018,,,0.0,2.6247,0.0,0.0,0.0,3.4843,0.0,,0.0,4.6948,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,32.431999999999995,,,54.299,47.244,93.75,26.515,33.333,38.328,105.263,,37.5,4.695,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,353.153,,,610.86,467.192,312.5,189.394,211.111,508.711,1000.0,,337.5,103.286,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,257.658,,,425.339,330.709,406.25,121.212,233.333,386.76,263.158,,350.0,107.981
540315,7.8864,,,8.2508,7.1429,0.0,3.003,0.0,12.6984,,,22.7273,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,22.082,,,21.452,21.429,100.0,36.036,0.0,6.349,,,22.727,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,252.366,,,252.475,257.143,200.0,204.204,222.222,292.063,,,318.182,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,383.281,,,387.789,383.929,0.0,345.345,333.333,406.349,,,840.909,
540316,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.2639999999999985,,,4.386,4.831,0.0,8.097000000000001,0.0,0.0,40.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,38.38,,,57.018,43.478,16.393,16.194000000000006,10.309,54.902,120.0,,17.544,7.042000000000002,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,72.495,,,96.491,79.71,32.787,24.291,20.619,109.804,160.0,,122.807,42.254
540317,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,5.525,,,18.182,,,8.402999999999999,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,11.05,,,18.182,,,8.402999999999999,,14.925,,,,11.111
540318,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.658,,,21.277,13.514,,0.0,,16.667,,,16.667,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,987.342,,,1212.766,864.865,,1105.263,,950.0,,,616.6669999999998,809.5239999999999
540320,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,179.545,,,409.524,212.121,62.5,63.636,34.483000000000004,292.793,379.31,,302.632,99.548,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,109.091,,,276.19,133.333,0.0,31.818,0.0,184.685,275.862,,250.0,49.774
540324,14.2012,,,25.9366,16.8856,0.0,5.1414,7.5188,20.9205,0.0,,25.0,5.6022,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.367,,,5.7639999999999985,3.752,0.0,0.0,0.0,4.184,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,99.408,,,138.329,125.704,35.714,61.697,60.15,125.523,227.273,,183.333,64.426,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,173.96400000000003,,,268.012,221.388,35.714,79.692,75.188,242.678,590.909,,358.333,86.835
540325,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,5.859,,,6.148,5.714,,3.559,0.0,8.032,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,234.375,,,239.754,220.952,,74.733,117.647,397.59,,,333.333,
540326,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,80.972,,,102.632,85.45,,25.21,,139.918,55.556,,158.537,
540328,2.1834,,,0.0,2.9499,0.0,0.0,0.0,3.937,0.0,,12.0482,4.2017,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,141.921,,,235.294,147.493,89.744,75.556,111.111,188.976,411.765,,301.205,113.445
540330,6.2112,,,6.7873,6.6079,,0.0,0.0,12.5,0.0,,30.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,2.07,,,2.262,2.2030000000000003,,0.0,0.0,4.167,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,10.352,,,11.312,8.811,,7.905,0.0,12.5,0.0,,10.0,,2.0704,,,2.2624,2.2026,,0.0,0.0,4.1667,0.0,,10.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,412.008,,,436.652,416.3,,241.107,266.66700000000003,575.0,58.824,,550.0,
540336,1.4245,,,7.874,2.5,,0.0,0.0,2.5063,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,19.943,,,7.874,32.5,,14.368,0.0,22.556,,,25.641,27.837,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,48.433,,,62.992,72.5,,31.609,16.529,57.644,,,59.82899999999999,51.392
540338,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,128.205,,,130.631,123.967,,66.667,,189.655,,,243.243,
540340,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.689,,,0.0,5.127999999999999,35.714,0.0,24.39,12.121,0.0,,34.483000000000004,5.102,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.344,,,0.0,5.127999999999999,0.0,0.0,0.0,6.061,0.0,,17.241,5.102,117.057,,,275.0,133.333,71.429,29.197,48.78,187.879,200.0,,258.621,91.837
540344,15.6986,,,12.1951,24.8139,0.0,9.8039,0.0,21.2121,0.0,,7.8125,23.2558,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.989,,,24.39,17.37,0.0,13.072,6.9929999999999986,9.091,0.0,,31.25,7.752000000000002,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,296.703,,,536.585,342.432,250.0,209.15,174.825,378.788,666.6669999999998,,476.5630000000001,266.15,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,227.63,,,439.024,295.285,150.0,120.915,174.825,327.273,523.81,,429.6880000000001,183.463
54A000,5.6818,,,5.6497,5.7143,,0.0,,10.4167,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,17.045,,,5.65,17.143,,11.236,,20.833,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,284.091,,,265.53700000000003,280.0,,134.83100000000002,,395.833,,,595.238,,5.6818,,,5.6497,5.7143,,0.0,,10.4167,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,454.545,,,395.48,457.143,,202.247,,645.8330000000002,,,738.095,
550308,94.3396,,,,50.0,,166.6667,,75.0,,,125.0,119.0476,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,56.604,,,,25.0,,0.0,,75.0,,,83.333,47.619,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,56.604,,,,50.0,,83.333,,50.0,,,41.667,71.429,1226.415,,,,1200.0,,1083.333,,1300.0,,,1208.333,1142.857
