agency_code,pct_ap_a_as7_courses2,pct_ap_a_bl7_courses2,pct_ap_a_fem_courses2,pct_ap_a_hi7_courses2,pct_ap_a_male_courses2,pct_ap_a_mu7_courses2,pct_ap_a_swd_courses2,pct_ap_a_wh7_courses2,pct_ap_h_am7_courses2,pct_ap_h_as7_courses2,pct_ap_h_bl7_courses2,pct_ap_h_els_courses2,pct_ap_h_fem_courses2,pct_ap_h_hi7_courses2,pct_ap_h_male_courses2,pct_ap_h_mu7_courses2,pct_ap_h_swd_courses2,pct_ap_h_wh7_courses2,pct_ap_t_as7_courses2,pct_ap_t_bl7_courses2,pct_ap_t_fem_courses2,pct_ap_t_hi7_courses2,pct_ap_t_male_courses2,pct_ap_t_mu7_courses2,pct_ap_t_wh7_courses2,pct_ccp_a_am7_courses2,pct_ccp_a_as7_courses2,pct_ccp_a_bl7_courses2,pct_ccp_a_els_courses2,pct_ccp_a_fem_courses2,pct_ccp_a_hi7_courses2,pct_ccp_a_male_courses2,pct_ccp_a_mu7_courses2,pct_ccp_a_swd_courses2,pct_ccp_a_wh7_courses2,pct_ccp_h_am7_courses2,pct_ccp_h_as7_courses2,pct_ccp_h_bl7_courses2,pct_ccp_h_els_courses2,pct_ccp_h_fem_courses2,pct_ccp_h_hi7_courses2,pct_ccp_h_male_courses2,pct_ccp_h_mu7_courses2,pct_ccp_h_swd_courses2,pct_ccp_h_wh7_courses2,pct_ccp_t_bl7_courses2,pct_ccp_t_els_courses2,pct_ccp_t_fem_courses2,pct_ccp_t_hi7_courses2,pct_ccp_t_male_courses2,pct_ccp_t_mu7_courses2,pct_ccp_t_swd_courses2,pct_ccp_t_wh7_courses2,pct_ib_h_as7_courses2,pct_ib_h_bl7_courses2,pct_ib_h_fem_courses2,pct_ib_h_hi7_courses2,pct_ib_h_male_courses2,pct_ib_h_mu7_courses2,pct_ib_h_wh7_courses2,tot_num_ap_a_am7_courses2,tot_num_ap_a_as7_courses2,tot_num_ap_a_bl7_courses2,tot_num_ap_a_els_courses2,tot_num_ap_a_fem_courses2,tot_num_ap_a_hi7_courses2,tot_num_ap_a_male_courses2,tot_num_ap_a_mu7_courses2,tot_num_ap_a_other_courses2,tot_num_ap_a_pi7_courses2,tot_num_ap_a_swd_courses2,tot_num_ap_a_wh7_courses2,tot_num_ap_h_am7_courses2,tot_num_ap_h_as7_courses2,tot_num_ap_h_bl7_courses2,tot_num_ap_h_els_courses2,tot_num_ap_h_fem_courses2,tot_num_ap_h_hi7_courses2,tot_num_ap_h_male_courses2,tot_num_ap_h_mu7_courses2,tot_num_ap_h_other_courses2,tot_num_ap_h_pi7_courses2,tot_num_ap_h_swd_courses2,tot_num_ap_h_wh7_courses2,tot_num_ap_t_am7_courses2,tot_num_ap_t_as7_courses2,tot_num_ap_t_bl7_courses2,tot_num_ap_t_els_courses2,tot_num_ap_t_fem_courses2,tot_num_ap_t_hi7_courses2,tot_num_ap_t_male_courses2,tot_num_ap_t_mu7_courses2,tot_num_ap_t_other_courses2,tot_num_ap_t_pi7_courses2,tot_num_ap_t_swd_courses2,tot_num_ap_t_wh7_courses2,tot_num_ccp_a_am7_courses2,tot_num_ccp_a_as7_courses2,tot_num_ccp_a_bl7_courses2,tot_num_ccp_a_els_courses2,tot_num_ccp_a_fem_courses2,tot_num_ccp_a_hi7_courses2,tot_num_ccp_a_male_courses2,tot_num_ccp_a_mu7_courses2,tot_num_ccp_a_other_courses2,tot_num_ccp_a_pi7_courses2,tot_num_ccp_a_swd_courses2,tot_num_ccp_a_wh7_courses2,tot_num_ccp_h_am7_courses2,tot_num_ccp_h_as7_courses2,tot_num_ccp_h_bl7_courses2,tot_num_ccp_h_els_courses2,tot_num_ccp_h_fem_courses2,tot_num_ccp_h_hi7_courses2,tot_num_ccp_h_male_courses2,tot_num_ccp_h_mu7_courses2,tot_num_ccp_h_other_courses2,tot_num_ccp_h_pi7_courses2,tot_num_ccp_h_swd_courses2,tot_num_ccp_h_wh7_courses2,tot_num_ccp_i_am7_courses2,tot_num_ccp_i_as7_courses2,tot_num_ccp_i_bl7_courses2,tot_num_ccp_i_els_courses2,tot_num_ccp_i_fem_courses2,tot_num_ccp_i_hi7_courses2,tot_num_ccp_i_male_courses2,tot_num_ccp_i_mu7_courses2,tot_num_ccp_i_other_courses2,tot_num_ccp_i_pi7_courses2,tot_num_ccp_i_swd_courses2,tot_num_ccp_i_wh7_courses2,tot_num_ccp_t_am7_courses2,tot_num_ccp_t_as7_courses2,tot_num_ccp_t_bl7_courses2,tot_num_ccp_t_els_courses2,tot_num_ccp_t_fem_courses2,tot_num_ccp_t_hi7_courses2,tot_num_ccp_t_male_courses2,tot_num_ccp_t_mu7_courses2,tot_num_ccp_t_other_courses2,tot_num_ccp_t_pi7_courses2,tot_num_ccp_t_swd_courses2,tot_num_ccp_t_wh7_courses2,tot_num_ib_h_am7_courses2,tot_num_ib_h_as7_courses2,tot_num_ib_h_bl7_courses2,tot_num_ib_h_els_courses2,tot_num_ib_h_fem_courses2,tot_num_ib_h_hi7_courses2,tot_num_ib_h_male_courses2,tot_num_ib_h_mu7_courses2,tot_num_ib_h_other_courses2,tot_num_ib_h_pi7_courses2,tot_num_ib_h_swd_courses2,tot_num_ib_h_wh7_courses2,year_a_am7_courses2,year_a_as7_courses2,year_a_bl7_courses2,year_a_els_courses2,year_a_fem_courses2,year_a_hi7_courses2,year_a_male_courses2,year_a_mu7_courses2,year_a_other_courses2,year_a_pi7_courses2,year_a_swd_courses2,year_a_wh7_courses2,year_h_am7_courses2,year_h_as7_courses2,year_h_bl7_courses2,year_h_els_courses2,year_h_fem_courses2,year_h_hi7_courses2,year_h_male_courses2,year_h_mu7_courses2,year_h_other_courses2,year_h_pi7_courses2,year_h_swd_courses2,year_h_wh7_courses2,year_i_am7_courses2,year_i_as7_courses2,year_i_bl7_courses2,year_i_els_courses2,year_i_fem_courses2,year_i_hi7_courses2,year_i_male_courses2,year_i_mu7_courses2,year_i_other_courses2,year_i_pi7_courses2,year_i_swd_courses2,year_i_wh7_courses2,year_t_am7_courses2,year_t_as7_courses2,year_t_bl7_courses2,year_t_els_courses2,year_t_fem_courses2,year_t_hi7_courses2,year_t_male_courses2,year_t_mu7_courses2,year_t_other_courses2,year_t_pi7_courses2,year_t_swd_courses2,year_t_wh7_courses2
910370,,,,,,,,,,,46.34,,63.41,25.61,36.59,,,15.85,,,,,,,,,,,,,,,,,,,,63.24,,43.38,18.38,56.62,,8.82,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
910382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33,,61.9,21.16,38.1,,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
91A000,,,59.26,,40.74,,,92.59,,,,,,,,,,,,,,,,,,,,,,55.88,,44.12,,,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91B000,,73.13,55.0,22.5,45.0,,,,,,,,,,,,,,,,,,,,,,,75.51,,57.14,20.41,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920316,,,,,,,,,,15.38,5.0,,57.34,6.06,42.66,5.0,5.0,69.7,,,,,,,,,,,,,,,,,,,7.94,7.94,,48.81,12.9,51.19,5.0,8.73,67.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0,858.0,858.0,858.0,858.0,858.0,858.0,858.0,858.0,858.0,858.0,858.0,,,,,,,,,,,,,,,,,,,,,,,,,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920317,,,,,,,,,,9.42,6.57,,56.63,6.79,43.37,5.0,,74.15,,,,,,,,,,,,,,,,,,,8.13,7.53,,62.65,8.43,37.35,,,73.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.0,913.0,913.0,913.0,913.0,913.0,913.0,913.0,913.0,913.0,913.0,913.0,,,,,,,,,,,,,,,,,,,,,,,,,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920318,,,,,,,,,,12.88,11.29,,58.03,9.06,41.97,5.25,,61.21,,,,,,,,,,,,,,,,,,,10.89,16.44,6.44,44.44,12.22,55.56,5.0,11.56,57.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
920348,,,,,,,,,,5.0,6.86,,51.2,5.0,48.8,,5.0,83.41,,,,,,,,,,,,,,,,,,,,31.95,8.28,64.5,23.08,35.5,,10.65,38.46,,,,,,,,,,5.56,56.06,,43.94,,85.86,,,,,,,,,,,,,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,,,,,,,,,,,,,,,,,,,,,,,,,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920368,,,,,,,,,,7.48,10.28,,51.56,14.49,48.44,5.0,5.0,63.24,,,,,,,,,,,,,,,,,,,5.0,14.85,8.18,33.64,28.18,66.36,5.15,12.73,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920386,,,,,,,,,,,,,61.76,,38.24,,,73.53,,,,,,,,,,,,,,,,,,,,,,65.38,,,,,80.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920411,,,,,,,,,,,21.76,,62.96,36.11,37.04,,,37.04,,,,,,,,,,,,,,,,,,,,33.18,6.87,49.53,35.07,50.47,5.0,14.45,27.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920412,,,,,,,,,,37.78,10.91,,54.89,5.0,45.11,5.0,5.0,41.97,,,,,,,,,,,,,,,,,,,37.04,27.41,,59.51,10.62,40.49,5.0,5.0,21.48,,,,,,,,,41.84,6.8,58.16,5.0,41.84,5.0,43.2,,,,,,,,,,,,,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920428,,,,,,,,,,5.0,8.76,,58.02,11.07,41.98,5.0,,72.56,,,,,,,,,,,,,,,,,,,5.0,13.82,5.0,55.27,15.09,44.73,5.27,8.91,63.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920436,,,,,,,,,,,28.32,,64.03,17.6,35.97,,,47.96,,,,,,,,,,,,,,,,,,,,36.16,5.0,65.54,18.08,34.46,5.0,6.5,39.55,,,,,,,,,,27.78,67.09,12.39,32.91,5.56,50.43,,,,,,,,,,,,,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920441,,,,,,,,,,42.32,5.0,5.0,53.62,5.0,46.38,5.0,5.0,45.07,,,,,,,,,,,,,,,,,,,43.46,7.59,,66.24,,33.76,5.0,,39.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920445,,,,,,,,,,5.0,10.08,,54.52,8.66,45.48,5.0,5.0,73.39,,,,,,,,,,,,,,,,,,,5.0,20.28,5.0,39.76,13.39,60.24,5.0,11.76,61.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920455,,,,,,,,,,5.0,6.48,,60.27,6.6,39.73,5.0,5.0,80.57,,,,,,,,,,,,,,,,,,,,7.2,,39.48,7.78,60.52,5.0,6.63,78.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,,,,,,,,,,,,,,,,,,,,,,,,,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920466,,,,,,,,,,5.0,38.62,,57.78,21.56,42.22,7.49,5.0,26.95,,,,,,,,,,,,,,,,,,,,45.75,8.96,42.45,29.72,57.55,5.66,12.74,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920473,,,,,,,,,,7.54,6.7,,57.06,8.13,42.94,5.0,,72.61,,,,,,,,,,,,,,,,,,,5.56,15.12,,41.05,10.49,58.95,5.0,5.86,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,,,,,,,,,,,,,,,,,,,,,,,,,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920495,,,,,,,,,,5.0,6.58,,55.14,7.54,44.86,5.0,5.0,77.64,,,,,,,,,,,,,,,,,,,,13.41,,43.84,18.48,56.16,5.0,7.25,60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920500,,,,,,,,,,5.0,10.82,,53.29,10.03,46.71,5.0,,71.79,,,,,,,,,,,,,,,,,,,,29.41,,56.86,12.55,43.14,5.0,10.59,50.59,,,,,,,,,,8.66,67.53,10.82,32.47,5.0,71.86,,,,,,,,,,,,,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,,,,,,,,,,,,,,,,,,,,,,,,,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920518,,,,,,,,,,,46.15,,66.15,18.46,33.85,,,26.15,,,,,,,,,,,,,,,,,,,,43.75,,65.63,25.0,34.38,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920526,,,,,,,,,,41.35,5.05,,53.54,5.0,46.46,5.0,,45.06,,,,,,,,,,,,,,,,,,,30.95,15.08,,66.67,,33.33,,11.11,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,,,,,,,,,,,,,,,,,,,,,,,,,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920546,,,,,,,,,,5.13,26.07,,58.76,16.88,41.24,6.41,5.0,44.87,,,,,,,,,,,,,,,,,,,5.0,35.23,5.0,52.65,20.64,47.35,5.0,10.8,34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920552,,,,,,,,,,5.0,7.58,,55.92,8.77,44.08,5.0,,76.54,,,,,,,,,,,,,,,,,,,,38.19,10.42,47.22,12.5,52.78,,11.81,43.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.66,,34.15,,65.85,,,24.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
920561,,,,,,,,,,,38.89,,57.41,20.37,42.59,,,27.78,,,,,,,,,,,,,,,,,,,,47.74,,53.55,31.61,46.45,,7.74,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
