year,unit_code,Lea_Name,School_Name,State_Name,category_cd,level,size,lea_size,st_size
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,English II,24.0,20.0,18
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Math I,25.0,20.0,20
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Biology,,19.0,18
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,English II,,20.0,18
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Math I,26.0,20.0,20
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Biology,12.0,19.0,18
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,English II,9.0,20.0,18
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Math I,11.0,20.0,20
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Biology,24.0,19.0,18
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,English II,23.0,20.0,18
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Math I,22.0,20.0,20
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Biology,17.0,19.0,18
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,English II,21.0,20.0,18
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Math I,14.0,20.0,20
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Biology,,,18
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,English II,,,18
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Math I,10.0,,20
2014,460318,Hertford County Schools,Hertford County Middle,State Of North Carolina,M,Biology,,17.0,18
2014,460318,Hertford County Schools,Hertford County Middle,State Of North Carolina,M,English II,,19.0,18
2014,460318,Hertford County Schools,Hertford County Middle,State Of North Carolina,M,Math I,21.0,15.0,20
2014,460320,Hertford County Schools,Hertford County High,State Of North Carolina,H,Biology,14.0,17.0,18
2014,460320,Hertford County Schools,Hertford County High,State Of North Carolina,H,English II,17.0,19.0,18
2014,460320,Hertford County Schools,Hertford County High,State Of North Carolina,H,Math I,14.0,15.0,20
2014,460322,Hertford County Schools,Hertford Co Early College,State Of North Carolina,H,Biology,22.0,17.0,18
2014,460322,Hertford County Schools,Hertford Co Early College,State Of North Carolina,H,English II,22.0,19.0,18
2014,460322,Hertford County Schools,Hertford Co Early College,State Of North Carolina,H,Math I,14.0,15.0,20
2014,460340,Hertford County Schools,CS Brown High,State Of North Carolina,H,Biology,,17.0,18
2014,460340,Hertford County Schools,CS Brown High,State Of North Carolina,H,English II,,19.0,18
2014,460340,Hertford County Schools,CS Brown High,State Of North Carolina,H,Math I,10.0,15.0,20
2014,470312,Hoke County Schools,Hoke County High,State Of North Carolina,H,Biology,19.0,14.0,18
2014,470312,Hoke County Schools,Hoke County High,State Of North Carolina,H,English II,21.0,16.0,18
2014,470312,Hoke County Schools,Hoke County High,State Of North Carolina,H,Math I,16.0,17.0,20
2014,470320,Hoke County Schools,West Hoke Middle,State Of North Carolina,M,Biology,,14.0,18
2014,470320,Hoke County Schools,West Hoke Middle,State Of North Carolina,M,English II,,16.0,18
2014,470320,Hoke County Schools,West Hoke Middle,State Of North Carolina,M,Math I,21.0,17.0,20
2014,470332,Hoke County Schools,East Hoke Middle,State Of North Carolina,M,Biology,,14.0,18
2014,470332,Hoke County Schools,East Hoke Middle,State Of North Carolina,M,English II,,16.0,18
2014,470332,Hoke County Schools,East Hoke Middle,State Of North Carolina,M,Math I,22.0,17.0,20
2014,470342,Hoke County Schools,J W Turlington School,State Of North Carolina,T,Biology,5.0,14.0,18
2014,470342,Hoke County Schools,J W Turlington School,State Of North Carolina,T,English II,9.0,16.0,18
2014,470342,Hoke County Schools,J W Turlington School,State Of North Carolina,T,Math I,8.0,17.0,20
2014,470442,Hoke County Schools,Sandy Grove Middle,State Of North Carolina,M,Biology,,14.0,18
2014,470442,Hoke County Schools,Sandy Grove Middle,State Of North Carolina,M,English II,,16.0,18
2014,470442,Hoke County Schools,Sandy Grove Middle,State Of North Carolina,M,Math I,25.0,17.0,20
2014,470443,Hoke County Schools,SandHoke Early College High,State Of North Carolina,H,Biology,13.0,14.0,18
2014,470443,Hoke County Schools,SandHoke Early College High,State Of North Carolina,H,English II,16.0,16.0,18
2014,470443,Hoke County Schools,SandHoke Early College High,State Of North Carolina,H,Math I,12.0,17.0,20
2014,480316,Hyde County Schools,Ocracoke School,State Of North Carolina,A,Biology,5.0,13.0,18
2014,480316,Hyde County Schools,Ocracoke School,State Of North Carolina,A,English II,9.0,13.0,18
2014,480316,Hyde County Schools,Ocracoke School,State Of North Carolina,A,Math I,8.0,11.0,20
2014,480318,Hyde County Schools,Mattamuskeet Early College High,State Of North Carolina,T,Biology,20.0,13.0,18
2014,480318,Hyde County Schools,Mattamuskeet Early College High,State Of North Carolina,T,English II,16.0,13.0,18
2014,480318,Hyde County Schools,Mattamuskeet Early College High,State Of North Carolina,T,Math I,13.0,11.0,20
2014,490308,Iredell-Statesville Schools,"Brawley Middle, Mooresville",State Of North Carolina,M,Biology,,18.0,18
2014,490308,Iredell-Statesville Schools,"Brawley Middle, Mooresville",State Of North Carolina,M,English II,,19.0,18
2014,490308,Iredell-Statesville Schools,"Brawley Middle, Mooresville",State Of North Carolina,M,Math I,30.0,22.0,20
2014,490320,Iredell-Statesville Schools,Collaborative College for Technology,State Of North Carolina,H,Biology,12.0,18.0,18
2014,490320,Iredell-Statesville Schools,Collaborative College for Technology,State Of North Carolina,H,English II,18.0,19.0,18
2014,490320,Iredell-Statesville Schools,Collaborative College for Technology,State Of North Carolina,H,Math I,15.0,22.0,20
2014,490327,Iredell-Statesville Schools,East Iredell Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490327,Iredell-Statesville Schools,East Iredell Middle,State Of North Carolina,M,English II,,19.0,18
2014,490327,Iredell-Statesville Schools,East Iredell Middle,State Of North Carolina,M,Math I,20.0,22.0,20
2014,490335,Iredell-Statesville Schools,Lake Norman High,State Of North Carolina,H,Biology,25.0,18.0,18
2014,490335,Iredell-Statesville Schools,Lake Norman High,State Of North Carolina,H,English II,25.0,19.0,18
2014,490335,Iredell-Statesville Schools,Lake Norman High,State Of North Carolina,H,Math I,27.0,22.0,20
2014,490338,Iredell-Statesville Schools,Lakeshore Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490338,Iredell-Statesville Schools,Lakeshore Middle,State Of North Carolina,M,English II,,19.0,18
2014,490338,Iredell-Statesville Schools,Lakeshore Middle,State Of North Carolina,M,Math I,21.0,22.0,20
2014,490342,Iredell-Statesville Schools,Monticello School,State Of North Carolina,A,Biology,7.0,18.0,18
2014,490342,Iredell-Statesville Schools,Monticello School,State Of North Carolina,A,English II,10.0,19.0,18
2014,490342,Iredell-Statesville Schools,Monticello School,State Of North Carolina,A,Math I,11.0,22.0,20
2014,490344,Iredell-Statesville Schools,Mount Mourne School,State Of North Carolina,M,Biology,,18.0,18
2014,490344,Iredell-Statesville Schools,Mount Mourne School,State Of North Carolina,M,English II,,19.0,18
2014,490344,Iredell-Statesville Schools,Mount Mourne School,State Of North Carolina,M,Math I,25.0,22.0,20
2014,490346,Iredell-Statesville Schools,North Iredell High,State Of North Carolina,H,Biology,20.0,18.0,18
2014,490346,Iredell-Statesville Schools,North Iredell High,State Of North Carolina,H,English II,19.0,19.0,18
2014,490346,Iredell-Statesville Schools,North Iredell High,State Of North Carolina,H,Math I,21.0,22.0,20
2014,490347,Iredell-Statesville Schools,Northview School,State Of North Carolina,M,Biology,,18.0,18
2014,490347,Iredell-Statesville Schools,Northview School,State Of North Carolina,M,English II,,19.0,18
2014,490347,Iredell-Statesville Schools,Northview School,State Of North Carolina,M,Math I,22.0,22.0,20
2014,490349,Iredell-Statesville Schools,North Iredell Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490349,Iredell-Statesville Schools,North Iredell Middle,State Of North Carolina,M,English II,,19.0,18
2014,490349,Iredell-Statesville Schools,North Iredell Middle,State Of North Carolina,M,Math I,29.0,22.0,20
2014,490352,Iredell-Statesville Schools,Statesville Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490352,Iredell-Statesville Schools,Statesville Middle,State Of North Carolina,M,English II,,19.0,18
2014,490352,Iredell-Statesville Schools,Statesville Middle,State Of North Carolina,M,Math I,19.0,22.0,20
2014,490354,Iredell-Statesville Schools,Statesville High,State Of North Carolina,H,Biology,19.0,18.0,18
2014,490354,Iredell-Statesville Schools,Statesville High,State Of North Carolina,H,English II,19.0,19.0,18
2014,490354,Iredell-Statesville Schools,Statesville High,State Of North Carolina,H,Math I,20.0,22.0,20
2014,490355,Iredell-Statesville Schools,Crossroads Arts Sciences Early College,State Of North Carolina,H,Biology,15.0,18.0,18
2014,490355,Iredell-Statesville Schools,Crossroads Arts Sciences Early College,State Of North Carolina,H,English II,21.0,19.0,18
2014,490355,Iredell-Statesville Schools,Crossroads Arts Sciences Early College,State Of North Carolina,H,Math I,27.0,22.0,20
2014,490362,Iredell-Statesville Schools,South Iredell High,State Of North Carolina,H,Biology,23.0,18.0,18
2014,490362,Iredell-Statesville Schools,South Iredell High,State Of North Carolina,H,English II,22.0,19.0,18
2014,490362,Iredell-Statesville Schools,South Iredell High,State Of North Carolina,H,Math I,18.0,22.0,20
2014,490366,Iredell-Statesville Schools,Troutman Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490366,Iredell-Statesville Schools,Troutman Middle,State Of North Carolina,M,English II,,19.0,18
2014,490366,Iredell-Statesville Schools,Troutman Middle,State Of North Carolina,M,Math I,30.0,22.0,20
2014,490380,Iredell-Statesville Schools,West Iredell High,State Of North Carolina,H,Biology,22.0,18.0,18
2014,490380,Iredell-Statesville Schools,West Iredell High,State Of North Carolina,H,English II,20.0,19.0,18
2014,490380,Iredell-Statesville Schools,West Iredell High,State Of North Carolina,H,Math I,18.0,22.0,20
2014,490384,Iredell-Statesville Schools,West Iredell Middle,State Of North Carolina,M,Biology,,18.0,18
2014,490384,Iredell-Statesville Schools,West Iredell Middle,State Of North Carolina,M,English II,,19.0,18
2014,490384,Iredell-Statesville Schools,West Iredell Middle,State Of North Carolina,M,Math I,19.0,22.0,20
2014,491305,Mooresville City Schools,NF Woods Adv Tech and Arts Center,State Of North Carolina,H,Biology,,23.0,18
2014,491305,Mooresville City Schools,NF Woods Adv Tech and Arts Center,State Of North Carolina,H,English II,9.0,18.0,18
2014,491305,Mooresville City Schools,NF Woods Adv Tech and Arts Center,State Of North Carolina,H,Math I,,25.0,20
2014,491308,Mooresville City Schools,Mooresville Middle,State Of North Carolina,M,Biology,,23.0,18
2014,491308,Mooresville City Schools,Mooresville Middle,State Of North Carolina,M,English II,,18.0,18
2014,491308,Mooresville City Schools,Mooresville Middle,State Of North Carolina,M,Math I,29.0,25.0,20
2014,491312,Mooresville City Schools,Mooresville High School,State Of North Carolina,H,Biology,23.0,23.0,18
2014,491312,Mooresville City Schools,Mooresville High School,State Of North Carolina,H,English II,23.0,18.0,18
2014,491312,Mooresville City Schools,Mooresville High School,State Of North Carolina,H,Math I,22.0,25.0,20
2014,49B000,Charter and Non-District Affiliated Schools,American Renaissance School,State Of North Carolina,I,Biology,,,18
2014,49B000,Charter and Non-District Affiliated Schools,American Renaissance School,State Of North Carolina,I,English II,,,18
2014,49B000,Charter and Non-District Affiliated Schools,American Renaissance School,State Of North Carolina,I,Math I,17.0,,20
2014,49E000,Charter and Non-District Affiliated Schools,Pine Lake Preparatory,State Of North Carolina,A,Biology,14.0,,18
2014,49E000,Charter and Non-District Affiliated Schools,Pine Lake Preparatory,State Of North Carolina,A,English II,22.0,,18
2014,49E000,Charter and Non-District Affiliated Schools,Pine Lake Preparatory,State Of North Carolina,A,Math I,25.0,,20
2014,500302,Jackson County Schools,Blue Ridge Early College,State Of North Carolina,T,Biology,15.0,14.0,18
2014,500302,Jackson County Schools,Blue Ridge Early College,State Of North Carolina,T,English II,13.0,16.0,18
2014,500302,Jackson County Schools,Blue Ridge Early College,State Of North Carolina,T,Math I,14.0,15.0,20
2014,500304,Jackson County Schools,Cullowhee Valley School,State Of North Carolina,I,Biology,,14.0,18
2014,500304,Jackson County Schools,Cullowhee Valley School,State Of North Carolina,I,English II,,16.0,18
2014,500304,Jackson County Schools,Cullowhee Valley School,State Of North Carolina,I,Math I,15.0,15.0,20
2014,500314,Jackson County Schools,"Fairview Elementary, Sylva",State Of North Carolina,I,Biology,,14.0,18
2014,500314,Jackson County Schools,"Fairview Elementary, Sylva",State Of North Carolina,I,English II,,16.0,18
2014,500314,Jackson County Schools,"Fairview Elementary, Sylva",State Of North Carolina,I,Math I,22.0,15.0,20
2014,500323,Jackson County Schools,Jackson Co Early College,State Of North Carolina,H,Biology,15.0,14.0,18
2014,500323,Jackson County Schools,Jackson Co Early College,State Of North Carolina,H,English II,20.0,16.0,18
2014,500323,Jackson County Schools,Jackson Co Early College,State Of North Carolina,H,Math I,14.0,15.0,20
2014,500324,Jackson County Schools,Jackson Co Sch of Alternatives,State Of North Carolina,A,Biology,5.0,14.0,18
2014,500324,Jackson County Schools,Jackson Co Sch of Alternatives,State Of North Carolina,A,English II,6.0,16.0,18
2014,500324,Jackson County Schools,Jackson Co Sch of Alternatives,State Of North Carolina,A,Math I,6.0,15.0,20
2014,500332,Jackson County Schools,Scotts Creek Elementary,State Of North Carolina,I,Biology,,14.0,18
2014,500332,Jackson County Schools,Scotts Creek Elementary,State Of North Carolina,I,English II,,16.0,18
2014,500332,Jackson County Schools,Scotts Creek Elementary,State Of North Carolina,I,Math I,15.0,15.0,20
2014,500340,Jackson County Schools,Smoky Mountain High,State Of North Carolina,H,Biology,17.0,14.0,18
2014,500340,Jackson County Schools,Smoky Mountain High,State Of North Carolina,H,English II,22.0,16.0,18
2014,500340,Jackson County Schools,Smoky Mountain High,State Of North Carolina,H,Math I,18.0,15.0,20
2014,50A000,Charter and Non-District Affiliated Schools,Summit Charter,State Of North Carolina,I,Biology,,,18
2014,50A000,Charter and Non-District Affiliated Schools,Summit Charter,State Of North Carolina,I,English II,,,18
2014,50A000,Charter and Non-District Affiliated Schools,Summit Charter,State Of North Carolina,I,Math I,19.0,,20
