agency_code,pct_ALL_CHRON_ABSENT,pct_AM7_CHRON_ABSENT,pct_AS7_CHRON_ABSENT,pct_BL7_CHRON_ABSENT,pct_ELS_CHRON_ABSENT,pct_FEM_CHRON_ABSENT,pct_HI7_CHRON_ABSENT,pct_MALE_CHRON_ABSENT,pct_MU7_CHRON_ABSENT,pct_PI7_CHRON_ABSENT,pct_SWD_CHRON_ABSENT,pct_WH7_CHRON_ABSENT
910364,0.3508,,,0.1977,0.0207,0.1515,0.0574,0.1993,0.0255,,0.0765,0.0701
910368,0.6595,,,0.5248,0.0141,0.2127,0.0354,0.4468,,,0.1773,0.0992
910370,0.3858,0.0015,0.0015,0.2566,0.0125,0.1811,0.0425,0.2047,0.0125,,0.0787,0.0708
910376,0.2731,,,0.2314,,0.1018,0.0092,0.1712,0.0138,,0.0416,0.0185
910380,0.21600000000000005,,0.0026,0.1093,0.008,0.0986,0.024,0.1173,0.008,,0.04,0.07200000000000001
910382,0.0147,,,0.0049,,0.0098,0.0049,0.0049,,,,0.0049
910384,0.1304,,,0.0668,,0.0735,0.02,0.0568,,,,0.0434
910LEA,0.2651,0.0027,0.0026,0.1773,0.0111,0.1183,0.0262,0.1468,0.0149,,0.0523,0.048
91A000,0.0358,,0.0013,0.0041,,0.011,,0.0247,,,0.0082,0.0303
91B000,0.0923,0.002,0.001,0.0615,0.002,0.0358,0.0061,0.0564,0.0082,,0.002,0.0133
920302,0.1008,,0.0028,0.0355,0.017,0.0468,0.0383,0.0539,0.0042,,0.0071,0.0198
920303,0.0566,0.0012,0.0012,0.0253,0.0036,0.0253,0.0072,0.0313,0.006,,0.006,0.0156
920304,0.0792,,0.0015,0.0274,0.0289,0.0365,0.0198,0.0426,0.006,,0.0213,0.0243
920306,0.0785,,,0.0141,0.0075,0.0312,0.0104,0.0473,0.0028,0.0009,0.0179,0.0501
920307,0.0485,,0.0161,0.006999999999999999,0.006,0.0273,0.008,0.0212,,,0.006,0.0171
920308,0.0626,,0.0062,0.0094,0.0078,0.0313,0.0125,0.0313,0.0015,,0.0047,0.0329
920312,0.0706,,0.0032,0.0128,0.004,0.0377,0.0128,0.0329,0.004,0.0008,0.0112,0.0369
920316,0.136,,0.002,0.02,0.008,0.07400000000000001,0.032,0.062,0.0065,,0.033,0.0755
920317,0.1045,,0.0022,0.0123,0.0018,0.0481,0.0128,0.0564,0.0036,,0.0224,0.0733
920318,0.2584,0.0014,0.0078,0.0933,0.0434,0.126,0.0747,0.1323,0.0117,,0.062,0.0693
920320,0.1095,,,0.0394,0.0053,0.0448,0.0251,0.0646,0.0035,,0.0233,0.0412
920324,1.0,,,0.7446,0.0212,0.234,0.0851,0.7659,0.0638,,0.9361,0.1063
920325,0.1187,0.0029,0.0014,0.0205,0.0161,0.0615,0.0293,0.0571,0.0087,0.0014,0.0234,0.0542
920326,0.0915,,0.0024,0.0192,0.0337,0.0361,0.0506,0.0554,0.0024,,0.024,0.0168
920327,0.0909,,0.0034,0.0087,0.0244,0.0367,0.0437,0.0541,0.0034,,0.0262,0.0314
920328,0.0336,,0.0015,0.0061,0.0076,0.0137,0.0107,0.0199,0.003,,0.0076,0.0122
920329,0.1494,0.0014,0.0014,0.0857,0.0281,0.0754,0.0428,0.0739,0.0059,,0.0281,0.0118
920332,0.1258,,0.0026,0.045,0.0317,0.0675,0.0556,0.0582,0.0026,,0.0211,0.0198
920334,0.093,,0.0013,0.0319,0.0212,0.0518,0.0292,0.0412,0.0039,,0.0132,0.0265
920336,0.0985,,0.0024,0.0432,0.0264,0.048,0.0432,0.0504,0.0024,,0.0192,0.0072
920340,0.0809,,,0.0192,0.0115,0.0327,0.0192,0.0481,0.0057,,0.0077,0.0366
920342,0.07200000000000001,,0.0025,0.0505,0.0012,0.0316,0.005,0.0404,0.0025,,0.0075,0.0113
920344,0.0735,,0.0017,0.0376,0.0153,0.0393,0.0153,0.0341,0.0051,,0.0102,0.0136
920348,0.2332,0.0004,0.0062,0.1091,0.0442,0.112,0.0591,0.1212,0.0129,,0.0577,0.0452
920352,0.1179,,,0.0859,0.0122,0.054000000000000006,0.0245,0.0638,0.0049,,0.0221,0.0024
920356,0.112,0.001,0.0031,0.0665,0.0052,0.0443,0.0274,0.0676,0.0021,,0.0338,0.0116
920358,0.0968,0.0012,0.0223,0.0211,0.0285,0.0434,0.0236,0.0534,0.0024,,0.0136,0.026
920360,0.1371,,0.003,0.051,0.017,0.076,0.055,0.061,0.008,0.001,0.033,0.019
920362,0.0829,0.0023,,0.023,0.0046,0.0391,0.0276,0.0437,,,0.023,0.0299
920364,0.0671,,0.0018,0.0149,0.0111,0.0298,0.0167,0.0373,0.0018,,0.0167,0.0317
920368,0.1698,0.0017,0.0047,0.032,0.0261,0.0804,0.0633,0.0894,0.0059,0.0004,0.0393,0.0616
920369,0.0633,,0.0425,0.0059,0.0099,0.0376,0.0029,0.0257,0.0029,,0.0099,0.0089
920370,0.1649,,0.002,0.0626,0.0271,0.0897,0.0605,0.0751,0.0125,,0.0417,0.0271
920376,0.0858,,0.0066,0.0312,0.0189,0.0468,0.0178,0.039,0.0044,,0.0122,0.0256
920380,0.0581,,,0.038,0.002,0.026,0.004,0.032,0.002,,0.014,0.014
920381,1.0892,,,0.75,0.0535,0.1428,0.2321,0.9464,0.0357,,0.5,0.0714
920384,0.1171,,,0.0612,0.0144,0.054000000000000006,0.0306,0.063,0.0036,,0.0234,0.0216
920386,0.2826,,0.0217,0.0326,,0.1739,0.0108,0.1086,,,0.0108,0.2173
920388,0.124,,0.0017,0.0555,0.006,0.0589,0.0242,0.065,0.006,,0.0251,0.0364
920390,0.0356,,0.0215,0.001,0.0075,0.0194,0.001,0.0161,0.001,,0.0043,0.0107
920391,0.0568,,0.0109,0.0036,0.0043,0.0269,0.0065,0.0299,0.0014,,0.0087,0.0342
920393,0.1315,,0.0087,0.0467,0.019,0.0789,0.0248,0.0526,0.0131,0.0014,0.0219,0.0365
920394,0.1648,,0.0053,0.0465,0.0179,0.0752,0.0501,0.0896,0.0053,,0.0367,0.0573
920396,0.0741,,,0.0218,0.0232,0.0363,0.0319,0.0377,0.0014,,0.0072,0.0188
920398,0.1248,0.0012,0.0012,0.0533,0.029,0.0484,0.04,0.0763,0.0036,,0.0206,0.0254
920399,0.1784,0.0031,0.0041,0.0751,0.0156,0.0709,0.0469,0.1075,0.0104,,0.0532,0.0386
920400,0.1287,0.001,0.0062,0.0314,0.0125,0.0492,0.0261,0.0795,0.0073,,0.0335,0.0565
920402,0.1487,,0.0123,0.0279,0.0268,0.0604,0.0413,0.0883,0.0089,,0.0279,0.0581
920403,0.1165,0.0031,0.0015,0.0614,0.0173,0.0472,0.0314,0.0692,0.0062,,0.0173,0.0125
920404,0.1303,0.0007,0.0007,0.0636,0.01,0.055,0.038,0.0752,0.0046,,0.0356,0.0224
920408,0.1754,0.0012,0.0025,0.096,0.0166,0.0729,0.0486,0.1024,0.0051,,0.0473,0.0217
920410,0.1612,,,0.0744,0.0124,0.0697,0.0496,0.0914,0.0046,,0.0403,0.0325
920411,0.2482,0.0007,0.0022,0.0842,0.0191,0.1187,0.0865,0.1295,0.0153,,0.0521,0.059
920412,0.1106,,0.004,0.0448,0.0151,0.0551,0.0395,0.0555,0.0061,,0.0269,0.0159
920413,0.0941,,,0.0218,0.01,0.0352,0.0336,0.0588,0.005,0.0016,0.0117,0.0319
920414,0.0652,,0.0063,0.0191,0.0089,0.0281,0.0166,0.037000000000000005,,,0.0166,0.023
920415,0.1048,,0.0043,0.0458,0.024,0.0436,0.0371,0.0611,0.0087,,0.0218,0.0087
920416,0.0797,,0.0212,0.039,0.0159,0.0372,0.0177,0.0425,0.0017,,0.0106,
920417,0.0821,,,0.0232,0.0077,0.0434,0.0186,0.0387,0.0093,,0.0139,0.031
920420,0.0912,,,0.0194,0.0072,0.0462,0.0158,0.045,0.0048,,0.0133,0.051
920424,0.1592,,0.0021,0.0229,0.0043,0.0828,0.0338,0.0763,0.0076,,0.0305,0.0926
920428,0.2016,0.0009,,0.0312,0.0058,0.0978,0.0403,0.1037,0.0113,,0.0294,0.1178
920436,0.2423,0.0025,0.0011,0.1057,0.0159,0.1142,0.0623,0.128,0.0081,,0.0545,0.0623
920438,0.5147,,0.0147,0.2058,0.0588,0.2058,0.1764,0.3088,0.0441,,0.1029,0.0735
920439,0.0494,,0.0291,0.0012,0.005,0.0253,0.0025,0.0241,0.0012,,0.005,0.0152
920440,0.1006,,,0.0247,0.0216,0.0572,0.0464,0.0433,0.0108,,0.0201,0.0185
920441,0.0672,0.0003,0.0111,0.0097,0.0041,0.0282,0.0097,0.039,0.0031,,0.0083,0.0331
920442,0.0664,,0.0039,0.0159,0.0013,0.0332,0.0199,0.0332,0.0026,,0.0199,0.0239
920443,0.032,,0.0154,0.002,0.002,0.0123,0.003,0.0196,0.001,,0.0061,0.0103
920444,0.1015,,,0.0175,0.0023,0.0519,0.0079,0.0495,0.0031,0.0007,0.0191,0.0719
920445,0.1241,0.0005,0.0021,0.0281,0.0116,0.0594,0.0307,0.0647,0.0053,,0.0281,0.0572
920446,0.0949,,,0.0185,0.03,0.0324,0.0578,0.0625,0.0092,,0.0185,0.0092
920447,0.0455,,,0.0095,0.0047,0.0251,0.0131,0.0203,0.0023,,0.0071,0.0203
920448,0.0471,,0.0028,0.0342,0.0014,0.0242,0.0014,0.0228,0.0014,,0.01,0.0071
920449,0.0479,,0.0012,0.0098,0.0024,0.027000000000000003,0.0036,0.0209,,,0.0061,0.0332
920450,0.0954,,0.0015,0.0146,0.0023,0.0554,0.013,0.04,0.0069,,0.0115,0.0592
920451,0.0642,,0.0009,0.0217,0.0069,0.0306,0.0217,0.0336,0.0029,,0.0108,0.0168
920452,0.0343,0.0018,,0.0144,0.0018,0.0126,0.0072,0.0216,0.0018,,0.009000000000000001,0.009000000000000001
920453,0.0416,,,0.0026,0.0026,0.0174,0.0053,0.0241,,,0.0053,0.0335
920454,0.0671,,0.0024,0.0305,0.0036,0.0341,0.0085,0.0329,0.0012,,0.0085,0.0244
920455,0.1383,0.0004,0.0014,0.0189,0.0039,0.0761,0.0119,0.0622,0.0114,0.0004,0.0283,0.0935
920456,0.0504,0.0014,0.0014,0.0252,0.0029,0.0163,0.0059,0.0341,,,0.0103,0.0163
920457,0.0553,0.0008,0.0017,0.0026,,0.0258,0.0062,0.0294,0.0053,,0.0125,0.0383
920458,0.1335,,0.0011,0.0184,0.0065,0.0709,0.0262,0.0626,0.0065,,0.022,0.081
920459,0.0475,0.0011,0.015,0.0092,0.0023,0.0266,0.0023,0.0208,0.0057,,0.0057,0.0139
920460,0.0927,,0.0025,0.0154,0.0077,0.036000000000000004,0.0206,0.0567,0.0025,,0.0231,0.0515
920464,0.0797,,0.005,0.0254,0.0152,0.0492,0.0254,0.0305,0.0084,0.0016,0.0101,0.0135
920466,0.304,0.0011,0.0041,0.1172,0.0418,0.1573,0.1131,0.1467,0.0159,,0.0559,0.0524
920467,0.0652,,0.0044,0.0188,0.0066,0.0298,0.011,0.0353,0.0033,,0.0088,0.0276
920468,0.0537,,0.0014,0.0358,0.0044,0.0208,0.0059,0.0328,,,0.0119,0.0104
920469,0.1187,,,0.0736,,0.0616,0.012,0.0571,0.0045,,0.024,0.0285
920470,0.0875,,,0.0395,0.0104,0.0395,0.0145,0.0479,0.0166,,0.0208,0.0166
920471,0.1105,,0.001,0.0488,0.0053,0.052000000000000005,0.0255,0.0584,0.0021,,0.034,0.0329
920472,0.0829,,0.001,0.0559,0.0041,0.0424,0.0103,0.0404,,,0.0227,0.0155
920473,0.1593,0.0003,0.0031,0.056,0.0127,0.079,0.0341,0.0802,0.0103,,0.0294,0.0552
920474,0.0754,,,0.0283,0.0062,0.0408,0.0157,0.0345,0.0015,,0.0157,0.0298
920476,0.0794,,0.0044,0.022,0.0088,0.0331,0.0242,0.0463,0.0022,,0.0132,0.0264
920480,0.08199999999999999,,,0.0391,0.013,0.041,0.0167,0.041,0.0037,,0.0093,0.0223
920484,0.0936,,0.0027,0.027000000000000003,0.0099,0.0459,0.0243,0.0477,0.0018,,0.0198,0.0378
920488,0.0824,,,0.0281,0.008,0.0382,0.0261,0.0442,0.01,,0.006,0.0181
920492,0.1487,0.0009,0.0019,0.0665,0.0166,0.0714,0.0391,0.0772,0.0039,,0.045,0.0362
920494,0.0934,0.0011,0.0047,0.0284,0.0106,0.0414,0.0201,0.052000000000000005,0.0035,,0.0165,0.0355
920495,0.1901,,0.0008,0.0669,0.0215,0.0871,0.0598,0.1029,0.0083,0.0004,0.0514,0.0536
920496,0.116,0.0018,0.0055,0.0626,0.011,0.0405,0.0294,0.0755,0.0055,,0.0165,0.011
920500,0.2024,0.0008,0.0038,0.0689,0.028,0.1051,0.0581,0.0973,0.009000000000000001,0.0008,0.031,0.0607
920501,0.0347,,0.0105,0.0021,0.0042,0.02,0.0073,0.0147,0.001,,0.0042,0.0136
920502,0.0468,,0.0046,0.0063,0.0005,0.0208,0.0046,0.026,0.0017,,0.0063,0.0294
920504,0.0631,,0.0289,0.0026,0.0171,0.0289,0.0118,0.0342,,,0.0065,0.0197
920506,0.129,,0.0019,0.0616,0.0019,0.0809,0.0192,0.0481,0.0038,,0.0289,0.0423
920508,0.375,,,0.15,0.0166,0.1,0.1,0.275,0.025,0.0083,0.1833,0.0916
920512,0.1437,0.0012,,0.045,0.0194,0.0609,0.0414,0.0828,0.0036,,0.0365,0.0523
920514,0.1111,,0.0014,0.0409,0.0175,0.0526,0.0365,0.0584,0.0058,,0.0102,0.0263
920516,0.0743,,0.0015,0.0257,0.0045,0.0303,0.0151,0.044,0.003,0.003,0.0121,0.0257
920518,0.0487,,,0.0081,,0.0325,0.0243,0.0162,,,0.0081,0.0162
920520,0.0876,,0.0266,0.0114,0.0266,0.0533,0.0285,0.0342,0.0038,,0.019,0.0171
920521,0.0605,,0.0025,0.0115,0.0012,0.0283,0.009000000000000001,0.0322,0.0012,,0.0038,0.036000000000000004
920522,0.0772,,0.0028,0.0286,0.0185,0.0386,0.0228,0.0386,,,0.0128,0.0228
920523,0.0305,,0.004,0.004,0.004,0.0173,0.004,0.0132,0.001,,0.0091,0.0173
920524,0.0468,,0.0031,0.025,0.0062,0.0187,0.0062,0.0281,0.0031,,0.0062,0.0093
920525,0.075,,0.0031,0.0218,0.0187,0.025,0.0375,0.05,,,0.0187,0.0125
920526,0.0852,,0.0091,0.0099,0.0022,0.0411,0.0062,0.044,0.0069,,0.0143,0.0529
920528,0.6203,,0.0092,0.3518,0.0555,0.3518,0.1574,0.2685,0.037000000000000005,,0.1111,0.0648
920529,0.08199999999999999,,0.0056,0.0213,0.0022,0.0449,0.0146,0.037000000000000005,0.0067,,0.0134,0.0337
920530,0.0603,,,0.0097,0.0097,0.0244,0.013,0.0358,0.0032,,0.0114,0.0342
920531,0.0818,,0.0016,0.013,0.0016,0.0507,0.0065,0.031,0.0049,0.0016,0.0081,0.054000000000000006
920532,0.0848,,,0.0583,0.0132,0.0424,0.0159,0.0424,0.0026,,0.0185,0.0079
920533,0.1384,,0.0097,0.0565,0.0311,0.0662,0.035,0.0721,0.0136,,0.0175,0.0233
920536,0.0685,,,0.0529,0.0031,0.0218,0.0062,0.0467,0.0062,,0.0124,0.0031
920540,0.0863,,,0.011,0.0073,0.0404,0.0202,0.0459,0.0018,,0.0091,0.0533
920542,0.1312,0.0015,0.0125,0.0406,0.0234,0.0656,0.0343,0.0656,0.0046,0.0031,0.014,0.0343
920543,0.1039,,0.0044,0.0199,0.0088,0.0442,0.0221,0.0597,0.0088,,0.0221,0.0486
920544,0.0827,,0.0081,0.0064,0.0097,0.0422,0.0113,0.0405,0.0016,,0.0243,0.0551
920545,0.127,,0.0027,0.0347,0.0054,0.0603,0.0182,0.0667,0.0073,0.0009,0.031,0.063
920546,0.1725,0.0004,0.0028,0.056,0.0218,0.0912,0.0603,0.0812,0.0052,,0.0403,0.0475
920547,0.1762,,0.0011,0.1109,0.0354,0.0983,0.0469,0.0778,0.0022,,0.0331,0.0148
920548,0.1122,,,0.0601,0.008,0.0541,0.012,0.0581,0.008,,0.024,0.032
920549,0.1402,,0.002,0.0501,0.023,0.0511,0.0601,0.0891,0.004,,0.024,0.024
920550,0.0965,,0.0072,0.0291,0.0327,0.0346,0.0291,0.0619,0.0036,,0.0327,0.0273
920551,0.0787,,0.0073,0.0192,0.0082,0.0402,0.0238,0.0384,0.0064,,0.0192,0.0219
920552,0.1843,0.0005,0.003,0.0673,0.0334,0.0851,0.0567,0.0992,0.004,0.002,0.0385,0.0506
920554,0.0659,,,0.0186,0.0143,0.0272,0.0172,0.0387,0.0014,,0.0129,0.0286
920556,1.0153,,0.0153,0.7384,0.0769,0.3076,0.2153,0.7076,,,0.0153,0.0461
920557,0.0336,,,0.0024,0.0024,0.0132,0.006,0.0204,,,0.006,0.0252
920560,0.077,,0.0019,0.0335,0.0217,0.0355,0.0256,0.0415,0.0098,,0.0158,0.0059
920562,0.2837,0.0021,0.0021,0.1635,0.0376,0.1422,0.0981,0.1415,0.0049,,0.0604,0.0128
920564,0.085,,0.0075,0.0375,0.0125,0.04,0.01,0.045,0.01,,0.0175,0.02
920568,0.0807,,0.0044,0.0358,0.0179,0.0403,0.0246,0.0403,,,0.0269,0.0156
920569,0.024,,0.0008,0.0025,0.0034,0.0085,0.006,0.0154,0.0008,,0.006,0.0137
920570,0.0866,,,0.0467,0.0207,0.0294,0.0207,0.0571,0.0017,,0.0138,0.0173
920571,0.0965,,0.01,0.0302,0.0144,0.036000000000000004,0.023,0.0605,0.01,,0.0158,0.023
920572,0.0682,,,0.0261,0.016,0.0401,0.018000000000000002,0.0281,,,0.018000000000000002,0.024
920576,0.0833,,0.0019,0.0174,0.0116,0.0387,0.0174,0.0445,0.0058,,0.0135,0.0406
920580,0.0813,,,0.0203,0.0203,0.0243,0.0325,0.0569,0.002,,0.0182,0.0264
920581,0.0911,,,0.0341,,0.0598,0.0256,0.0313,0.0056,,0.0199,0.0256
920582,0.0163,,,,,0.0163,0.004,,,,,0.0122
920583,0.0217,,0.0031,0.0093,,0.0155,0.0062,0.0062,,,,0.0031
920584,0.0709,0.0022,0.0022,0.0199,0.0133,0.0288,0.0155,0.0421,0.0044,,0.0044,0.0266
920585,0.0361,,,0.02,,,0.008,0.0361,,,0.008,0.008
920586,0.0334,,,0.01,,0.0334,0.0066,,0.0033,,,0.0133
920588,0.1927,0.0004,0.0028,0.0601,0.0175,0.0956,0.0407,0.0971,0.0104,,0.0388,0.0781
920592,0.1359,,0.0033,0.0489,0.0067,0.0599,0.0168,0.076,0.0067,,0.0312,0.0599
920593,0.0877,,,0.0391,0.0125,0.0391,0.0219,0.0485,0.0062,,0.0094,0.0203
920594,0.0805,,0.0021,0.0158,0.0074,0.0466,0.0148,0.0338,0.0042,,0.0158,0.0434
920595,0.1835,0.0005,0.0053,0.0694,0.0193,0.0882,0.0452,0.0952,0.0043,,0.0376,0.0586
920596,0.0462,,0.0136,0.0154,0.0068,0.0256,0.0119,0.0205,,,0.0102,0.0051
920597,0.1176,,,0.0436,0.0151,0.0493,0.0379,0.0683,0.0037,,0.0208,0.0322
920598,0.0762,,0.0187,0.0128,0.0128,0.0351,0.0117,0.041,0.0046,,0.0187,0.0281
920599,0.1829,,0.0017,0.1145,0.0205,0.07,0.041,0.1128,0.0068,,0.0376,0.0188
920600,0.1178,,0.0017,0.0433,0.0103,0.0623,0.0259,0.0554,0.0034,,0.0311,0.0433
920601,0.1135,,,0.0389,0.0057,0.0458,0.0286,0.0676,0.008,,0.0275,0.0378
920604,0.0747,0.0009,0.0029,0.0229,0.0049,0.0348,0.0139,0.0398,0.0109,,0.0149,0.0229
920606,0.0831,0.0011,0.0011,0.0154,0.0154,0.0296,0.0308,0.0534,0.0035,,0.0154,0.0308
920607,0.117,,0.0008,0.0346,0.0074,0.0544,0.0255,0.0626,0.0016,,0.0313,0.0544
920608,0.1621,0.0012,,0.0512,0.0207,0.078,0.0487,0.0841,0.0036,,0.0341,0.0573
920614,0.0141,,0.006999999999999999,0.0047,,0.006999999999999999,,0.006999999999999999,,,,0.0023
920616,0.1186,,,0.0555,0.0195,0.063,0.0345,0.0555,0.0135,,0.024,0.015
920618,0.0793,,0.003,0.0351,0.0106,0.0381,0.029,0.0412,0.0015,,0.0045,0.0106
920620,0.0931,,,0.034,0.0227,0.0409,0.0295,0.0522,0.0068,,0.0227,0.0227
920624,0.0588,,,,0.0073,0.0349,0.0202,0.0238,0.0018,,0.0073,0.0367
920626,0.1053,,0.0016,0.0356,0.0129,0.0453,0.0291,0.0599,0.0064,0.0016,0.0129,0.0307
920628,0.0837,,,0.0441,0.0093,0.0441,0.0186,0.0395,,,0.0186,0.0209
920632,0.1431,,,0.0532,0.0091,0.0568,0.0293,0.0862,0.0165,,0.0183,0.044
920636,0.1558,0.0016,0.0032,0.0454,0.0064,0.0762,0.047,0.0795,0.0032,,0.0422,0.0551
920LEA,0.1178,0.0011,0.0052,0.0396,0.0136,0.0564,0.0298,0.0617,0.0058,0.0011,0.0243,0.0387
92B000,0.0595,,,0.0023,,0.0333,,0.0261,0.0047,,0.019,0.0523
92D000,0.0196,,,,,0.0073,0.0024,0.0122,0.0024,,,0.0147
92E000,0.0651,,0.025,0.0083,0.0016,0.02,,0.045,0.0033,,0.01,0.0283
92F000,0.0549,,0.0012,0.0012,,0.0228,0.0049,0.032,0.0006,,0.003,0.0468
92G000,0.066,,,0.0068,0.0008,0.0291,0.0051,0.0368,0.0051,,0.018000000000000002,0.0488
92K000,0.153,,0.0266,0.0071,,0.0818,0.0088,0.0711,0.016,,0.0142,0.0943
92L000,0.3231,,,0.2256,0.0284,0.1463,0.0833,0.1768,0.0142,,0.0182,
92M000,0.2538,0.0068,,0.1732,0.0188,0.108,0.0548,0.1457,0.0017,0.0051,0.0634,0.012
92P000,0.0083,,,,,0.005,,0.0033,0.0016,,0.0016,0.0067
92Q000,0.2478,,,0.2136,,0.1196,0.0085,0.1282,0.017,,0.0341,0.0085
92R000,0.054000000000000006,,,0.0124,0.002,0.027000000000000003,0.0187,0.027000000000000003,0.0041,,0.0041,0.0187
92S000,0.0215,,,,,0.0098,,0.0117,,,0.0039,0.0215
92T000,0.0779,0.0011,0.0151,0.0093,0.0046,0.0395,0.0058,0.0383,0.0034,,0.0104,0.043
92U000,0.1514,,0.0031,0.0378,0.0031,0.1041,0.0063,0.0473,0.0063,,0.041,0.0977
92V000,0.0492,,0.0013,0.0053,0.0013,0.0252,0.0013,0.0239,,,0.0079,0.0412
92W000,0.0867,,0.0222,0.0116,0.0063,0.0423,0.0116,0.0444,0.0052,0.0042,0.0063,0.0317
92Y000,0.0571,,,0.006,,0.03,0.0075,0.027000000000000003,0.003,,0.009000000000000001,0.0406
930330,0.3043,0.0036,0.0036,0.2282,0.0036,0.1485,0.0108,0.1557,0.0434,,0.0724,0.0144
930340,0.35600000000000004,0.0052,0.0026,0.2539,,0.1518,0.0183,0.2041,0.0104,0.0026,0.0811,0.0628
930344,0.3395,0.0061,,0.2469,0.0061,0.1728,0.0185,0.1666,0.0185,,0.0246,0.0493
930348,0.2559,0.0521,,0.1279,,0.1611,0.0047,0.0947,0.0094,,0.0473,0.0616
930352,0.3722,0.0124,,0.2704,0.0024,0.1488,0.0248,0.2233,0.0074,,0.0719,0.057
930354,0.3275,0.0287,,0.1724,0.0086,0.1695,0.0316,0.158,0.0258,,0.0517,0.0689
930360,0.1057,0.0096,,0.048,,0.0769,0.0096,0.0288,0.0096,,,0.0288
930700,0.2671,0.0152,,0.1221,0.0076,0.1221,0.0305,0.145,0.0152,,0.0229,0.0839
930LEA,0.3168,0.0163,0.003,0.2067,0.0053,0.1507,0.0198,0.166,0.0178,0.0026,0.0601,0.0545
93A000,0.223,0.1366,,0.0215,,0.0575,0.0071,0.1654,0.0359,,0.0575,0.0215
93J000,0.2549,,,0.1732,0.0359,0.1045,0.0522,0.1503,0.0228,,0.0392,0.0065
93L000,2.134,,,1.3519,0.1061,1.0502,0.5195,1.0837,0.0893,,0.2067,0.1731
93N000,0.044,,,,,0.016,0.006,0.028,0.012,,0.006,0.026
940306,0.1572,,,0.0566,0.0251,0.0691,0.0377,0.08800000000000001,0.0125,,0.0503,0.0503
940308,0.1223,,,0.0719,,0.0359,0.0143,0.0863,,,0.0215,0.0359
940314,0.0761,0.0019,,0.0514,0.0019,0.038,0.0038,0.038,0.0038,,0.0095,0.0152
940316,0.3234,,,0.2376,0.0033,0.1551,0.0264,0.1683,0.0132,,0.0396,0.0462
940328,0.1548,,,0.0836,0.0041,0.0543,0.0125,0.1004,0.0167,,0.046,0.0418
940330,0.2,,,0.1666,,0.1666,,0.0333,,,,0.0333
940LEA,0.1598,0.0019,,0.1025,0.0057,0.0724,0.0153,0.0874,0.0097,,0.0285,0.0329
94Z000,0.0704,,,0.0044,,0.0484,0.0044,0.022,0.0044,,0.0044,0.0572
950308,0.1466,,,,,0.0666,,0.08,,,0.0333,0.1466
950312,0.1136,,,,,0.0539,0.0056,0.0596,,,0.0255,0.1079
950316,0.0846,,,,,0.0538,,0.0307,,,0.0423,0.0846
950320,0.1195,0.0027,,0.0054,,0.0489,0.0054,0.0706,0.0108,,0.0244,0.0951
950322,0.124,0.0011,0.0033,0.0089,0.0055,0.0592,0.0268,0.0648,0.0033,,0.0413,0.0804
950324,0.0809,,,,,0.0346,,0.0462,0.0057,,0.0289,0.0751
950328,0.0522,,,0.0018,0.0037,0.0205,0.0055,0.0317,0.0018,,0.0149,0.0429
950332,0.1387,,,0.0052,,0.0706,0.0157,0.068,0.0078,,0.0471,0.1099
950336,0.1283,,0.0018,0.0009,0.0009,0.0548,0.0148,0.0734,0.0037,,0.0306,0.1069
950338,0.0856,,,,0.0034,0.0171,0.0171,0.0684,0.0034,,0.0205,0.065
950LEA,0.1108,0.0015,0.0025,0.0042,0.0032,0.0495,0.0148,0.0613,0.0045,,0.0314,0.0894
95A000,0.1428,,,0.0059,,0.0535,0.0119,0.0892,0.0059,,0.0476,0.119
960312,0.2387,,,0.1076,0.0156,0.0978,0.0724,0.1409,0.0156,,0.0508,0.043
960314,0.1964,,,0.0818,0.0549,0.0912,0.0783,0.1052,0.006999999999999999,,0.0233,0.0292
960316,0.0701,,,0.0395,0.0179,0.0359,0.0197,0.0341,0.0017,,0.0053,0.0089
960318,0.3395,,,0.2974,0.0117,0.1451,0.021,0.1943,0.0046,,0.0702,0.0163
960324,0.1662,0.0008,0.0025,0.0271,0.0084,0.0746,0.0279,0.0916,0.0059,,0.0347,0.1017
960326,0.3203,,,0.275,0.0032,0.1423,0.0129,0.1779,0.0097,0.0032,0.0679,0.0194
960329,0.1506,0.0014,0.0044,0.0709,0.0265,0.0664,0.028,0.0841,0.0059,0.0014,0.0295,0.0384
960330,0.1988,,0.0039,0.1018,0.0049,0.1028,0.0168,0.0959,0.0089,,0.0296,0.0672
960331,0.149,,0.0017,0.0789,0.0035,0.0484,0.0233,0.1005,0.0053,,0.0394,0.0394
960332,0.409,,0.0075,0.1969,,0.1212,0.0606,0.2878,0.0075,0.0075,0.409,0.1287
960334,0.1606,,,0.0321,0.012,0.0562,0.0441,0.1044,0.016,,0.0401,0.0682
960335,0.3268,,,0.2954,0.0039,0.1702,0.0058,0.1565,0.0097,,0.0743,0.0156
960336,0.1801,,,0.0546,0.002,0.0769,0.0283,0.1032,0.004,,0.0283,0.0931
960338,0.1743,,,0.0307,,0.0871,0.0179,0.0871,0.0025,,0.0333,0.123
960340,0.0236,,,0.0129,,0.015,0.0021,0.0086,0.0043,,0.0021,0.0043
960344,0.1035,,0.0017,0.0446,0.0089,0.0553,0.0142,0.0482,0.0089,,0.0125,0.0339
