District Name,unit_code,School Name,State Board Region,SPG Grade,SPG Score,Reading SPG Grade,Reading SPG Score,Math SPG Grade,Math SPG Score,EVAAS Growth Status,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,State Gap Compared
Union County Public Schools,900353,Sandy Ridge Elementary,Southwest Region,A+NG,87.0,85.0,A,90.0,A,Met,83.3,88,85,90,88,,,,,,,,Y
Union County Public Schools,900354,Sardis Elementary,Southwest Region,B,73.0,62.0,C,76.0,B,Met,84.7,70,58,75,92,,,,,,,,
Union County Public Schools,900356,Shiloh Elementary,Southwest Region,B,74.0,70.0,B,79.0,B,Met,71.0,75,68,81,78,,,,,,,,
Union County Public Schools,900358,Stallings Elementary,Southwest Region,B,79.0,72.0,B,80.0,B,Met,77.7,79,72,80,94,,,,,,,,
Union County Public Schools,900360,Sun Valley High,Southwest Region,B,74.0,,,,,Met,81.0,72,,,,62,73,62,67,73,100,87,
Union County Public Schools,900362,Sun Valley Middle,Southwest Region,C,69.0,69.0,C,61.0,C,NotMet,69.7,69,70,61,87,100,,,,,,,
Union County Public Schools,900363,Sun Valley Elementary,Southwest Region,C,65.0,65.0,C,68.0,C,NotMet,53.7,68,66,70,66,,,,,,,,
Union County Public Schools,900364,Union Elementary,Southwest Region,C,60.0,56.0,C,62.0,C,NotMet,68.0,58,51,59,70,,,,,,,,
Union County Public Schools,900365,South Providence,Southwest Region,,,,,,,,,,,,,,,,,,,,
Union County Public Schools,900366,Central Academy of Technology and Arts,Southwest Region,A+NG,97.0,,,,,Exceeded,98.3,100,,,,100,100,100,90,91,100,100,Y
Union County Public Schools,900367,Union County Early College,Southwest Region,A+NG,94.0,,,,,Exceeded,86.7,100,,,,91,100,100,95,,100,100,Y
Union County Public Schools,900368,Unionville Elementary,Southwest Region,B,84.0,81.0,B,86.0,A,Exceeded,88.0,83,79,86,82,,,,,,,,
Union County Public Schools,900370,Walter Bickett Elementary,Southwest Region,D,46.0,41.0,D,49.0,D,Met,83.9,37,30,40,47,,,,,,,,
Union County Public Schools,900372,Waxhaw Elementary,Southwest Region,C,64.0,69.0,C,61.0,C,NotMet,61.2,64,68,61,62,,,,,,,,
Union County Public Schools,900376,Weddington Elementary,Southwest Region,A+NG,94.0,91.0,A,94.0,A,Exceeded,90.3,95,92,100,100,,,,,,,,Y
Union County Public Schools,900377,Weddington High,Southwest Region,A,92.0,,,,,Exceeded,85.7,94,,,,93,90,91,91,94,100,100,N
Union County Public Schools,900378,Weddington Middle,Southwest Region,A,87.0,84.0,B,87.0,A,Met,71.1,91,90,89,100,100,,,,,,,Y
Union County Public Schools,900380,Wesley Chapel Elementary,Southwest Region,B,75.0,76.0,B,75.0,B,NotMet,65.8,77,75,78,79,,,,,,,,
Union County Public Schools,900384,Western Union Elementary,Southwest Region,B,76.0,72.0,B,76.0,B,Exceeded,85.9,74,69,73,87,,,,,,,,
Union County Public Schools,900388,Wingate Elementary,Southwest Region,C,60.0,54.0,D,64.0,C,NotMet,60.6,60,49,65,74,,,,,,,,
Union County Public Schools,900391,Marvin Ridge Middle,Southwest Region,A,89.0,82.0,B,92.0,A,Met,82.4,91,88,91,95,100,,,,,,,Y
Union County Public Schools,900392,Wolfe School,Southwest Region,,,,,,,,,,,,,,,,,,,,
Union County Public Schools,900393,Marvin Ridge High,Southwest Region,A,90.0,,,,,Met,81.5,93,,,,95,90,81,95,90,100,100,N
Vance County Schools,910304,Aycock Elementary,North Central Region,B,77.0,73.0,B,77.0,B,NotMet,68.2,79,72,82,93,,,,,,,,
Vance County Schools,910308,Carver Elementary,North Central Region,C,55.0,48.0,D,68.0,C,NotMet,60.8,54,43,68,40,,,,,,,,
Vance County Schools,910311,Clarke Elementary,North Central Region,C,66.0,54.0,D,73.0,B,Met,74.1,64,50,72,90,,,,,,,,
Vance County Schools,910314,Dabney Elementary,North Central Region,C,62.0,60.0,C,62.0,C,Met,79.3,58,55,59,64,,,,,,,,
Vance County Schools,910316,Eaton-Johnson Middle,North Central Region,D,41.0,43.0,D,31.0,F,Met,80.5,31,33,20,55,92,,,,,,,
Vance County Schools,910320,Henderson Middle,North Central Region,D,40.0,43.0,D,35.0,F,NotMet,58.5,36,35,27,49,67,,,,,,,
Vance County Schools,910340,New Hope Elementary,North Central Region,C,56.0,50.0,D,59.0,C,NotMet,69.5,52,44,56,64,,,,,,,,
Vance County Schools,910346,E O Young Jr Elementary,North Central Region,D,46.0,48.0,D,43.0,D,Met,74.4,39,40,35,48,,,,,,,,
Vance County Schools,910356,Pinkston Street Elementary,North Central Region,C,66.0,60.0,C,75.0,B,Met,81.5,63,55,73,50,,,,,,,,
Vance County Schools,910360,E M Rollins Elementary,North Central Region,D,42.0,43.0,D,41.0,D,NotMet,69.2,35,35,33,44,,,,,,,,
Vance County Schools,910364,Southern Vance High,North Central Region,D,47.0,,,,,NotMet,54.9,45,,,,22,21,19,36,69,100,83,
Vance County Schools,910368,Western Vance High,North Central Region,,,,,,,,,,,,,,,,,,,,
Vance County Schools,910370,Northern Vance High,North Central Region,D,48.0,,,,,NotMet,52.4,46,,,,21,31,22,35,72,100,83,
Vance County Schools,910376,L B Yancey Elementary,North Central Region,D,51.0,43.0,D,57.0,C,Met,80.7,43,35,51,45,,,,,,,,
Vance County Schools,910380,Zeb Vance Elementary,North Central Region,C,58.0,52.0,D,58.0,C,Met,75.8,54,46,54,79,,,,,,,,
Vance County Schools,910382,Vance Co Early College,North Central Region,A,85.0,,,,,Exceeded,86.3,84,,,,56,89,77,87,,100,100,N
Vance County Schools,910384,STEM Early High,North Central Region,B,76.0,84.0,B,67.0,C,Met,83.6,74,83,65,100,51,,,,,,,
Wake County Schools,920302,River Bend Elementary,North Central Region,D,54.0,51.0,D,56.0,C,NotMet,63.0,52,46,53,65,,,,,,,,
Wake County Schools,920303,Abbotts Creek Elementary,North Central Region,B,70.0,66.0,C,71.0,B,Met,84.5,66,63,67,72,,,,,,,,
Wake County Schools,920304,Adams Elementary,North Central Region,B,72.0,68.0,C,76.0,B,Met,77.4,71,65,75,75,,,,,,,,
Wake County Schools,920306,Herbert Akins Rd Elementary,North Central Region,C,69.0,70.0,B,69.0,C,NotMet,58.3,72,71,72,80,,,,,,,,
Wake County Schools,920307,Alston Ridge Elementary,North Central Region,B,80.0,85.0,A,79.0,B,NotMet,59.7,85,85,84,91,,,,,,,,
Wake County Schools,920308,Apex Elementary,North Central Region,B,76.0,76.0,B,77.0,B,Met,80.4,75,74,76,73,,,,,,,,
Wake County Schools,920312,Apex Middle,North Central Region,B,84.0,80.0,B,79.0,B,Exceeded,90.3,82,79,78,90,100,,,,,,,
Wake County Schools,920316,Apex High,North Central Region,A+NG,86.0,,,,,Met,83.8,86,,,,82,79,74,84,92,93,95,Y
Wake County Schools,920317,Apex Friendship High,North Central Region,B,80.0,,,,,Met,82.4,79,,,,73,82,84,,,,,
Wake County Schools,920318,Athens Drive High,North Central Region,B,71.0,,,,,Met,82.7,68,,,,50,61,57,68,81,92,85,
Wake County Schools,920320,Aversboro Elementary,North Central Region,C,57.0,59.0,C,56.0,C,NotMet,61.8,56,55,54,61,,,,,,,,
Wake County Schools,920324,Longview,North Central Region,,,,,,,,,,,,,,,,,,,,
Wake County Schools,920325,Banks Road Elementary,North Central Region,B,76.0,70.0,B,75.0,B,Met,81.2,74,69,74,91,,,,,,,,
Wake County Schools,920326,Baileywick Road Elementary,North Central Region,D,53.0,51.0,D,58.0,C,NotMet,65.7,50,46,53,54,,,,,,,,
Wake County Schools,920327,Ballentine Elementary,North Central Region,B,71.0,68.0,C,75.0,B,Met,75.5,70,66,74,73,,,,,,,,
Wake County Schools,920328,Baucom Elementary,North Central Region,B,77.0,77.0,B,78.0,B,Met,72.2,78,76,79,84,,,,,,,,
Wake County Schools,920329,Barwell Road Elementary,North Central Region,D,52.0,47.0,D,52.0,D,Exceeded,90.0,43,38,42,61,,,,,,,,
Wake County Schools,920334,Brassfield Elementary,North Central Region,B,79.0,77.0,B,81.0,B,Met,70.7,81,80,81,86,,,,,,,,
Wake County Schools,920336,Brentwood Elementary,North Central Region,C,58.0,51.0,D,65.0,C,Met,77.8,53,44,61,57,,,,,,,,
Wake County Schools,920340,Briarcliff Elementary,North Central Region,B,71.0,72.0,B,68.0,C,Met,70.1,72,71,68,85,,,,,,,,
Wake County Schools,920342,Brier Creek Elementary,North Central Region,B,70.0,69.0,C,73.0,B,NotMet,61.6,72,69,73,75,,,,,,,,
Wake County Schools,920344,Brooks Elementary,North Central Region,B,76.0,74.0,B,75.0,B,Met,81.2,74,73,73,83,,,,,,,,
Wake County Schools,920348,Needham Broughton High,North Central Region,B,75.0,,,,,Exceeded,89.8,72,,,,56,68,60,73,87,87,88,
Wake County Schools,920352,Bugg Elementary,North Central Region,F,36.0,41.0,D,38.0,F,NotMet,60.0,30,34,28,26,,,,,,,,
Wake County Schools,920356,Carnage Middle,North Central Region,C,68.0,67.0,C,64.0,C,NotMet,61.4,70,67,63,82,100,,,,,,,
Wake County Schools,920358,Carpenter Elementary,North Central Region,B,78.0,75.0,B,81.0,B,Met,74.5,79,77,81,81,,,,,,,,
Wake County Schools,920360,Carroll Middle,North Central Region,C,56.0,60.0,C,45.0,D,NotMet,67.8,53,54,41,73,81,,,,,,,
Wake County Schools,920362,Carver Elementary,North Central Region,C,56.0,56.0,C,60.0,C,NotMet,67.1,54,52,57,49,,,,,,,,
Wake County Schools,920364,Cary Elementary,North Central Region,B,75.0,75.0,B,75.0,B,NotMet,69.6,77,74,78,83,,,,,,,,
Wake County Schools,920368,Cary High,North Central Region,B,81.0,,,,,Exceeded,100.0,76,,,,68,70,77,63,82,92,87,
Wake County Schools,920369,Cedar Fork Elementary,North Central Region,A+NG,86.0,82.0,B,86.0,A,Met,73.1,86,84,86,91,,,,,,,,Y
Wake County Schools,920370,Centennial Campus Middle,North Central Region,C,61.0,60.0,C,54.0,D,Met,76.6,57,55,48,77,95,,,,,,,
Wake County Schools,920376,Combs Elementary,North Central Region,B,77.0,76.0,B,77.0,B,Met,80.7,76,74,78,77,,,,,,,,
Wake County Schools,920380,Conn Elementary,North Central Region,C,61.0,63.0,C,61.0,C,NotMet,64.3,60,61,59,61,,,,,,,,
Wake County Schools,920384,Creech Road Elementary,North Central Region,C,59.0,55.0,C,62.0,C,Exceeded,85.5,53,47,57,58,,,,,,,,
Wake County Schools,920388,Daniels Middle,North Central Region,C,65.0,69.0,C,57.0,C,NotMet,63.0,65,66,56,77,91,,,,,,,
Wake County Schools,920390,Davis Drive Elementary,North Central Region,A+NG,92.0,90.0,A,92.0,A,Exceeded,86.5,94,92,94,100,,,,,,,,Y
Wake County Schools,920391,Davis Drive Middle,North Central Region,A,91.0,86.0,A,89.0,A,Exceeded,90.3,91,87,90,100,100,,,,,,,Y
Wake County Schools,920393,Dillard Drive Elementary,North Central Region,C,62.0,60.0,C,62.0,C,Met,81.5,57,55,57,64,,,,,,,,
Wake County Schools,920394,Dillard Drive Middle,North Central Region,C,63.0,64.0,C,55.0,C,Met,71.2,61,60,53,75,92,,,,,,,
Wake County Schools,920396,Douglas Elementary,North Central Region,C,62.0,66.0,C,59.0,C,NotMet,56.7,63,65,59,71,,,,,,,,
Wake County Schools,920398,Durant Road Elementary,North Central Region,B,76.0,74.0,B,75.0,B,Met,80.3,74,73,73,83,,,,,,,,
Wake County Schools,920399,Durant Road Middle,North Central Region,C,59.0,59.0,C,52.0,D,NotMet,57.0,59,58,50,74,100,,,,,,,
Wake County Schools,920400,Reedy Creek Middle,North Central Region,C,59.0,62.0,C,46.0,D,NotMet,68.3,57,57,44,80,100,,,,,,,
Wake County Schools,920402,East Cary Middle,North Central Region,B,74.0,74.0,B,67.0,C,Met,70.1,74,73,68,85,100,,,,,,,
Wake County Schools,920403,East Garner Elementary,North Central Region,D,48.0,46.0,D,47.0,D,Met,79.3,40,39,37,54,,,,,,,,
Wake County Schools,920404,East Garner Middle,North Central Region,C,59.0,60.0,C,50.0,D,Exceeded,90.6,52,53,41,70,86,,,,,,,
Wake County Schools,920408,East Millbrook Middle,North Central Region,C,57.0,55.0,C,49.0,D,Exceeded,85.1,50,48,41,73,88,,,,,,,
Wake County Schools,920410,East Wake Middle,North Central Region,D,45.0,44.0,D,39.0,F,NotMet,59.2,41,38,34,64,93,,,,,,,
Wake County Schools,920411,East Wake High,North Central Region,C,68.0,,,,,Exceeded,89.4,62,,,,43,52,43,41,80,95,100,
Wake County Schools,920412,Enloe High,North Central Region,B,75.0,,,,,NotMet,64.1,78,,,,66,77,70,72,85,91,89,
Wake County Schools,920413,Forestville Road Elementary,North Central Region,C,58.0,57.0,C,62.0,C,Met,70.1,56,51,60,56,,,,,,,,
Wake County Schools,920414,Farmington Woods Elementary,North Central Region,B,78.0,74.0,B,78.0,B,Exceeded,86.1,76,74,75,86,,,,,,,,
Wake County Schools,920415,Fox Road Elementary,North Central Region,C,61.0,54.0,D,63.0,C,Exceeded,90.5,54,45,58,69,,,,,,,,
Wake County Schools,920416,Fuller Elementary,North Central Region,C,61.0,64.0,C,60.0,C,NotMet,65.4,59,60,59,58,,,,,,,,
Wake County Schools,920417,Forest Pines Drive Elementary,North Central Region,C,68.0,68.0,C,66.0,C,NotMet,66.7,68,67,67,77,,,,,,,,
Wake County Schools,920420,Fuquay-Varina Elementary,North Central Region,C,65.0,66.0,C,63.0,C,NotMet,64.4,65,62,65,79,,,,,,,,
Wake County Schools,920424,Fuquay-Varina Middle,North Central Region,C,62.0,64.0,C,53.0,D,NotMet,67.7,61,60,51,83,95,,,,,,,
Wake County Schools,920428,Fuquay-Varina High,North Central Region,B,76.0,,,,,Exceeded,97.3,71,,,,59,68,65,66,86,87,86,
Wake County Schools,920436,Garner High,North Central Region,C,67.0,,,,,Exceeded,88.4,62,,,,41,60,50,57,66,87,88,
Wake County Schools,920438,River Oaks Middle,North Central Region,,,,,,,,,,,,,,,,,,,,
Wake County Schools,920439,Green Hope Elementary,North Central Region,A,89.0,86.0,A,90.0,A,Met,80.4,91,89,91,100,,,,,,,,Y
Wake County Schools,920440,Green Elementary,North Central Region,D,52.0,46.0,D,54.0,D,Met,78.7,46,39,47,63,,,,,,,,
Wake County Schools,920441,Green Hope High,North Central Region,A+NG,88.0,,,,,Met,82.6,89,,,,79,87,85,90,94,100,95,Y
Wake County Schools,920442,Hilburn Drive Academy,North Central Region,C,68.0,69.0,C,63.0,C,NotMet,68.4,68,67,63,81,100,,,,,,,
Wake County Schools,920443,Highcroft Elementary,North Central Region,B,84.0,85.0,A,85.0,A,NotMet,59.9,90,89,90,91,,,,,,,,
Wake County Schools,920444,Heritage Middle,North Central Region,B,84.0,82.0,B,80.0,B,Exceeded,86.4,83,81,80,91,100,,,,,,,
Wake County Schools,920445,Heritage High,North Central Region,B,77.0,,,,,Met,82.1,76,,,,69,68,65,70,83,90,94,
Wake County Schools,920446,Hodge Road Elementary,North Central Region,D,54.0,44.0,D,57.0,C,Exceeded,95.1,44,34,47,66,,,,,,,,
Wake County Schools,920447,Holly Springs Elementary,North Central Region,B,84.0,82.0,B,85.0,A,Exceeded,85.6,84,82,84,87,,,,,,,,
Wake County Schools,920448,Hunter Elementary,North Central Region,C,60.0,62.0,C,64.0,C,NotMet,59.1,60,61,61,52,,,,,,,,
Wake County Schools,920449,Holly Ridge Elementary,North Central Region,B,82.0,78.0,B,83.0,B,Exceeded,86.7,81,78,82,86,,,,,,,,
Wake County Schools,920450,Holly Ridge Middle,North Central Region,C,68.0,69.0,C,62.0,C,NotMet,64.4,69,69,62,81,100,,,,,,,
Wake County Schools,920451,Harris Creek Elementary,North Central Region,C,65.0,71.0,B,62.0,C,NotMet,61.3,66,69,63,69,,,,,,,,
Wake County Schools,920452,Jeffreys Grove Elementary,North Central Region,B,74.0,71.0,B,76.0,B,Met,78.8,73,69,75,81,,,,,,,,
Wake County Schools,920453,Jones Dairy Elementary,North Central Region,A+NG,85.0,84.0,B,85.0,A,Met,75.1,87,84,89,93,,,,,,,,Y
Wake County Schools,920454,Heritage Elementary,North Central Region,B,78.0,76.0,B,80.0,B,NotMet,59.9,83,79,83,93,,,,,,,,
Wake County Schools,920455,Holly Springs High,North Central Region,B,84.0,,,,,Exceeded,92.0,82,,,,72,74,79,76,79,100,100,
Wake County Schools,920456,Joyner Elementary,North Central Region,C,68.0,74.0,B,67.0,C,NotMet,61.1,70,72,69,65,,,,,,,,
Wake County Schools,920457,Holly Grove Elementary,North Central Region,A+NG,87.0,83.0,B,86.0,A,Met,73.5,87,84,89,90,,,,,,,,Y
Wake County Schools,920458,Holly Grove Middle,North Central Region,B,76.0,72.0,B,68.0,C,Exceeded,95.2,71,71,63,88,94,,,,,,,
Wake County Schools,920460,Kingswood Elementary,North Central Region,C,65.0,62.0,C,66.0,C,Met,83.8,60,57,60,68,,,,,,,,
Wake County Schools,920464,Knightdale Elementary,North Central Region,C,55.0,49.0,D,63.0,C,Met,77.3,50,43,57,48,,,,,,,,
Wake County Schools,920466,Knightdale High,North Central Region,D,48.0,,,,,NotMet,50.0,48,,,,23,50,21,42,63,100,87,
Wake County Schools,920467,Laurel Park Elementary,North Central Region,B,76.0,76.0,B,73.0,B,Met,74.2,77,76,72,90,,,,,,,,
Wake County Schools,920468,Lacy Elementary,North Central Region,B,82.0,79.0,B,81.0,B,Met,84.0,81,78,80,92,,,,,,,,
Wake County Schools,920469,Leesville Road Elementary,North Central Region,C,68.0,69.0,C,69.0,C,NotMet,53.3,71,71,71,70,,,,,,,,
Wake County Schools,920470,Lead Mine Elementary,North Central Region,C,62.0,60.0,C,65.0,C,NotMet,69.3,61,57,62,67,,,,,,,,
Wake County Schools,920471,Leesville Road Middle,North Central Region,B,75.0,74.0,B,68.0,C,Exceeded,87.4,73,72,64,86,100,,,,,,,
Wake County Schools,920472,Ligon Middle,North Central Region,C,65.0,67.0,C,59.0,C,NotMet,50.3,69,68,61,73,100,,,,,,,
Wake County Schools,920473,Leesville Road High,North Central Region,A+NG,86.0,,,,,Exceeded,100.0,83,,,,84,76,76,75,91,95,92,Y
Wake County Schools,920474,Lake Myra Elementary,North Central Region,D,54.0,53.0,D,54.0,D,NotMet,63.3,51,48,52,61,,,,,,,,
Wake County Schools,920476,Lincoln Heights Elementary,North Central Region,C,55.0,54.0,D,54.0,D,Met,81.7,48,46,47,56,,,,,,,,
Wake County Schools,920480,Lockhart Elementary,North Central Region,C,56.0,56.0,C,57.0,C,NotMet,69.5,53,52,53,57,,,,,,,,
Wake County Schools,920484,Lufkin Road Middle,North Central Region,A,85.0,82.0,B,79.0,B,Exceeded,94.0,83,81,77,93,100,,,,,,,Y
Wake County Schools,920488,Lynn Road Elementary,North Central Region,C,58.0,56.0,C,60.0,C,Met,75.7,54,51,55,61,,,,,,,,
Wake County Schools,920492,Martin Middle,North Central Region,B,73.0,72.0,B,65.0,C,Met,78.6,72,70,66,78,100,,,,,,,
Wake County Schools,920494,Middle Creek Elementary,North Central Region,B,72.0,71.0,B,72.0,B,Met,72.1,73,71,72,80,,,,,,,,
Wake County Schools,920495,Middle Creek High,North Central Region,B,83.0,,,,,Exceeded,100.0,79,,,,69,72,72,76,94,94,93,
Wake County Schools,920496,Millbrook Elementary,North Central Region,D,47.0,53.0,D,45.0,D,NotMet,56.3,44,47,42,42,,,,,,,,
Wake County Schools,920500,Millbrook High,North Central Region,B,77.0,,,,,Exceeded,90.1,73,,,,57,68,62,72,82,90,89,
Wake County Schools,920501,Mills Park Elementary,North Central Region,A,87.0,87.0,A,88.0,A,Met,75.3,90,89,90,91,,,,,,,,Y
Wake County Schools,920502,Mills Park Middle,North Central Region,A,88.0,85.0,A,85.0,A,Exceeded,91.5,87,86,84,94,100,,,,,,,Y
Wake County Schools,920504,Morrisville Elementary,North Central Region,A+NG,88.0,85.0,A,89.0,A,Met,79.7,90,89,91,93,,,,,,,,Y
Wake County Schools,920506,Moore Square Museum Magnet Middle,North Central Region,C,57.0,55.0,C,50.0,D,NotMet,59.0,56,53,47,69,100,,,,,,,
Wake County Schools,920508,Mount Vernon,North Central Region,,,,,,,,,,,,,,,,,,,,
Wake County Schools,920512,North Garner Middle,North Central Region,C,64.0,60.0,C,57.0,C,Exceeded,91.8,58,54,50,78,100,,,,,,,
Wake County Schools,920514,North Forest Pines Elementary,North Central Region,B,72.0,68.0,C,74.0,B,Met,72.8,72,69,72,82,,,,,,,,
Wake County Schools,920516,North Ridge Elementary,North Central Region,B,71.0,68.0,C,72.0,B,Met,81.6,69,65,70,75,,,,,,,,
Wake County Schools,920520,Northwoods Elementary,North Central Region,B,70.0,66.0,C,72.0,B,Met,81.3,67,64,69,69,,,,,,,,
Wake County Schools,920522,Oak Grove Elementary,North Central Region,B,77.0,76.0,B,75.0,B,Met,76.1,77,77,73,89,,,,,,,,
Wake County Schools,920523,Olive Chapel Elementary,North Central Region,B,80.0,78.0,B,81.0,B,NotMet,67.7,83,80,83,88,,,,,,,,
Wake County Schools,920524,Olds Elementary,North Central Region,B,76.0,80.0,B,73.0,B,NotMet,65.4,78,81,76,79,,,,,,,,
Wake County Schools,920525,Partnership Elementary,North Central Region,C,58.0,64.0,C,53.0,D,NotMet,62.8,57,62,50,64,,,,,,,,
Wake County Schools,920526,Panther Creek High,North Central Region,A+NG,91.0,,,,,Exceeded,97.3,89,,,,82,86,87,87,87,100,100,Y
Wake County Schools,920528,Phillips High,North Central Region,,,,,,,,,,,,,,,,,,,,
Wake County Schools,920530,Penny Road Elementary,North Central Region,B,79.0,74.0,B,81.0,B,Met,78.8,79,75,80,84,,,,,,,,
Wake County Schools,920531,Pleasant Union Elementary,North Central Region,B,72.0,70.0,B,75.0,B,NotMet,63.5,74,72,75,79,,,,,,,,
Wake County Schools,920532,Poe Elementary,North Central Region,D,54.0,53.0,D,53.0,D,Met,81.3,48,46,46,57,,,,,,,,
Wake County Schools,920536,Powell Elementary,North Central Region,C,58.0,56.0,C,57.0,C,Met,80.6,52,52,50,60,,,,,,,,
Wake County Schools,920540,Rand Road Elementary,North Central Region,C,69.0,72.0,B,67.0,C,Met,76.8,67,70,63,72,,,,,,,,
Wake County Schools,920542,Reedy Creek Elementary,North Central Region,C,69.0,64.0,C,71.0,B,Met,80.0,66,60,68,81,,,,,,,,
Wake County Schools,920543,Richland Creek Elementary,North Central Region,C,65.0,62.0,C,65.0,C,Met,78.3,61,58,62,72,,,,,,,,
Wake County Schools,920544,Rolesville Elementary,North Central Region,C,66.0,64.0,C,68.0,C,NotMet,62.9,67,63,69,76,,,,,,,,
Wake County Schools,920545,Rolesville Middle,North Central Region,C,66.0,67.0,C,57.0,C,Met,80.7,63,63,53,79,95,,,,,,,
Wake County Schools,920546,Rolesville High,North Central Region,C,62.0,,,,,Met,72.1,59,,,,46,55,51,51,70,95,95,
Wake County Schools,920548,Root Elementary,North Central Region,B,75.0,75.0,B,75.0,B,Met,75.2,75,73,75,82,,,,,,,,
Wake County Schools,920550,Salem Elementary,North Central Region,C,65.0,67.0,C,67.0,C,NotMet,59.7,67,65,68,68,,,,,,,,
Wake County Schools,920551,Salem Middle,North Central Region,B,82.0,78.0,B,78.0,B,Exceeded,94.4,79,77,75,87,100,,,,,,,
Wake County Schools,920552,Sanderson High,North Central Region,B,74.0,,,,,Exceeded,88.4,70,,,,53,62,61,66,87,87,89,
Wake County Schools,920554,Sanford Creek Elementary,North Central Region,C,69.0,66.0,C,72.0,B,Met,70.1,69,65,70,75,,,,,,,,
Wake County Schools,920557,Scotts Ridge Elementary,North Central Region,A,89.0,86.0,A,92.0,A,Exceeded,92.2,89,86,92,88,,,,,,,,N
Wake County Schools,920560,Smith Elementary,North Central Region,D,52.0,49.0,D,53.0,D,NotMet,59.4,50,44,50,67,,,,,,,,
Wake County Schools,920562,Southeast Raleigh High,North Central Region,C,63.0,,,,,Exceeded,96.1,54,,,,45,40,46,35,75,83,85,
Wake County Schools,920564,Stough Elementary,North Central Region,C,64.0,64.0,C,64.0,C,Exceeded,86.2,59,59,59,60,,,,,,,,
Wake County Schools,920568,Swift Creek Elementary,North Central Region,C,64.0,67.0,C,66.0,C,NotMet,64.4,64,64,65,58,,,,,,,,
Wake County Schools,920569,Sycamore Creek Elementary,North Central Region,A+NG,89.0,85.0,A,90.0,A,Exceeded,89.8,89,86,90,93,,,,,,,,Y
Wake County Schools,920570,Timber Drive Elementary,North Central Region,C,58.0,58.0,C,57.0,C,NotMet,68.4,55,53,54,67,,,,,,,,
Wake County Schools,920571,Turner Creek Elementary,North Central Region,B,79.0,76.0,B,81.0,B,Met,76.0,80,77,81,84,,,,,,,,
