digital_media,year,agency_code,category_code,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices
-,2019,00A000,A,No,-,Yes,K:1:2:3:4:5:6:7:8:9:10:11,Yes,K:1:2:3:4:5:6:7:8:9:10:11,,,,,10.81
-,2019,00B000,A,No,-,No,-,No,-,,,,,5.92
-,2019,010303,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,10,1.25,,0.91
1,2019,010304,E,Yes,K:1:2:3:4:5,No,-,No,-,14.46,49,1.32,2004.0,0.74
0,2019,010308,E,Yes,2:3:4:5,No,-,No,-,20.78,46,1.12,2001.0,0.69
1,2019,010310,M,No,-,No,-,No,-,18.37,62,1.17,2003.0,0.83
92,2019,010311,H,No,-,No,-,No,-,-,22,1.16,2009.0,-
0,2019,010312,E,No,-,No,-,No,-,13.51,49,1.04,2007.0,1.34
1,2019,010320,E,Yes,1:2:3:4:5,No,-,No,-,21.64,34,1.21,2000.0,1.04
0,2019,010324,H,No,-,No,-,No,-,6.44,79,1.3,2000.0,1.12
0,2019,010326,E,Yes,2:3:4:5,No,-,No,-,12.89,50,1.35,1999.0,0.73
2,2019,010328,E,No,-,No,-,No,-,15.88,58,1.45,2001.0,1.06
0,2019,010340,E,No,-,No,-,No,-,17.08,48,1.09,2000.0,1.51
0,2019,010346,E,Yes,2:3:4:5,No,-,No,-,17.16,49,1.48,2002.0,0.85
1,2019,010347,E,Yes,K:1:2:3:4:5,No,-,No,-,21.23,58,1.23,1999.0,0.83
0,2019,010348,H,Yes,9:10:11:12,Yes,9:10,No,-,11.33,76,1.65,2000.0,0.55
5,2019,010350,M,Yes,6:07:08,Yes,7:08,No,-,11.5,52,1.24,2002.0,0.88
0,2019,010351,E,Yes,2:3:4:5,No,-,No,-,18.77,41,1.17,2001.0,0.78
1,2019,010353,M,No,-,No,-,No,-,10.52,71,1.61,2001.0,0.75
1,2019,010354,E,Yes,PK:K:1:2:3:4:5,No,-,No,-,20.17,52,1.16,1998.0,0.91
0,2019,010357,E,No,-,No,-,No,-,14.24,50,1.16,2002.0,0.58
1,2019,010358,E,Yes,2:3:4:5,No,-,No,-,17.34,48,0.96,2004.0,0.92
1,2019,010360,H,No,-,No,-,No,-,10.73,71,1.11,1997.0,0.83
1,2019,010362,E,No,-,No,-,No,-,30.93,50,1.16,1998.0,1.57
0,2019,010364,E,Yes,K:1:2:3:4:5,No,-,No,-,22.3,28,0.9,1997.0,0.63
0,2019,010372,E,Yes,PK:K:1:2:3:4:5,No,-,No,-,23.01,28,1.33,2002.0,0.76
0,2019,010374,E,No,-,No,-,No,-,14.09,50,1.19,2000.0,0.76
-,2019,010378,A,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,No,-,No,-,,41,2.16,,0.48
1,2019,010380,E,No,-,No,-,No,-,21.38,65,1.25,2004.0,0.88
0,2019,010384,E,No,-,No,-,No,-,15.63,47,1.42,2001.0,1.25
0,2019,010388,H,No,-,No,-,No,-,6.8,167,2.42,1993.0,0.95
0,2019,010390,M,No,-,No,-,No,-,11.92,59,1.11,2003.0,1.18
1,2019,010392,E,Yes,K:1:2:3:4:5,No,-,No,-,26.01,35,1.35,2001.0,0.81
1,2019,010394,M,No,-,No,-,No,-,9.94,66,1.22,2009.0,1.03
1,2019,010396,H,No,-,No,-,No,-,10.42,172,2.49,2003.0,1.03
1,2019,010400,H,No,-,No,-,No,-,7.58,84,1.42,1992.0,0.99
1,2019,010403,M,No,-,No,-,No,-,15.37,60,1.2,2007.0,1.73
1,2019,010406,M,Yes,6:07:08,No,-,No,-,13.67,100,2.44,2000.0,1.06
0,2019,01B000,A,Yes,8:9:10:11:12,Yes,8:9:10:11:12,No,-,12.29,30,0.65,2010.0,3.76
1,2019,01C000,A,Yes,9:10:11:12,Yes,9:10:11:12,No,-,15.59,48,1.37,1998.0,3.08
-,2019,01D000,A,No,-,No,-,Yes,5:6:7:8:9:10:11:12,,13,0.48,,11.14
0,2019,020302,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,9.27,139,1.6,1999.0,0.42
-,2019,020303,H,Yes,9:10:11,Yes,9:10:11,No,-,,10,1.25,,1.13
0,2019,020304,E,Yes,3:04:05,No,-,No,-,27.95,48,1.33,2003.0,0.87
2,2019,020306,M,Yes,6:07:08,Yes,6:07:08,No,-,28.95,53,1.13,2009.0,0.82
1,2019,020308,E,Yes,3:04:05,No,-,No,-,28.14,36,1.44,1999.0,0.8
0,2019,020316,E,Yes,3:04:05,No,-,No,-,19.48,45,1.15,2000.0,0.8
1,2019,020320,E,Yes,3:04:05,No,-,No,-,34.95,28,1.12,1999.0,0.79
1,2019,020324,E,Yes,3:04:05,No,-,No,-,33.72,25,1.19,1996.0,0.83
0,2019,020328,E,Yes,3:04:05,No,-,No,-,31.76,29,1.0,2000.0,0.78
1,2019,020330,M,Yes,6:07:08,Yes,6:07:08,No,-,17.69,52,1.13,2001.0,0.78
1,2019,020332,E,Yes,3:04:05,No,-,No,-,38.82,35,1.17,1996.0,0.87
2,2019,030304,H,No,-,No,-,No,-,27.07,43,1.08,2003.0,0.59
1,2019,030308,I,No,-,No,-,Yes,3:4:5:6:7:8,77.91,21,0.91,1998.0,0.54
4,2019,030316,I,No,-,No,-,Yes,3:4:5:6:7:8,53.07,13,1.0,1999.0,0.68
1,2019,030320,I,No,-,No,-,Yes,3:4:5:6:7:8,30.88,36,0.82,2002.0,0.65
-,2019,040304,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,14,1.17,,0.54
-,2019,040305,T,Yes,9:10:11:12,No,-,No,-,,1,0.1,,0.29
3,2019,040306,H,Yes,10:11:12,Yes,10:11:12,No,-,19.45,88,1.35,1992.0,0.47
1,2019,040308,E,Yes,K:1:2:3:4:5,No,-,No,-,53.03,26,1.44,1997.0,0.38
1,2019,040309,M,No,-,No,-,No,-,17.93,58,1.38,2001.0,0.64
1,2019,040311,E,Yes,2:03,No,-,No,-,37.39,37,1.48,1975.0,0.55
1,2019,040316,E,Yes,K:1:2:3:4:5,No,-,No,-,41.51,34,1.62,1997.0,0.48
2,2019,040324,E,Yes,K:1:2:3:4:5,No,-,No,-,37.22,34,1.7,1992.0,0.33
9,2019,040328,E,Yes,K:1:2:3:4:5,No,-,No,-,35.38,39,1.63,2002.0,0.6
1,2019,040330,E,Yes,4:05,No,-,No,-,48.88,25,1.79,1996.0,0.38
,2019,04A000,,,,,,,,,,,,-
2,2019,050302,H,No,-,No,-,No,-,13.73,84,1.38,2005.0,0.54
-,2019,050303,H,No,-,No,-,No,-,,6,1.5,,0.33
2,2019,050305,M,No,-,No,-,No,-,22.6,51,1.38,2004.0,0.51
13,2019,050310,E,No,-,No,-,No,-,19.82,50,1.16,2005.0,0.51
2,2019,050330,E,No,-,No,-,No,-,23.25,52,1.08,2001.0,0.43
3,2019,050335,E,No,-,No,-,No,-,30.81,55,1.41,2007.0,0.64
3,2019,060302,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,15.52,46,1.15,2001.0,0.73
2,2019,060304,E,Yes,K:1:2:3:4:5,No,-,No,-,43.73,22,1.69,1995.0,0.79
2,2019,060310,M,Yes,6:07:08,Yes,6:07:08,No,-,34.62,13,0.68,2001.0,0.98
1,2019,060316,E,Yes,K:1:2:3:4:5,No,-,No,-,28.85,30,1.15,2002.0,0.93
1,2019,060318,M,Yes,6:07:08,Yes,6:07:08,No,-,22.98,22,1.1,1998.0,0.91
2,2019,060322,E,Yes,K:1:2:3:4:5,No,-,No,-,41.81,24,1.2,2001.0,0.91
1,2019,060328,E,Yes,K:1:2:3:4:5,No,-,No,-,34.85,38,1.81,1994.0,0.83
0,2019,060332,E,Yes,K:1:2:3:4:5,No,-,No,-,22.75,18,2.57,2006.0,0.99
-,2019,060334,T,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,2,1.0,,0.55
,2019,060700,H,,,,,,,,,,,-
,2019,060701,H,,,,,,,,,,,-
0,2019,06A000,A,Yes,6:7:8:9:10:11:12,No,-,No,-,68.97,3,0.75,1986.0,2.07
0,2019,06B000,A,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,No,-,No,-,80.51,11,0.55,2000.0,1.2
1,2019,070302,E,No,-,No,-,No,-,28.51,52,1.02,1997.0,1.25
0,2019,070308,I,No,-,No,-,Yes,6:07:08,21.06,56,1.33,1998.0,0.95
-,2019,070310,T,No,-,No,-,No,-,,24,2.67,,0.26
25,2019,070311,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,0.1,10,1.0,1970.0,0.68
1,2019,070325,M,Yes,5:6:7:8,No,-,No,-,20.5,41,1.52,1998.0,0.6
0,2019,070326,E,No,-,No,-,No,-,27.83,57,1.46,1998.0,0.77
1,2019,070327,E,No,-,No,-,No,-,25.59,50,1.11,1994.0,0.95
0,2019,070328,E,No,-,No,-,No,-,21.54,43,1.19,1999.0,0.71
0,2019,070329,I,No,-,No,-,Yes,5:6:7:8,44.85,66,1.2,1999.0,0.86
1,2019,070330,H,Yes,9:10:11:12,No,-,No,-,25.3,54,1.5,1992.0,0.64
0,2019,070338,M,No,-,No,-,No,-,17.94,68,1.15,2000.0,0.96
0,2019,070339,H,No,-,No,-,Yes,9:10:11:12,31.8,58,1.53,1993.0,0.43
1,2019,070340,I,No,-,No,-,Yes,6:07:08,95.02,26,1.44,1998.0,0.71
1,2019,070342,H,No,-,No,-,No,-,10.35,76,1.17,1995.0,0.56
-,2019,07A000,A,Yes,7:08,No,-,Yes,9:10:11:12,,21,0.88,,6.09
-,2019,080311,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,33,3.3,,0.86
1,2019,080312,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,16.66,65,1.59,2010.0,0.57
3,2019,080314,M,Yes,6:07:08,No,-,No,-,16.74,51,1.24,2009.0,0.45
0,2019,080348,E,Yes,3:04:05,No,-,No,-,44.82,17,1.31,1998.0,0.53
1,2019,080356,E,Yes,2:3:4:5,No,-,No,-,28.17,25,0.89,2000.0,0.54
1,2019,080360,E,Yes,3:04:05,No,-,No,-,29.44,23,1.35,2001.0,0.57
1,2019,080362,E,Yes,2:3:4:5,No,-,No,-,17.11,32,1.23,2005.0,0.55
,2019,08A000,I,,,,,,,,,,,-
1,2019,090304,,No,-,No,-,No,-,58.1,25,1.25,1992.0,0.52
4,2019,090315,M,Yes,5:6:7:8,No,-,No,-,24.88,34,1.31,1998.0,0.39
12,2019,090317,E,No,-,No,-,No,-,40.85,39,1.08,1996.0,1.38
1,2019,090318,E,No,-,No,-,No,-,52.31,29,1.26,1998.0,0.9
4,2019,090320,M,Yes,5:6:7:8,No,-,No,-,37.01,36,1.44,2000.0,0.4
15,2019,090324,E,Yes,4,No,-,No,-,44.2,26,1.13,2006.0,0.81
1,2019,090328,E,Yes,K:1:2:3:4:8,No,-,No,-,187.89,27,1.35,1997.0,0.55
2,2019,090330,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,7.99,56,1.12,1991.0,0.81
11,2019,090332,M,Yes,5:6:7:8,No,-,No,-,21.3,49,1.63,2002.0,0.81
10,2019,090333,E,Yes,2:03:04,No,-,No,-,22.06,47,1.34,2003.0,0.71
15,2019,090352,E,No,-,No,-,No,-,50.94,21,1.24,1997.0,0.68
1,2019,090365,M,Yes,5:6:7:8,No,-,No,-,23.84,35,1.3,2002.0,0.81
2,2019,090368,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,8,59,1.07,1985.0,0.75
-,2019,090376,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,8,2.0,,1.04
-,2019,09A000,T,No,-,No,-,No,-,,14,1.17,,4.12
0,2019,09B000,I,No,-,No,-,No,-,0.22,30,1.3,,8.86
3,2019,100302,E,No,-,No,-,Yes,K:1:2:3:4:5,16.75,72,1.36,1999.0,0.86
6,2019,100304,E,No,-,No,-,Yes,K:1:2:3:4:5,24.42,68,1.58,2002.0,0.62
50,2019,100307,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,1.55,21,1.4,2003.0,1.33
15,2019,100308,T,No,-,No,-,No,-,66.82,39,1.56,2003.0,0.32
3,2019,100309,M,No,-,No,-,Yes,6:07:08,24.72,58,1.61,2007.0,1.44
3,2019,100310,E,Yes,K:1:2:3:4:5,No,-,No,-,32.39,50,1.56,2002.0,0.74
3,2019,100316,M,No,-,No,-,Yes,6:07:08,14.69,69,1.19,2006.0,1.54
2,2019,100320,E,No,-,No,-,No,-,35.25,66,1.53,1998.0,0.68
5,2019,100326,H,No,-,No,-,Yes,9:10:11:12,12.79,120,1.9,2003.0,0.72
5,2019,100332,M,No,-,No,-,Yes,6:07:08,23.41,65,1.3,2001.0,0.88
3,2019,100334,H,No,-,No,-,Yes,9:10:11:12,13.94,107,1.53,2004.0,1.2
5,2019,100335,M,No,-,No,-,Yes,6:07:08,16.97,60,1.25,2004.0,1.43
3,2019,100336,E,No,-,No,-,Yes,K:1:2:3:4:5,24.83,61,1.49,2001.0,1.35
5,2019,100338,E,No,-,No,-,No,-,17.65,65,1.3,2004.0,0.99
5,2019,100339,E,No,-,No,-,Yes,PK:K:1:2:3:4:5,20.85,64,1.68,2004.0,0.81
4,2019,100340,E,No,-,No,-,Yes,3:04:05,27.36,56,1.4,2000.0,0.65
6,2019,100342,E,No,-,No,-,No,-,24.91,61,1.42,2004.0,1.18
3,2019,100344,I,No,-,No,-,Yes,PK:K:1:2:3:4:5:6:7:8,30.99,76,0.33,2001.0,0.97
4,2019,100348,H,No,-,No,-,Yes,9:10:11:12,11.73,130,1.59,2005.0,1.38
-,2019,10A000,I,No,-,No,-,No,-,,51,1.0,,8.11
-,2019,10B000,E,No,-,No,-,No,-,,35,1.67,,19.68
8,2019,110303,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,35.69,29,1.61,2004.0,0.54
5,2019,110304,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,13.3,118,1.44,1998.0,0.74
1,2019,110306,M,Yes,6:07:08,Yes,7:08,No,-,24.04,61,1.53,2001.0,0.92
1,2019,110308,E,Yes,K:1:2:3:4,No,-,No,-,50.23,25,1.39,2003.0,0.96
1,2019,110318,E,Yes,4:05,No,-,No,-,20.18,31,1.55,2005.0,0.76
1,2019,110320,E,Yes,K:1:2:3,No,-,No,-,24.6,49,1.44,2003.0,0.78
-,2019,110322,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,6,0.55,,0.88
-,2019,110323,H,Yes,11:12:13,Yes,11:12:13,Yes,11:12:13,,2,1.0,,0.67
2,2019,110324,E,Yes,4,No,-,No,-,45.32,55,1.28,2002.0,1.54
1,2019,110326,M,Yes,6:07:08,Yes,6:07:08,No,-,31.97,67,1.4,2006.0,0.91
1,2019,110332,E,Yes,K:1:2:3:4:5,No,-,No,-,43.6,33,1.27,2000.0,0.87
1,2019,110336,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,15.85,81,1.4,2003.0,0.64
0,2019,110338,M,Yes,6:07:08,Yes,7:08,No,-,13.53,60,1.46,2009.0,0.81
3,2019,110340,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.99,107,1.37,2005.0,0.8
1,2019,110342,M,Yes,7:08,Yes,7:08,No,-,9.71,77,1.38,2004.0,0.95
1,2019,110348,E,Yes,K:1:2:3:4,No,-,No,-,31.39,47,1.52,2006.0,0.77
1,2019,110352,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,18.22,100,1.35,2000.0,0.72
1,2019,110356,E,Yes,K:1:2:3:4:5,Yes,5,No,-,24.79,63,1.34,2004.0,0.82
6,2019,110366,E,Yes,K:1:2:3:4,No,-,No,-,21.47,55,1.45,2005.0,0.89
1,2019,110368,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,36.56,42,1.4,2000.0,0.62
2,2019,110370,E,Yes,K:1:2:3:4,No,-,No,-,26.24,47,1.34,2000.0,0.97
1,2019,110372,E,Yes,K:1:2:3:4,No,-,No,-,43.26,35,1.3,2001.0,0.93
1,2019,110376,E,Yes,K:1:2:3:4,No,-,No,-,15.04,52,1.53,2007.0,0.93
1,2019,110379,E,Yes,K:1:2:3:4,No,-,No,-,20.75,60,1.33,2008.0,0.67
1,2019,110380,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.21,88,1.6,2007.0,0.84
1,2019,110381,M,Yes,7:08,Yes,7:08,No,-,10.01,67,1.49,2004.0,0.93
1,2019,110382,M,Yes,5:06,Yes,5:06,No,-,19.93,53,1.13,2003.0,0.88
1,2019,110384,E,Yes,K:1:2:3:4:5,No,-,No,-,28.03,42,1.75,2000.0,0.9
1,2019,110388,E,Yes,K:1:2:3:4,Yes,4,No,-,44.13,30,1.67,2003.0,0.76
2,2019,110401,M,Yes,7:08,Yes,7:08,No,-,19.38,80,1.23,2004.0,0.75
0,2019,110408,E,Yes,K:1:2:3:4,No,-,No,-,20.47,66,1.35,2003.0,0.91
1,2019,110410,E,Yes,K:1:2:3:4,No,-,No,-,32.24,53,1.29,2002.0,0.95
1,2019,110412,E,Yes,K:1:2:3:4:5,No,-,No,-,19.47,46,1.31,2002.0,0.88
4,2019,110416,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,12.85,144,1.13,2001.0,0.78
1,2019,110420,M,Yes,7:08,Yes,7:08,No,-,19.3,79,1.39,2006.0,0.77
1,2019,110422,E,Yes,K:1:2:3:4,No,-,No,-,29.37,65,1.3,2001.0,0.95
17,2019,110425,M,Yes,5:06,No,-,No,-,14.3,72,1.57,2012.0,0.98
1,2019,110428,E,Yes,2:03:04,No,-,No,-,38.19,41,1.32,2004.0,0.9
2,2019,110432,E,Yes,K:1,No,-,No,-,34.07,29,1.32,2002.0,0.81
1,2019,110436,E,Yes,K:1:2:3:4,No,-,No,-,39.52,62,1.48,2002.0,0.96
1,2019,110444,E,Yes,K:1:2:3:4,No,-,No,-,76.56,23,1.53,2003.0,0.69
9,2019,110450,M,Yes,5:06,Yes,6,No,-,13.23,58,1.23,2007.0,0.99
12,2019,110451,M,Yes,5:06,Yes,5:06,No,-,15.32,63,1.34,2009.0,0.87
-,2019,110500,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,39,1.77,,0.9
5,2019,111302,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,19.2,95,1.19,2000.0,0.55
1,2019,111304,E,Yes,3:04:05,No,-,No,-,36.16,30,0.97,2006.0,0.87
0,2019,111306,E,Yes,5,No,-,Yes,K:1:2:3:4:5,32.64,35,1.13,2006.0,1.23
1,2019,111307,E,No,-,No,-,No,-,74.92,26,2.89,2006.0,1.05
0,2019,111312,E,Yes,4:05,No,-,Yes,K:1:2:3:4:5,28.56,44,1.19,2005.0,1.21
1,2019,111332,E,Yes,5,No,-,Yes,K:1:2:3:4:5,39.74,44,1.33,2003.0,1.05
1,2019,111356,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,20.33,93,1.45,2008.0,0.63
1,2019,111360,E,Yes,4:05,No,-,Yes,3:04:05,36.8,35,1.25,2004.0,0.95
0,2019,111369,M,Yes,6:07,Yes,6:07,No,-,27.86,33,2.2,2014.0,0.84
5,2019,111700,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,54.6,19,1.58,2000.0,0.74
0,2019,11A000,I,No,-,No,-,Yes,K:1:2:3:4:5:6:7:8,22.96,32,1.19,2005.0,3.31
5,2019,11B000,I,Yes,7:08,Yes,7:08,Yes,K:1:2:3:4:6:7:8,19.17,26,1.37,2005.0,2.16
-,2019,11C000,A,Yes,6:7:8:9:10:11:12,No,-,No,-,,65,0.93,,5.41
5,2019,11D000,T,No,-,No,-,Yes,6:7:8:9:10:11:12,2.98,14,0.42,2015.0,2.29
0,2019,11K000,I,Yes,3:4:5:6:7:8,No,-,Yes,4:5:6:7:8,152.75,6,0.6,2006.0,2.52
3,2019,120304,,Yes,K:1:2:3:4:5,No,-,No,-,30.54,27,1.5,2000.0,0.49
5,2019,120308,T,Yes,6:7:8:9:10:11:12,No,-,No,-,62.17,26,1.53,2003.0,0.26
-,2019,120310,H,No,-,No,-,Yes,11:12,,,,,3.14
1,2019,120312,E,Yes,K:1:2:3:4:5,No,-,No,-,24.79,47,1.68,2000.0,0.74
1,2019,120314,H,No,-,No,-,Yes,9:10:11:12,8.79,96,1.02,2002.0,0.93
2,2019,120315,M,Yes,6:07:08,No,-,No,-,16.18,62,1.72,2005.0,0.67
1,2019,120316,E,Yes,K:1:2:3:4:5,No,-,No,-,43.01,33,1.32,2001.0,0.62
1,2019,120318,H,No,-,No,-,No,-,6.08,108,1.77,2001.0,0.91
5,2019,120320,E,Yes,K:1:2:3:4:5,No,-,No,-,18.43,37,1.48,2002.0,0.66
10,2019,120324,E,Yes,K:1:2:3:4:5,No,-,No,-,28.65,51,1.76,2002.0,0.63
1,2019,120334,M,Yes,6:07:08,No,-,No,-,13.88,59,1.69,1999.0,0.89
1,2019,120338,E,Yes,1:2:3:4:5,No,-,No,-,19.89,44,1.63,2003.0,0.8
1,2019,120340,E,Yes,K:1:2:3:4:5,No,-,No,-,26.67,38,1.58,2003.0,0.49
1,2019,120344,E,Yes,K:1:2:3:4:5,No,-,No,-,31.33,34,1.7,2001.0,0.7
1,2019,120346,H,No,-,No,-,No,-,16.63,77,1.45,2001.0,0.62
2,2019,120350,M,Yes,6:07:08,No,-,No,-,16.57,61,1.33,1999.0,0.6
5,2019,120352,A,No,-,No,-,No,-,38.86,20,1.67,1996.0,0.93
10,2019,120354,E,Yes,K:1:2:3:4:5:6,No,-,No,-,11.38,64,1.6,2006.0,0.88
0,2019,120360,E,Yes,K:1:2:3:4:5,No,-,No,-,18.59,54,2.0,1998.0,0.96
1,2019,120364,E,Yes,1:2:3:4:5,No,-,No,-,22.15,42,1.75,1999.0,0.83
1,2019,120368,E,Yes,K:1:2:3:4:5,No,-,No,-,19.64,49,1.23,2000.0,0.59
4,2019,120370,H,No,-,No,-,Yes,9:10:11:12,14.21,81,1.45,2003.0,0.91
1,2019,120372,,Yes,K:1:2:3:4:5,No,-,No,-,21.48,21,1.0,2001.0,0.69
1,2019,120374,E,Yes,K:1:2:3:4:5,No,-,No,-,8.87,55,1.45,1999.0,0.6
1,2019,120376,M,Yes,6:07:08,No,-,No,-,10.52,61,1.36,2005.0,0.62
1,2019,120380,E,Yes,K:1:2:3:4:5,No,-,No,-,14.83,46,1.44,2002.0,0.69
1,2019,120386,E,Yes,K:1:2:3:4:5,No,-,No,-,30.06,47,1.18,1998.0,0.72
1,2019,120390,M,Yes,6:07:08,No,-,No,-,10.72,58,1.35,2005.0,0.72
0,2019,12A000,I,Yes,5:6:7:8,No,-,No,-,10.94,5,0.2,2006.0,2.96
2,2019,130304,E,Yes,K:1:2:3:4:5,No,-,No,-,14.39,63,1.09,2002.0,0.65
1,2019,130307,H,No,-,No,-,Yes,9:10:11:12,5.91,93,1.06,2006.0,0.67
1,2019,130308,E,No,-,No,-,No,-,11.58,52,1.21,2004.0,0.67
1,2019,130309,E,Yes,K:1:2:3:4:5,No,-,No,-,22.07,34,1.13,2000.0,0.47
1,2019,130310,H,No,-,Yes,9:10:11:12,Yes,9:10:11:12,4.52,121,1.29,2003.0,0.59
2,2019,130311,E,Yes,K:1:2:3:4:5,No,-,No,-,19.86,38,1.19,2008.0,0.57
1,2019,130312,E,Yes,3:04:05,No,-,Yes,K:1:2:3:4:5,14.84,66,1.06,2003.0,0.91
2,2019,130313,M,Yes,6:07:08,No,-,No,-,11.96,76,1.21,2003.0,0.51
0,2019,130314,H,Yes,9:10:11:12,No,-,Yes,9:10:11:12,9.05,90,1.18,1993.0,0.64
3,2019,130315,M,Yes,6:07:08,No,-,Yes,6:07:08,17.69,58,1.16,2006.0,0.62
1,2019,130316,H,No,-,No,-,No,-,9.13,94,1.22,2003.0,0.63
-,2019,130317,T,Yes,6:7:8:9:10:11:12,No,-,No,-,,19,1.46,,0.52
4,2019,130318,M,No,-,No,-,No,-,9.24,79,1.2,2006.0,0.74
1,2019,130319,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,12.81,69,0.96,2004.0,0.68
2,2019,130320,M,No,-,No,-,Yes,6:07:08,9.89,84,1.11,2008.0,0.77
1,2019,130321,E,Yes,K:1:2:3:4:5,No,-,Yes,3:04:05,14.42,57,0.9,2005.0,0.71
1,2019,130322,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,16.7,44,1.52,1999.0,0.59
1,2019,130323,M,Yes,6:07:08,No,-,Yes,6:07:08,17.8,61,1.39,2009.0,0.73
0,2019,130324,H,No,-,No,-,Yes,9:10:11:12,4.05,63,1.31,2002.0,0.55
1,2019,130325,E,No,-,No,-,No,-,14.06,57,1.19,2005.0,0.86
1,2019,130326,H,No,-,No,-,No,-,3.19,95,1.23,1996.0,0.62
1,2019,130327,M,No,-,No,-,Yes,6:07:08,7.98,64,0.98,2006.0,0.64
2,2019,130328,E,Yes,K:1:2:3:4:5,No,-,No,-,24.63,64,1.56,2004.0,0.71
1,2019,130329,E,Yes,K:1:2:3:4:5,No,-,No,-,17.23,64,1.1,1999.0,0.76
1,2019,130330,E,Yes,K:1:2:3:4:5,No,-,No,-,20.54,25,0.89,1997.0,0.55
2,2019,130331,E,Yes,2:3:4:5,No,-,No,-,13.09,47,0.81,2003.0,0.82
0,2019,130332,H,No,-,No,-,Yes,9:10:11:12,5.93,100,1.16,2003.0,0.59
0,2019,130333,T,Yes,9:10:11:12,No,-,Yes,9:10:11:12,7.81,13,1.63,2005.0,0.57
2,2019,130336,E,Yes,K:1:2,No,-,No,-,14.94,59,1.18,2003.0,0.65
1,2019,130337,E,Yes,3:04:05,No,-,No,-,12.93,60,1.28,2007.0,0.69
1,2019,130338,E,Yes,K:1:2:3:4:5,No,-,No,-,13.1,54,0.83,1998.0,0.67
,2019,130339,,,,,,,,,,,,-
3,2019,130340,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,17.77,50,0.91,2001.0,0.72
1,2019,130342,E,Yes,K:1:2:3:4:5,No,-,No,-,18.45,54,1.02,2002.0,0.79
1,2019,130344,E,Yes,1:2:3:4:5,No,-,No,-,25.43,48,1.0,2001.0,0.7
2,2019,130345,E,Yes,K:1:2:3:4:5,No,-,No,-,7.97,66,1.05,2007.0,0.78
1,2019,130346,M,No,-,No,-,No,-,11.23,80,1.08,2008.0,0.76
-,2019,130349,H,Yes,9:10:11,Yes,9:10:11,Yes,9:10:11,,11,1.38,,1.01
-,2019,130350,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,15,1.88,,0.88
0,2019,130355,M,No,-,No,-,No,-,11.26,91,1.3,2009.0,0.7
4,2019,132304,H,No,-,No,-,Yes,9:10:11:12,9.76,126,1.16,2004.0,0.56
0,2019,132308,E,No,-,No,-,No,-,16.77,42,1.24,1998.0,1.27
1,2019,132312,E,No,-,No,-,No,-,18.47,34,1.13,2003.0,1.25
6,2019,132314,E,Yes,3:04:05,No,-,No,-,25.56,60,1.2,2008.0,0.91
1,2019,132328,E,Yes,4:05,No,-,No,-,17.5,46,1.39,2000.0,0.93
5,2019,132330,M,No,-,No,-,No,-,11.53,67,0.65,2008.0,0.99
1,2019,132332,E,Yes,2:03,No,-,No,-,26.34,34,1.79,1998.0,0.7
1,2019,132336,E,Yes,3:04:05,No,-,No,-,24.57,42,1.35,2003.0,0.65
