year,agency_code,target_list,subgroup_list
2019,600545,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,600546,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,600549,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600550,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,600553,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,600557,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,600558,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,600562,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600565,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,600566,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600567,"Math Grade 11,Reading Grade 10","ALL,BL7"
2019,600569,,
2019,600571,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,WH7"
2019,600574,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,600576,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD"
2019,600577,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,600579,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600582,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,600583,,
2019,600586,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600587,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7"
2019,600588,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,600589,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,600590,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,600592,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD"
2019,600593,,
2019,600594,Math Grade 11,ALL
2019,600693,,
2019,600694,,
2019,600695,,
2019,600696,,
2019,600697,,
2019,60B000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,60D000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2019,60F000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2019,60G000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,60I000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,SWD,WH7"
2019,60J000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2019,60K000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,60L000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,60M000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,SWD,WH7"
2019,60N000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,60P000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,60Q000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,60S000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,HI7,MU7,SWD,WH7"
2019,60U000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD"
2019,60V000,"4 Year Graduation Rate,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS"
2019,60Y000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,610302,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,610310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,610320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,610322,,
2019,610326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,610332,Reading Grade 10,ALL
2019,610334,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,61J000,"Math Grades 3-8,Reading Grades 3-8",ALL
2019,61K000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7"
2019,61L000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7"
2019,61M000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,MU7,WH7"
2019,61N000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7"
2019,61P000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7"
2019,61Q000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,WH7"
2019,61R000,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,61S000,,
2019,61T000,,
2019,61U000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7"
2019,61W000,,
2019,61X000,,
2019,620310,4 Year Graduation Rate,"ALL,EDS"
2019,620312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,620314,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,620316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,620318,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7"
2019,620324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,620330,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,620334,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,620336,,
2019,620339,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,620340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,620350,Reading Grade 10,"ALL,EDS"
2019,630304,,
2019,630308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,630312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,630316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,630317,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,630320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,630324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,630328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,630330,,
2019,630331,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,630332,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,630336,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,630342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,630348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,630350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,630352,,
2019,630356,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,630360,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,630364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,630368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,630373,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,630374,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,630376,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,63A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,63B000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,640302,,
2019,640304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,640306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,640308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,640320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,640328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,640329,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,640334,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,640335,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,640336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,640340,4 Year Graduation Rate,"ALL,BL7,EDS"
2019,640342,,
2019,640346,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,640347,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,640348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,640350,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,640358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,640360,,
2019,640361,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,640362,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,640364,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,640384,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,640396,,
2019,640400,,
2019,64A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,650304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,650308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650309,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,650312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,650316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650323,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,650324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,650325,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,650326,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650327,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,650332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,650339,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,650341,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,650342,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650343,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,650345,"Math Grades 3-8,Reading Grades 3-8",ALL
2019,650346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,650348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,650352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650353,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650354,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,650355,4 Year Graduation Rate,ALL
2019,650356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,650364,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650366,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650368,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,650380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,650384,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,650392,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650394,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,650395,,
2019,650400,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,650404,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,650408,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,650409,,
2019,65A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,65B000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,65C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,65D000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,65F000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,65G000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,65Z000,,
2019,660306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,660308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,660320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,660325,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,660336,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,660360,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,660400,,
2019,66A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,670300,,
2019,670304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670314,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,670318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,670321,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670322,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670323,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670325,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,670329,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670330,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670331,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670333,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670335,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,670336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670337,,
2019,670338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670339,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,670341,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,MU7,SWD,WH7"
2019,670342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,670343,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670344,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,670345,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670347,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,670350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,670351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670352,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,670356,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,670364,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,67B000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,680304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,680308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,680310,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,680312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,680316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,680324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,680327,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,680328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,680329,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,680330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,680332,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,680335,4 Year Graduation Rate,ALL
2019,680336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,681300,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,681304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,681305,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,681308,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,681309,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,681310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,WH7"
2019,681311,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,681312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,681314,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,681316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,681320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,WH7"
2019,681322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,681324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,681326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,681330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,681332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,681334,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,SWD,WH7"
2019,681336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,681338,4 Year Graduation Rate,ALL
2019,68A000,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2019,68C000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,690312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,690316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,690320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,690324,,
2019,69A000,"4 Year Graduation Rate,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,700306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,700308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,700314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,700316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,700317,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,700318,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,700319,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,700320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,700322,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,700324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,700325,,
2019,700328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,70A000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2019,710312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,710316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,710318,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,710320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,710321,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,710323,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,710324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,710326,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,710327,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,710328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
