year,agency_code,subject,subgroup,eg_status,eg_index,eg_score
2019,040316,ALL,ALL,Exceeded,4.25,90.4
2019,040316,RD,ALL,Exceeded,4.25,90.4
2019,040316,MA,ALL,Exceeded,4.25,90.4
2019,040316,ALL,BL7,Exceeded,3.29,88.2
2019,040316,ALL,EDS,Exceeded,3.12,87.8
2019,040316,ALL,SWD,Met,-0.03,
2019,040316,ALL,WH7,Met,0.64,81.6
2019,040324,ALL,ALL,Met,0.71,81.7
2019,040324,RD,ALL,Met,0.71,81.7
2019,040324,MA,ALL,Met,0.71,81.7
2019,040324,ALL,BL7,Met,-0.17,79.1
2019,040324,ALL,EDS,Met,0.56,81.4
2019,040328,ALL,AIG,NotMet,-2.2,69.0
2019,040328,ALL,ALL,Met,1.84,84.6
2019,040328,RD,ALL,Met,1.84,84.6
2019,040328,MA,ALL,Met,1.84,84.6
2019,040328,ALL,BL7,Met,0.39,80.9
2019,040328,ALL,EDS,Met,0.43,81.0
2019,040328,ALL,HI7,Exceeded,2.28,
2019,040328,ALL,SWD,Met,0.98,82.4
2019,040328,ALL,WH7,Met,1.6,84.0
2019,040330,ALL,ALL,NotMet,-2.06,69.7
2019,040330,RD,ALL,NotMet,-2.06,69.7
2019,040330,MA,ALL,NotMet,-2.06,69.7
2019,040330,ALL,BL7,NotMet,-2.38,68.1
2019,040330,ALL,EDS,Met,-1.23,73.8
2019,040330,ALL,SWD,NotMet,-2.16,69.2
2019,040330,ALL,WH7,Met,-1.93,70.3
2019,050302,ALL,AIG,NotMet,-3.59,62.0
2019,050302,ALL,ALL,NotMet,-9.07,51.5
2019,050302,ALL,EDS,NotMet,-7.99,53.3
2019,050302,ALL,ELS,Met,-0.68,
2019,050302,ALL,HI7,NotMet,-2.01,69.9
2019,050302,ALL,SWD,NotMet,-5.31,57.8
2019,050302,ALL,WH7,NotMet,-9.37,51.0
2019,050303,ALL,AIG,NotMet,-2.98,
2019,050303,ALL,ALL,NotMet,-3.65,61.7
2019,050303,ALL,EDS,Met,-1.96,
2019,050303,ALL,WH7,NotMet,-3.33,63.3
2019,050305,ALL,AIG,Met,-1.18,74.1
2019,050305,ALL,ALL,Met,0.77,81.9
2019,050305,RD,ALL,Met,0.77,81.9
2019,050305,MA,ALL,Met,0.77,81.9
2019,050305,ALL,EDS,Met,0.93,82.3
2019,050305,ALL,ELS,Met,0.2,80.5
2019,050305,ALL,HI7,Met,1.71,84.2
2019,050305,ALL,SWD,Met,-0.01,79.9
2019,050305,ALL,WH7,Met,0.32,80.8
2019,050310,ALL,AIG,Met,-0.17,79.1
2019,050310,ALL,ALL,Exceeded,3.38,88.4
2019,050310,RD,ALL,Exceeded,3.38,88.4
2019,050310,MA,ALL,Exceeded,3.38,88.4
2019,050310,ALL,EDS,Exceeded,2.03,85.0
2019,050310,ALL,HI7,Met,1.0,
2019,050310,ALL,SWD,Met,0.51,81.2
2019,050310,ALL,WH7,Exceeded,3.44,88.6
2019,050330,ALL,AIG,Met,0.18,80.4
2019,050330,ALL,ALL,Exceeded,5.21,92.0
2019,050330,RD,ALL,Exceeded,5.21,92.0
2019,050330,MA,ALL,Exceeded,5.21,92.0
2019,050330,ALL,EDS,Exceeded,4.09,90.1
2019,050330,ALL,ELS,Exceeded,2.27,85.6
2019,050330,ALL,HI7,Exceeded,2.02,85.0
2019,050330,ALL,SWD,Exceeded,2.85,87.1
2019,050330,ALL,WH7,Exceeded,5.01,91.6
2019,050335,ALL,AIG,Exceeded,2.87,87.1
2019,050335,ALL,ALL,Exceeded,3.93,89.8
2019,050335,RD,ALL,Exceeded,3.93,89.8
2019,050335,MA,ALL,Exceeded,3.93,89.8
2019,050335,ALL,EDS,Met,1.93,84.8
2019,050335,ALL,HI7,Met,1.03,82.5
2019,050335,ALL,SWD,Met,0.37,80.9
2019,050335,ALL,WH7,Exceeded,3.39,88.4
2019,060302,ALL,AIG,Met,1.66,84.1
2019,060302,ALL,ALL,NotMet,-2.71,66.4
2019,060302,ALL,EDS,Met,-1.7,71.5
2019,060302,ALL,HI7,Met,-1.23,
2019,060302,ALL,SWD,Met,-1.23,
2019,060302,ALL,WH7,NotMet,-2.82,65.9
2019,060304,ALL,ALL,Exceeded,2.25,85.6
2019,060304,RD,ALL,Exceeded,2.25,85.6
2019,060304,MA,ALL,Exceeded,2.25,85.6
2019,060304,ALL,EDS,Exceeded,2.36,85.9
2019,060304,ALL,WH7,Exceeded,2.57,86.4
2019,060310,ALL,AIG,Met,-1.41,72.9
2019,060310,ALL,ALL,Met,1.98,84.9
2019,060310,RD,ALL,Met,1.98,84.9
2019,060310,MA,ALL,Met,1.98,84.9
2019,060310,ALL,EDS,Met,1.23,83.0
2019,060310,ALL,SWD,Met,1.35,83.3
2019,060310,ALL,WH7,Exceeded,2.69,86.7
2019,060316,ALL,ALL,Met,0.5,81.2
2019,060316,RD,ALL,Met,0.5,81.2
2019,060316,MA,ALL,Met,0.5,81.2
2019,060316,ALL,EDS,Met,0.51,81.2
2019,060316,ALL,HI7,Met,0.53,
2019,060316,ALL,SWD,Met,-1.45,72.7
2019,060316,ALL,WH7,Met,0.82,82.0
2019,060318,ALL,AIG,Met,0.03,80.0
2019,060318,ALL,ALL,Exceeded,7.06,95.1
2019,060318,RD,ALL,Exceeded,7.06,95.1
2019,060318,MA,ALL,Exceeded,7.06,95.1
2019,060318,ALL,EDS,Exceeded,6.52,94.2
2019,060318,ALL,ELS,Exceeded,5.21,92.0
2019,060318,ALL,HI7,Exceeded,4.44,90.7
2019,060318,ALL,SWD,Exceeded,3.78,89.4
2019,060318,ALL,WH7,Exceeded,5.5,92.5
2019,060322,ALL,AIG,Met,0.03,
2019,060322,ALL,ALL,Exceeded,5.28,92.1
2019,060322,RD,ALL,Exceeded,5.28,92.1
2019,060322,MA,ALL,Exceeded,5.28,92.1
2019,060322,ALL,EDS,Exceeded,5.0,91.6
2019,060322,ALL,WH7,Exceeded,5.01,91.6
2019,060328,ALL,AIG,Met,1.92,
2019,060328,ALL,ALL,Exceeded,5.21,92.0
2019,060328,RD,ALL,Exceeded,5.21,92.0
2019,060328,MA,ALL,Exceeded,5.21,92.0
2019,060328,ALL,EDS,Exceeded,3.59,88.9
2019,060328,ALL,ELS,Met,1.55,83.8
2019,060328,ALL,HI7,Met,0.63,81.5
2019,060328,ALL,SWD,Met,-0.03,79.8
2019,060328,ALL,WH7,Exceeded,4.82,91.3
2019,060332,ALL,ALL,Exceeded,3.15,87.8
2019,060332,RD,ALL,Exceeded,3.15,87.8
2019,060332,MA,ALL,Exceeded,3.15,87.8
2019,060332,ALL,EDS,Exceeded,2.05,85.1
2019,060332,ALL,WH7,Exceeded,3.48,88.7
2019,060701,ALL,ALL,Met,-1.7,71.5
2019,060701,ALL,EDS,Met,-1.84,
2019,060701,ALL,ELS,Met,0.63,
2019,060701,ALL,SWD,Met,-0.29,
2019,060701,ALL,WH7,NotMet,-2.07,
2019,06B000,ALL,ALL,Met,-1.63,71.8
2019,06B000,RD,ALL,Met,-1.63,71.8
2019,06B000,MA,ALL,Met,-1.63,
2019,06B000,ALL,EDS,Met,-1.88,
2019,06B000,ALL,WH7,Met,-1.68,71.6
2019,070308,ALL,AIG,NotMet,-2.29,68.5
2019,070308,ALL,ALL,NotMet,-4.79,58.6
2019,070308,RD,ALL,NotMet,-4.79,58.6
2019,070308,MA,ALL,NotMet,-4.79,58.6
2019,070308,ALL,EDS,Met,-1.89,70.5
2019,070308,ALL,HI7,Met,0.79,
2019,070308,ALL,SWD,Met,-0.45,77.7
2019,070308,ALL,WH7,NotMet,-4.74,58.7
2019,070310,ALL,ALL,NotMet,-4.04,59.9
2019,070310,MA,ALL,NotMet,-4.04,
2019,070310,ALL,BL7,NotMet,-2.58,
2019,070310,ALL,EDS,NotMet,-3.0,65.0
2019,070310,ALL,WH7,NotMet,-2.83,
2019,070311,ALL,AIG,Exceeded,2.41,86.0
2019,070311,ALL,ALL,Exceeded,4.67,91.1
2019,070311,ALL,BL7,Met,0.64,
2019,070311,ALL,EDS,Exceeded,4.14,90.2
2019,070311,ALL,HI7,Met,1.98,
2019,070311,ALL,WH7,Met,1.63,84.0
2019,070325,ALL,AIG,NotMet,-2.37,68.1
2019,070325,ALL,ALL,NotMet,-5.82,56.9
2019,070325,RD,ALL,NotMet,-5.82,56.9
2019,070325,MA,ALL,NotMet,-5.82,56.9
2019,070325,ALL,BL7,NotMet,-3.14,64.3
2019,070325,ALL,EDS,NotMet,-4.14,59.7
2019,070325,ALL,ELS,Met,0.38,80.9
2019,070325,ALL,HI7,Met,-0.67,76.6
2019,070325,ALL,MU7,Met,-1.93,
2019,070325,ALL,SWD,Met,-0.01,79.9
2019,070325,ALL,WH7,NotMet,-3.78,61.1
2019,070326,ALL,AIG,Met,-1.48,72.6
2019,070326,ALL,ALL,Met,-1.94,70.3
2019,070326,RD,ALL,Met,-1.94,70.3
2019,070326,MA,ALL,Met,-1.94,70.3
2019,070326,ALL,BL7,NotMet,-2.4,68.0
2019,070326,ALL,EDS,NotMet,-2.97,65.1
2019,070326,ALL,ELS,Met,-0.05,
2019,070326,ALL,HI7,Met,-0.06,79.7
2019,070326,ALL,MU7,NotMet,-2.62,
2019,070326,ALL,SWD,Met,-0.47,
2019,070326,ALL,WH7,Met,0.76,81.9
2019,070327,ALL,ALL,Exceeded,4.35,90.5
2019,070327,RD,ALL,Exceeded,4.35,90.5
2019,070327,ALL,BL7,Met,1.52,83.8
2019,070327,ALL,EDS,Met,1.52,83.8
2019,070327,ALL,ELS,Exceeded,2.74,86.8
2019,070327,ALL,HI7,Exceeded,2.58,86.4
2019,070327,ALL,SWD,Met,-1.61,71.9
2019,070327,ALL,WH7,Exceeded,2.84,87.1
2019,070328,ALL,AIG,NotMet,-6.39,56.0
2019,070328,ALL,ALL,NotMet,-5.14,58.1
2019,070328,RD,ALL,NotMet,-5.14,58.1
2019,070328,MA,ALL,NotMet,-5.14,58.1
2019,070328,ALL,BL7,NotMet,-4.08,59.8
2019,070328,ALL,EDS,NotMet,-4.57,59.0
2019,070328,ALL,ELS,Met,-1.38,73.1
2019,070328,ALL,HI7,Met,-1.48,72.6
2019,070328,ALL,MU7,Met,0.32,80.8
2019,070328,ALL,SWD,Met,-0.02,79.9
2019,070328,ALL,WH7,NotMet,-4.22,59.6
2019,070329,ALL,AIG,Met,-0.24,78.8
2019,070329,ALL,ALL,Met,0.03,80.0
2019,070329,RD,ALL,Met,0.03,80.0
2019,070329,MA,ALL,Met,0.03,80.0
2019,070329,ALL,BL7,Met,-0.5,77.5
2019,070329,ALL,EDS,Met,-1.16,74.2
2019,070329,ALL,ELS,Met,1.8,
2019,070329,ALL,HI7,Met,0.54,81.3
2019,070329,ALL,MU7,Exceeded,2.39,
2019,070329,ALL,SWD,Met,-0.41,77.9
2019,070329,ALL,WH7,Met,0.39,80.9
2019,070330,ALL,AIG,Met,0.27,80.6
2019,070330,ALL,ALL,Met,-1.68,71.6
2019,070330,ALL,BL7,Met,1.23,83.0
2019,070330,ALL,EDS,Met,-0.12,79.4
2019,070330,ALL,ELS,Met,0.2,
2019,070330,ALL,HI7,Met,0.1,
2019,070330,ALL,SWD,Met,-0.22,78.9
2019,070330,ALL,WH7,NotMet,-2.52,67.4
2019,070338,ALL,AIG,Met,-1.07,74.6
2019,070338,ALL,ALL,NotMet,-2.58,67.1
2019,070338,RD,ALL,NotMet,-2.58,67.1
2019,070338,MA,ALL,NotMet,-2.58,67.1
2019,070338,ALL,BL7,NotMet,-2.11,69.4
2019,070338,ALL,EDS,NotMet,-2.6,67.0
2019,070338,ALL,ELS,Exceeded,2.27,85.6
2019,070338,ALL,HI7,Met,0.54,81.3
2019,070338,ALL,MU7,Met,0.72,81.8
2019,070338,ALL,SWD,Met,0.86,82.1
2019,070338,ALL,WH7,NotMet,-2.53,67.3
2019,070339,ALL,ALL,Met,-1.08,74.6
2019,070339,ALL,BL7,Met,-1.51,72.4
2019,070339,ALL,EDS,Met,-1.63,71.8
2019,070339,ALL,SWD,Met,0.58,
2019,070339,ALL,WH7,Met,-1.1,74.5
2019,070340,ALL,ALL,Exceeded,2.02,85.0
2019,070340,RD,ALL,Exceeded,2.02,85.0
2019,070340,MA,ALL,Exceeded,2.02,85.0
2019,070340,ALL,BL7,Met,0.87,82.1
2019,070340,ALL,EDS,Met,0.8,82.0
2019,070340,ALL,WH7,Met,1.18,
2019,070342,ALL,AIG,Met,1.17,82.9
2019,070342,ALL,ALL,NotMet,-3.05,64.7
2019,070342,ALL,BL7,Met,-1.55,72.2
2019,070342,ALL,EDS,Met,-1.2,74.0
2019,070342,ALL,ELS,Met,0.6,
2019,070342,ALL,HI7,NotMet,-2.1,69.5
2019,070342,ALL,SWD,Met,-0.36,78.2
2019,070342,ALL,WH7,Met,-1.25,73.7
2019,07A000,ALL,ALL,Met,-1.87,70.6
2019,07A000,RD,ALL,Met,-1.87,70.6
2019,07A000,MA,ALL,Met,-1.87,70.6
2019,07A000,ALL,SWD,Met,0.46,81.1
2019,07A000,ALL,WH7,Met,-1.92,70.4
2019,080311,ALL,ALL,Exceeded,3.48,88.7
2019,080311,ALL,BL7,Exceeded,3.07,87.6
2019,080311,ALL,EDS,Met,1.09,
2019,080311,ALL,WH7,Met,0.07,
2019,080312,ALL,ALL,NotMet,-4.31,59.4
2019,080312,ALL,BL7,NotMet,-4.33,59.4
2019,080312,ALL,EDS,NotMet,-2.88,65.6
2019,080312,ALL,SWD,Met,-1.45,72.7
2019,080312,ALL,WH7,Met,-0.06,
2019,080314,ALL,AIG,Met,-0.15,79.2
2019,080314,ALL,ALL,NotMet,-6.08,56.5
2019,080314,RD,ALL,NotMet,-6.08,56.5
2019,080314,MA,ALL,NotMet,-6.08,56.5
2019,080314,ALL,BL7,NotMet,-5.46,57.5
2019,080314,ALL,EDS,NotMet,-4.68,58.8
2019,080314,ALL,MU7,Exceeded,2.0,
2019,080314,ALL,SWD,Met,-0.54,77.3
2019,080314,ALL,WH7,NotMet,-2.81,65.9
2019,080348,ALL,ALL,Met,1.35,83.3
2019,080348,RD,ALL,Met,1.35,83.3
2019,080348,MA,ALL,Met,1.35,83.3
2019,080348,ALL,BL7,Met,1.11,82.7
2019,080348,ALL,EDS,Met,1.73,84.3
2019,080356,ALL,ALL,Met,0.35,80.8
2019,080356,RD,ALL,Met,0.35,80.8
2019,080356,MA,ALL,Met,0.35,80.8
2019,080356,ALL,BL7,Met,-0.03,79.8
2019,080356,ALL,EDS,Met,-0.12,79.4
2019,080356,ALL,SWD,Met,-1.74,
2019,080360,ALL,ALL,Exceeded,2.53,86.3
2019,080360,RD,ALL,Exceeded,2.53,86.3
2019,080360,MA,ALL,Exceeded,2.53,86.3
2019,080360,ALL,BL7,Exceeded,2.06,85.1
2019,080360,ALL,EDS,Met,1.28,83.2
2019,080360,ALL,SWD,Met,0.52,
2019,080362,ALL,ALL,Exceeded,2.47,86.1
2019,080362,RD,ALL,Exceeded,2.47,86.1
2019,080362,MA,ALL,Exceeded,2.47,86.1
2019,080362,ALL,BL7,Exceeded,2.67,86.6
2019,080362,ALL,EDS,Met,1.43,83.5
2019,080362,ALL,SWD,Met,0.01,80.0
2019,080362,ALL,WH7,Met,0.68,81.7
2019,08A000,ALL,ALL,NotMet,-4.22,59.6
2019,08A000,RD,ALL,NotMet,-4.22,59.6
2019,08A000,MA,ALL,NotMet,-4.22,59.6
2019,08A000,ALL,BL7,NotMet,-3.23,63.8
2019,08A000,ALL,EDS,NotMet,-2.71,66.4
2019,090315,ALL,AIG,NotMet,-4.44,59.2
2019,090315,ALL,ALL,Met,-1.01,74.9
2019,090315,RD,ALL,Met,-1.01,74.9
2019,090315,MA,ALL,Met,-1.01,74.9
2019,090315,ALL,BL7,Met,0.18,80.4
2019,090315,ALL,EDS,Met,-0.43,77.8
2019,090315,ALL,ELS,Met,-0.96,
2019,090315,ALL,HI7,Met,0.55,81.3
2019,090315,ALL,MU7,Met,-0.24,
2019,090315,ALL,SWD,Met,0.76,81.9
2019,090315,ALL,WH7,Met,-1.46,72.7
2019,090317,ALL,ALL,NotMet,-2.3,68.5
2019,090317,RD,ALL,NotMet,-2.3,68.5
2019,090317,MA,ALL,NotMet,-2.3,68.5
2019,090317,ALL,BL7,Met,-1.21,73.9
2019,090317,ALL,EDS,NotMet,-2.28,68.6
2019,090317,ALL,ELS,Met,0.28,
2019,090317,ALL,HI7,Met,1.0,82.5
2019,090317,ALL,SWD,Met,0.56,
2019,090317,ALL,WH7,Met,-1.59,72.0
2019,090318,ALL,ALL,Met,-0.13,79.3
2019,090318,RD,ALL,Met,-0.13,79.3
2019,090318,MA,ALL,Met,-0.13,79.3
2019,090318,ALL,BL7,Met,0.08,80.2
2019,090318,ALL,EDS,Met,0.9,82.2
2019,090318,ALL,ELS,Met,0.83,
2019,090318,ALL,HI7,Met,0.61,81.5
2019,090318,ALL,WH7,Met,-0.32,78.4
2019,090320,ALL,AIG,Met,-1.32,73.4
2019,090320,ALL,ALL,NotMet,-3.9,60.5
2019,090320,RD,ALL,NotMet,-3.9,60.5
2019,090320,MA,ALL,NotMet,-3.9,60.5
2019,090320,ALL,BL7,NotMet,-3.98,60.1
2019,090320,ALL,EDS,NotMet,-4.15,59.7
2019,090320,ALL,HI7,Met,-0.58,77.1
2019,090320,ALL,MU7,Met,-0.93,
2019,090320,ALL,SWD,Met,-0.43,
2019,090320,ALL,WH7,Met,-1.05,74.7
2019,090324,ALL,ALL,Met,-1.16,74.2
2019,090324,RD,ALL,Met,-1.16,74.2
2019,090324,MA,ALL,Met,-1.16,74.2
2019,090324,ALL,BL7,Met,-1.76,71.2
2019,090324,ALL,EDS,Met,-1.02,74.9
2019,090324,ALL,ELS,Met,0.97,82.4
2019,090324,ALL,HI7,Met,0.8,82.0
2019,090324,ALL,WH7,Met,-1.67,71.6
2019,090328,ALL,ALL,Met,1.98,84.9
2019,090328,RD,ALL,Met,1.98,
2019,090328,MA,ALL,Met,1.98,
2019,090328,ALL,BL7,Met,1.65,
2019,090328,ALL,EDS,Met,1.66,84.1
2019,090330,ALL,AIG,Met,-0.06,79.7
2019,090330,ALL,ALL,Met,-0.37,78.1
2019,090330,ALL,BL7,Met,-1.39,73.0
2019,090330,ALL,EDS,Met,-0.4,78.0
2019,090330,ALL,HI7,Met,0.83,82.0
2019,090330,ALL,MU7,Met,-0.48,
2019,090330,ALL,SWD,Met,-0.32,
2019,090330,ALL,WH7,Met,0.41,81.0
2019,090332,ALL,AIG,NotMet,-4.78,58.7
2019,090332,ALL,ALL,NotMet,-5.32,57.8
2019,090332,RD,ALL,NotMet,-5.32,57.8
2019,090332,MA,ALL,NotMet,-5.32,57.8
2019,090332,ALL,BL7,NotMet,-3.14,64.3
2019,090332,ALL,EDS,NotMet,-3.5,62.5
2019,090332,ALL,ELS,Met,-0.1,79.5
2019,090332,ALL,HI7,Met,-0.1,79.5
2019,090332,ALL,MU7,Met,-0.33,
2019,090332,ALL,SWD,Met,-1.03,74.8
2019,090332,ALL,WH7,NotMet,-4.81,58.6
2019,090333,ALL,ALL,Met,0.54,81.3
2019,090333,RD,ALL,Met,0.54,81.3
2019,090333,MA,ALL,Met,0.54,81.3
2019,090333,ALL,BL7,Met,0.52,81.3
2019,090333,ALL,EDS,Met,0.66,81.6
2019,090333,ALL,ELS,Met,0.91,
2019,090333,ALL,HI7,Met,1.05,82.6
2019,090333,ALL,MU7,Met,0.47,
2019,090333,ALL,SWD,Met,0.03,80.0
2019,090333,ALL,WH7,Met,0.21,80.5
2019,090352,ALL,ALL,Met,-0.18,79.1
2019,090352,RD,ALL,Met,-0.18,79.1
2019,090352,MA,ALL,Met,-0.18,79.1
2019,090352,ALL,BL7,Met,0.34,
2019,090352,ALL,EDS,Met,-0.86,75.7
2019,090352,ALL,ELS,Met,-0.86,75.7
2019,090352,ALL,HI7,Met,-0.47,77.6
2019,090352,ALL,SWD,Met,-0.46,
2019,090352,ALL,WH7,Met,-0.74,
2019,090365,ALL,AIG,NotMet,-2.17,69.1
2019,090365,ALL,ALL,NotMet,-3.44,62.8
2019,090365,RD,ALL,NotMet,-3.44,62.8
2019,090365,MA,ALL,NotMet,-3.44,62.8
2019,090365,ALL,BL7,NotMet,-3.2,64.0
2019,090365,ALL,EDS,NotMet,-3.19,64.0
2019,090365,ALL,ELS,Met,0.13,80.3
2019,090365,ALL,HI7,Met,-0.45,77.7
2019,090365,ALL,SWD,Met,1.16,82.9
2019,090365,ALL,WH7,NotMet,-2.51,67.4
2019,090368,ALL,AIG,Met,1.38,83.4
2019,090368,ALL,ALL,Met,-0.6,77.0
2019,090368,ALL,BL7,Met,0.29,80.7
2019,090368,ALL,EDS,Met,-1.27,73.6
2019,090368,ALL,HI7,Met,-0.38,78.1
2019,090368,ALL,SWD,Met,-1.56,72.2
2019,090368,ALL,WH7,Met,-0.38,78.1
2019,090376,ALL,ALL,Met,-1.75,71.2
2019,090376,ALL,BL7,Met,-0.92,75.4
2019,090376,ALL,EDS,Met,-1.79,71.0
2019,090376,ALL,WH7,Met,-1.32,73.4
2019,09A000,ALL,ALL,Met,0.21,80.5
2019,09A000,RD,ALL,Met,0.21,80.5
2019,09A000,MA,ALL,Met,0.21,80.5
2019,09A000,ALL,BL7,Met,-0.1,79.5
2019,09A000,ALL,EDS,Met,0.55,81.3
2019,09B000,ALL,ALL,Met,0.24,80.6
2019,09B000,RD,ALL,Met,0.24,80.6
2019,09B000,MA,ALL,Met,0.24,80.6
2019,09B000,ALL,BL7,Met,-1.62,71.9
2019,09B000,ALL,EDS,Met,0.41,81.0
2019,09B000,ALL,MU7,Met,-0.17,
2019,09B000,ALL,SWD,Met,0.25,80.6
2019,09B000,ALL,WH7,Met,1.35,83.3
2019,100302,ALL,AIG,Exceeded,2.73,86.8
2019,100302,ALL,ALL,Met,1.04,82.6
2019,100302,RD,ALL,Met,1.04,82.6
2019,100302,MA,ALL,Met,1.04,82.6
2019,100302,ALL,BL7,Met,-0.12,79.4
2019,100302,ALL,EDS,Met,0.4,81.0
2019,100302,ALL,ELS,Exceeded,2.11,85.2
2019,100302,ALL,HI7,Met,1.27,83.1
2019,100302,ALL,MU7,Met,-0.86,75.7
2019,100302,ALL,SWD,Met,1.27,83.1
2019,100302,ALL,WH7,Met,1.37,83.4
2019,100304,ALL,AIG,Met,0.11,80.2
2019,100304,ALL,ALL,Exceeded,4.23,90.3
2019,100304,RD,ALL,Exceeded,4.23,90.3
2019,100304,MA,ALL,Exceeded,4.23,90.3
2019,100304,ALL,BL7,Met,0.13,
2019,100304,ALL,EDS,Exceeded,3.17,87.9
2019,100304,ALL,MU7,Met,0.08,
2019,100304,ALL,SWD,Met,0.1,
2019,100304,ALL,WH7,Exceeded,4.51,90.8
2019,100307,ALL,AIG,Exceeded,2.56,86.4
2019,100307,ALL,ALL,Exceeded,5.32,92.2
2019,100307,ALL,BL7,Met,0.82,
2019,100307,ALL,EDS,Exceeded,4.42,90.7
2019,100307,ALL,HI7,Met,1.36,
2019,100307,ALL,WH7,Exceeded,4.31,90.5
2019,100309,ALL,AIG,Met,-0.74,76.3
2019,100309,ALL,ALL,Exceeded,2.92,87.3
2019,100309,RD,ALL,Exceeded,2.92,87.3
2019,100309,MA,ALL,Exceeded,2.92,87.3
2019,100309,ALL,BL7,Met,1.05,82.6
2019,100309,ALL,EDS,Met,1.67,84.1
2019,100309,ALL,ELS,Met,1.93,84.8
2019,100309,ALL,HI7,Met,0.09,80.2
2019,100309,ALL,MU7,Met,0.33,80.8
2019,100309,ALL,SWD,Met,1.74,84.3
2019,100309,ALL,WH7,Met,1.94,84.8
2019,100310,ALL,AIG,NotMet,-2.54,67.3
2019,100310,ALL,ALL,NotMet,-3.69,61.5
2019,100310,RD,ALL,NotMet,-3.69,61.5
2019,100310,MA,ALL,NotMet,-3.69,61.5
2019,100310,ALL,BL7,NotMet,-3.01,64.9
2019,100310,ALL,EDS,NotMet,-2.8,66.0
2019,100310,ALL,ELS,Met,-0.77,76.1
2019,100310,ALL,HI7,Met,-0.87,75.6
2019,100310,ALL,SWD,Met,-0.76,76.2
2019,100310,ALL,WH7,NotMet,-2.45,67.7
2019,100316,ALL,AIG,NotMet,-4.63,58.9
2019,100316,ALL,ALL,NotMet,-8.88,51.8
2019,100316,RD,ALL,NotMet,-8.88,51.8
2019,100316,MA,ALL,NotMet,-8.88,51.8
2019,100316,ALL,BL7,NotMet,-3.42,62.9
2019,100316,ALL,EDS,NotMet,-7.23,54.6
2019,100316,ALL,ELS,Met,-1.2,74.0
2019,100316,ALL,HI7,NotMet,-2.81,65.9
2019,100316,ALL,MU7,NotMet,-2.62,66.9
2019,100316,ALL,SWD,Met,0.54,81.3
2019,100316,ALL,WH7,NotMet,-7.52,54.1
2019,100320,ALL,AIG,Met,-1.64,71.8
2019,100320,ALL,ALL,Exceeded,2.96,87.4
2019,100320,RD,ALL,Exceeded,2.96,87.4
2019,100320,MA,ALL,Exceeded,2.96,87.4
2019,100320,ALL,BL7,Met,0.28,80.7
2019,100320,ALL,EDS,Met,1.81,84.5
2019,100320,ALL,ELS,Met,0.89,82.2
2019,100320,ALL,HI7,Met,0.01,80.0
2019,100320,ALL,MU7,Exceeded,2.24,85.6
2019,100320,ALL,SWD,NotMet,-2.27,68.6
2019,100320,ALL,WH7,Met,1.63,84.0
2019,100326,ALL,AIG,Met,1.17,82.9
2019,100326,ALL,ALL,Met,1.84,84.6
2019,100326,ALL,BL7,Met,-0.02,79.9
2019,100326,ALL,EDS,Met,0.45,81.1
2019,100326,ALL,HI7,Met,0.04,80.1
2019,100326,ALL,MU7,Met,1.34,
2019,100326,ALL,SWD,Met,-0.89,75.5
2019,100326,ALL,WH7,Met,1.93,84.8
2019,100332,ALL,AIG,NotMet,-2.21,68.9
2019,100332,ALL,ALL,Met,-0.34,78.3
2019,100332,RD,ALL,Met,-0.34,78.3
2019,100332,MA,ALL,Met,-0.34,78.3
2019,100332,ALL,BL7,Met,1.69,84.2
2019,100332,ALL,EDS,Met,0.0,80.0
2019,100332,ALL,ELS,Met,0.74,81.8
2019,100332,ALL,HI7,Met,1.84,84.6
2019,100332,ALL,MU7,Met,-0.45,
2019,100332,ALL,SWD,Met,0.18,80.4
2019,100332,ALL,WH7,NotMet,-3.28,63.6
2019,100334,ALL,AIG,Met,0.02,80.0
2019,100334,ALL,ALL,Met,-0.83,75.8
2019,100334,ALL,BL7,Met,-0.14,79.3
2019,100334,ALL,EDS,NotMet,-2.41,67.9
2019,100334,ALL,HI7,Met,-0.3,
2019,100334,ALL,MU7,Met,0.32,80.8
2019,100334,ALL,SWD,Met,-1.78,71.1
2019,100334,ALL,WH7,Met,-0.87,75.6
2019,100335,ALL,AIG,Exceeded,3.03,87.5
2019,100335,ALL,ALL,Met,1.08,82.7
2019,100335,RD,ALL,Met,1.08,82.7
2019,100335,MA,ALL,Met,1.08,82.7
2019,100335,ALL,BL7,Met,-1.89,70.5
2019,100335,ALL,EDS,Met,-0.49,77.5
2019,100335,ALL,ELS,Exceeded,2.14,
2019,100335,ALL,HI7,Met,0.57,81.4
2019,100335,ALL,MU7,Met,0.71,81.7
2019,100335,ALL,SWD,Met,-0.82,75.9
2019,100335,ALL,WH7,Met,1.34,83.3
2019,100336,ALL,AIG,Exceeded,3.81,89.5
2019,100336,ALL,ALL,Exceeded,2.06,85.1
2019,100336,RD,ALL,Exceeded,2.06,85.1
2019,100336,MA,ALL,Exceeded,2.06,85.1
2019,100336,ALL,BL7,Met,1.69,
2019,100336,ALL,EDS,Met,-0.14,79.3
2019,100336,ALL,ELS,Exceeded,2.15,
2019,100336,ALL,SWD,Met,0.57,81.4
2019,100336,ALL,WH7,Met,1.29,83.2
2019,100338,ALL,AIG,Exceeded,2.01,
